PMID,Title,Journal,Year
37214457,Effectiveness and safety of vedolizumab for ulcerative colitis: a single-center retrospective real-world study in China.,Frontiers in pharmacology,2023
36626567,Real-World Evidence of Effectiveness and Safety of Vedolizumab for Inflammatory Bowel Disease in Taiwan: A Prospective Nationwide Registry (VIOLET) Study.,Inflammatory bowel diseases,2023
35975904,Meta-analysis: hepatitis B reactivation in patients receiving biological therapy.,Alimentary pharmacology & therapeutics,2022
33470695,Review article: safety of new biologic agents for inflammatory bowel disease in the liver.,European journal of gastroenterology & hepatology,2021
36777751,"The Immunogenicity of the Influenza, Pneumococcal, and Hepatitis B Vaccines in Patients With Inflammatory Bowel Disease Treated With Vedolizumab.",Crohn's & colitis 360,2020
31644050,Vedolizumab.,,2012
30635807,Managing Risks with Biologics.,Current gastroenterology reports,2019
30312414,Low Frequency of Opportunistic Infections in Patients Receiving Vedolizumab in Clinical Trials and Post-Marketing Setting.,Inflammatory bowel diseases,2018
26810276,Vedolizumab in the treatment of Crohn's disease.,Expert review of gastroenterology & hepatology,2016
24763133,Vedolizumab affects antibody responses to immunisation selectively in the gastrointestinal tract: randomised controlled trial results.,Gut,2015
