PMID,Title,Journal,Year
40730984,Norwegian scabies hid in advanced AIDS-associated talaromycosis misdiagnosed as atopic dermatitis: a case report.,BMC infectious diseases,2025
40103364,British Association for Sexual Health and HIV National Guideline on the Management of Scabies in adults 2025.,International journal of STD & AIDS,2025
39464360,Treatments for Olfactory Dysfunction in COVID-19: A Systematic Review.,International archives of otorhinolaryngology,2024
38536716,Scratching beneath the surface: An evaluation of the management of scabies 2017-2023.,International journal of STD & AIDS,2024
36068517,"The prevalence of onchocerciasis in Africa and Yemen, 2000-2018: a geospatial analysis.",BMC medicine,2022
35410944,Strongyloides stercoralis hyperinfection syndrome: a known entity in an unknown provenance.,BMJ case reports,2022
33661903,"Community-directed distributors-The ""foot soldiers"" in the fight to control and eliminate neglected tropical diseases.",PLoS neglected tropical diseases,2021
33422116,"Screening of Strongyloides stercoralis infection in high-risk patients in Khuzestan Province, Southwestern Iran.",Parasites & vectors,2021
32839676,A Rare Case of Multipathogenic Pneumonia in a Patient With Human Immunodeficiency Virus.,Cureus,2020
32131702,Strongyloides stercoralis infection in HIV-positive men who have sex with men.,International journal of STD & AIDS,2020
29402636,Elimination of lymphatic filariasis in west African urban areas: is implementation of mass drug administration necessary?,The Lancet. Infectious diseases,2018
28366929,Strongyloides Stercoralis Infection Among Human Immunodeficiency Virus (HIV)-Infected Patients in the United States of America: A Case Report and Review of Literature.,The American journal of case reports,2017
28329346,Posttreatment Reactions After Single-Dose Diethylcarbamazine or Ivermectin in Subjects With Loa loa Infection.,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2017
27100988,[Crusted scabies in HIV/AIDS infected patients. Report of 15 cases].,Revista medica del Instituto Mexicano del Seguro Social,2016
26923091,Unsuspected Strongyloides stercoralis infection in hospital patients with comorbidity in need of proper management.,BMC infectious diseases,2016
26126686,Eosinophilia in patients infected with human immunodeficiency virus.,Current HIV/AIDS reports,2015
23512515,Strongyloides stercoralis: highlighting an imported case of the neglected parasite.,International journal of STD & AIDS,2013
23265425,Prevalence of Strongyloides stercoralis in an urban US AIDS cohort.,Pathogens and global health,2012
21879146,"[Infection due to Strongyloides stercoralis: epidemiological, clinical, diagnosis findings and outcome in 30 patients].",Revista chilena de infectologia : organo oficial de la Sociedad Chilena de Infectologia,2011
21675505,Cutaneous manifestations of Strongyloides stercoralis hyperinfection in an HIV-seropositive patient.,Skinmed,2011
