PMID,Title,Journal,Year
40771914,"Pharmacodynamics, pharmacokinetics, interactions with other drugs, toxicity and clinical effectiveness of proton pump inhibitors.",Frontiers in pharmacology,2025
40077005,Analyzing Prescribing Trends of Gastric Acid Suppressants in the UK Using Segmented Regression: Evaluating the Influence of COVID-19 (2019-2024).,"Healthcare (Basel, Switzerland)",2025
39959180,Exploring the protective effects of vasoactive intestinal peptides on dry eye disease in SARS-CoV-2 survivors.,Molecular vision,2024
38393578,"Time Course of the Interaction Between Oral Short-Term Ritonavir Therapy with Three Factor Xa Inhibitors and the Activity of CYP2D6, CYP2C19, and CYP3A4 in Healthy Volunteers.",Clinical pharmacokinetics,2024
37470262,Development of HPLC-UV Method for Simultaneous Determination of Corticosteroid Co-Administered Immune Therapy.,Journal of chromatographic science,2024
37286981,Acute pancreatitis associated with diabetic ketoacidosis in a child with COVID-19 infection.,BMC infectious diseases,2023
37230416,A randomized controlled trial to investigate the use of acute coronary syndrome therapy in patients hospitalized with COVID-19: the COVID-19 Acute Coronary Syndrome trial.,Journal of thrombosis and haemostasis : JTH,2023
36971201,"Characteristics of prescribing activity within primary care in Scotland 2013-2022 of general practitioners, nurse, pharmacist and allied health prescribers: A retrospective cross-sectional study.",Journal of advanced nursing,2023
36670359,Helicobacter pylori eradication rates using clarithromycin and levofloxacin-based regimens in patients with previous COVID-19 treatment: a randomized clinical trial.,BMC infectious diseases,2023
36426345,A 98-Year-Old Male With Paroxysmal Atrial Fibrillation Treated for COVID-19 at Home.,Cureus,2022
35868493,Gastrointestinal prophylaxis for COVID-19: an illustration of severe bias arising from inappropriate comparators in observational studies.,Journal of clinical epidemiology,2022
35721837,Impact of proton pump inhibitors on the in-hospital outcome of COVID-19 patients: a retrospective study.,Therapeutic advances in gastroenterology,2022
35564733,Self-Reported Medication Use among Pregnant and Postpartum Women during the Third Wave of the COVID-19 Pandemic: A European Multinational Cross-Sectional Study.,International journal of environmental research and public health,2022
35414106,"Stop of proton-pump inhibitor treatment in patients with liver cirrhosis (STOPPIT): study protocol for a prospective, multicentre, controlled, randomized, double-blind trial.",Trials,2022
35408639,"Potential Effects of Ibuprofen, Remdesivir and Omeprazole on Dexamethasone Metabolism in Control Sprague Dawley Male Rat Liver Microsomes (Drugs Often Used Together Alongside COVID-19 Treatment).","Molecules (Basel, Switzerland)",2022
35256581,A Review of the Potential Roles of Antioxidant and Anti-Inflammatory Pharmacological Approaches for the Management of Mild-to-Moderate Symptomatic COVID-19.,Medical science monitor : international medical journal of experimental and clinical research,2022
35102215,Metabolomics study of COVID-19 patients in four different clinical stages.,Scientific reports,2022
35062043,US FDA-validated TLC method with four greenness assessment evaluations for simultaneous determination of prednisolone and esomeprazole in spiked human plasma.,Biomedical chromatography : BMC,2022
34966165,Retrospective Study of Outcomes and Hospitalization Rates of Patients in Italy with a Confirmed Diagnosis of Early COVID-19 and Treated at Home Within 3 Days or After 3 Days of Symptom Onset with Prescribed and Non-Prescribed Treatments Between November 2020 and August 2021.,Medical science monitor : international medical journal of experimental and clinical research,2021
34826456,Identifying potential novel insights for COVID-19 pathogenesis and therapeutics using an integrated bioinformatics analysis of host transcriptome.,International journal of biological macromolecules,2022
