pmid,title,journal,year,drug,disease
39383190,Interleukin 11 therapy causes acute left ventricular dysfunction.,Cardiovascular research,2024,Tofacitinib,Heart Failure
38609322,Risk of extended major adverse cardiovascular event endpoints with tofacitinib versus TNF inhibitors in patients with rheumatoid arthritis: a post hoc analysis of a phase 3b/4 randomised safety study.,RMD open,2024,Tofacitinib,Heart Failure
38147318,Clinical features of anti-melanoma differentiation-associated gene 5 antibody-positive dermatomyositis with macrophage activation syndrome.,Clinical and experimental rheumatology,2024,Tofacitinib,Heart Failure
37942277,Rheumatoid arthritis disease activity and adverse events in patients receiving tofacitinib or tumor necrosis factor inhibitors: a post hoc analysis of ORAL Surveillance.,Therapeutic advances in musculoskeletal disease,2023,Tofacitinib,Heart Failure
37042600,NEUROPROTECTIVE AND ANTIOXIDANT POTENTIAL OF MONTELUKAST-ACETYLCYSTEINE COMBINATION THERAPY FOR BRAIN PROTECTION IN PATIENTS WITH COVID-19 INDUCED PNEUMONIA.,Georgian medical news,2023,Tofacitinib,Heart Failure
36961082,Impact of biologic therapies and small molecules on the risk of major adverse cardiovascular events in patients with inflammatory bowel diseases: systematic review and meta-analysis of randomized controlled trials.,Expert review of gastroenterology & hepatology,2023,Tofacitinib,Heart Failure
35470598,The Comparative Risk of Serious Adverse Events With Tofacitinib and TNF Inhibitors in Patients With Ulcerative Colitis: The Korean Experience as Revealed by a National Database.,Journal of Korean medical science,2022,Tofacitinib,Heart Failure
34508399,Tofacitinib as an Adjunct Immunomodulator for Treatment of a Patient with Severe COVID-19: A Case Report.,JNMA; journal of the Nepal Medical Association,2021,Tofacitinib,Heart Failure
34133856,Tofacitinib in Patients Hospitalized with Covid-19 Pneumonia.,The New England journal of medicine,2021,Tofacitinib,Heart Failure
32978937,Cardiovascular Risk Assessment and Impact of Medications on Cardiovascular Disease in Inflammatory Bowel Disease.,Inflammatory bowel diseases,2021,Tofacitinib,Heart Failure
32801134,The Risk of Cardiovascular Events Associated With Disease-modifying Antirheumatic Drugs in Rheumatoid Arthritis.,The Journal of rheumatology,2021,Tofacitinib,Heart Failure
31566134,"Cardiovascular Risk of Synthetic, Non-Biologic Disease-Modifying Anti- Rheumatic Drugs (DMARDs).",Current vascular pharmacology,2020,Tofacitinib,Heart Failure
29341526,[The internal medicine articles that struck us the most in 2017].,Revue medicale suisse,2018,Tofacitinib,Heart Failure
28282491,Biologics or tofacitinib for people with rheumatoid arthritis unsuccessfully treated with biologics: a systematic review and network meta-analysis.,The Cochrane database of systematic reviews,2017,Tofacitinib,Heart Failure
27443588,"Cardiovascular safety findings in patients with rheumatoid arthritis treated with tofacitinib, an oral Janus kinase inhibitor.",Seminars in arthritis and rheumatism,2016,Tofacitinib,Heart Failure
26545940,2015 American College of Rheumatology Guideline for the Treatment of Rheumatoid Arthritis.,"Arthritis & rheumatology (Hoboken, N.J.)",2016,Tofacitinib,Heart Failure
26545825,2015 American College of Rheumatology Guideline for the Treatment of Rheumatoid Arthritis.,Arthritis care & research,2016,Tofacitinib,Heart Failure
