PMID,Title,Journal,Year
40723907,The Intricate Process of Calcification in Granuloma Formation and the Complications Following M. tuberculosis Infection.,Biomolecules,2025
40394107,Genetic surveillance of Plasmodium falciparum populations following treatment policy revisions in the Greater Mekong Subregion.,Nature communications,2025
40023184,Impact of the Global Fund Regional Artemisinin-resistance Initiative on malaria control and elimination in the Greater Mekong subregion of southeast Asia.,The Lancet. Infectious diseases,2025
40017245,"A Comprehensive Review on the Antimicrobial Activity of the Genus Artemisia, Artemisinin, and its Derivatives.",Current topics in medicinal chemistry,2025
39999463,Mitigating Resistance to Malaria Treatments in Sub-Saharan Africa Requires More than New Drugs.,The American journal of tropical medicine and hygiene,2025
39194262,Loss of glycerol catabolism confers carbon-source-dependent artemisinin resistance in Mycobacterium tuberculosis.,Antimicrobial agents and chemotherapy,2024
38944359,An O-methylflavone from Artemisia afra kills non-replicating hypoxic Mycobacterium tuberculosis.,Journal of ethnopharmacology,2024
38871381,Examining Public Sector Availability and Supply Chain Management Practices for Malaria Commodities: Findings From Northern Nigeria.,"Global health, science and practice",2024
38702649,Repurposing of anti-malarial drugs for the treatment of tuberculosis: realistic strategy or fanciful dead end?,Malaria journal,2024
37873198,A methoxylated flavone from Artemisia afra kills Mycobacterium tuberculosis.,bioRxiv : the preprint server for biology,2023
37421981,AaWRKY6 contributes to artemisinin accumulation during growth in Artemisia annua.,Plant science : an international journal of experimental plant biology,2023
37004429,Malaria temporal dynamic clustering for surveillance and intervention planning.,Epidemics,2023
36859742,Design and optimization various formulations of PEGylated niosomal nanoparticles loaded with phytochemical agents: potential anti-cancer effects against human lung cancer cells.,Pharmacological reports : PR,2023
36839499,Artemisia afra and Artemisia annua Extracts Have Bactericidal Activity against Mycobacterium tuberculosis in Physiologically Relevant Carbon Sources and Hypoxia.,"Pathogens (Basel, Switzerland)",2023
36321557,Folic acid supplementation and malaria susceptibility and severity among people taking antifolate antimalarial drugs in endemic areas.,The Cochrane database of systematic reviews,2022
36184602,Modelling the optimal dosing schedule for artemether-lumefantrine chemoprophylaxis against malaria.,BMC research notes,2022
36174595,"Antimalarial chemoprophylaxis for forest goers in southeast Asia: an open-label, individually randomised controlled trial.",The Lancet. Infectious diseases,2023
35624882,Unveiling the Phytochemical Profile and Biological Potential of Five Artemisia Species.,"Antioxidants (Basel, Switzerland)",2022
35579509,"Transfusing Convalescent Plasma as Post-Exposure Prophylaxis Against Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Infection: A Double-Blinded, Phase 2 Randomized, Controlled Trial.",Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2023
35477399,Artesunate-amodiaquine and artemether-lumefantrine for the treatment of uncomplicated falciparum malaria in Liberia: in vivo efficacy and frequency of molecular markers.,Malaria journal,2022
