pmid,title,journal,year,drug,disease
36863975,Impact of Left Ventricular Outflow Tract Obstruction on Coronary Physiological Assessment.,Cardiovascular revascularization medicine : including molecular interventions,2023,Propranolol,Arteriosclerosis Cardiovascular disease
36700983,The endothelial-enriched lncRNA LINC00607 mediates angiogenic function.,Basic research in cardiology,2023,Propranolol,Arteriosclerosis Cardiovascular disease
31039288,Schimke immunoosseous dysplasia and management considerations for vascular risks.,American journal of medical genetics. Part A,2019,Propranolol,Arteriosclerosis Cardiovascular disease
30361420,Chronic sympathetic driven hypertension promotes atherosclerosis by enhancing hematopoiesis.,Haematologica,2019,Propranolol,Arteriosclerosis Cardiovascular disease
25299192,Monocyte/macrophage beta2-AR as a target of antisympathetic excitation-induced atherosclerotic progression.,Genetics and molecular research : GMR,2014,Propranolol,Arteriosclerosis Cardiovascular disease
25054923,"Periaortic brown adipose tissue as a major determinant of [(1)(8)F]-fluorodeoxyglucose vascular uptake in atherosclerosis-prone, apoE-/- mice.",PloS one,2014,Propranolol,Arteriosclerosis Cardiovascular disease
22946091,Carvedilol reduces the severity of atherosclerosis in apolipoprotein E-deficient mice via reducing superoxide production.,"Experimental biology and medicine (Maywood, N.J.)",2012,Propranolol,Arteriosclerosis Cardiovascular disease
22610716,Radiation dose exposure of patients undergoing 320-row cardiac CT for assessing coronary angiography and global left ventricular function.,The international journal of cardiovascular imaging,2012,Propranolol,Arteriosclerosis Cardiovascular disease
20120660,Hypothesis: does propranolol afford protection against atherosclerosis?,Nigerian journal of medicine : journal of the National Association of Resident Doctors of Nigeria,2009,Propranolol,Arteriosclerosis Cardiovascular disease
19405382,Effect of conventional antihypertensive drugs on hypolipidemic action of garlic in rats.,Indian journal of experimental biology,2009,Propranolol,Arteriosclerosis Cardiovascular disease
19345746,The vasorelaxant effect of caffeic acid phenethyl ester on porcine coronary artery ring segments.,Vascular pharmacology,2009,Propranolol,Arteriosclerosis Cardiovascular disease
18814223,Distal myocardial protection with intracoronary beta blocker when added to a Gp IIb/IIIa platelet receptor blocker during percutaneous coronary intervention improves clinical outcome.,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,2008,Propranolol,Arteriosclerosis Cardiovascular disease
17964422,"Carvedilol, a pharmacological antioxidant, inhibits neointimal matrix metalloproteinase-2 and -9 in experimental atherosclerosis.",Free radical biology & medicine,2007,Propranolol,Arteriosclerosis Cardiovascular disease
