PMID,Title,Journal,Year
38830973,Integrated PBPK-EO modeling of osimertinib to predict plasma concentrations and intracranial EGFR engagement in patients with brain metastases.,Scientific reports,2024
38288787,Evaluation of the drug-drug interaction potential of brigatinib using a physiologically-based pharmacokinetic modeling approach.,CPT: pharmacometrics & systems pharmacology,2024
35056776,Structural Basis of 2-Phenylamino-4-phenoxyquinoline Derivatives as Potent HIV-1 Non-Nucleoside Reverse Transcriptase Inhibitors.,"Molecules (Basel, Switzerland)",2022
33110481,Efavirenz induces DNA damage response pathway in lung cancer.,Oncotarget,2020
32984047,Efavirenz and Lopinavir/Ritonavir Alter Cell Cycle Regulation in Lung Cancer.,Frontiers in oncology,2020
31289132,LINE-1 Retrotransposition Promotes the Development and Progression of Lung Squamous Cell Carcinoma by Disrupting the Tumor-Suppressor Gene FGGY.,Cancer research,2019
29194389,Variation in CYP2A6 Activity and Personalized Medicine.,Journal of personalized medicine,2017
26559632,Well-mixed plasma and tissue viral populations in RT-SHIV-infected macaques implies a lack of viral replication in the tissues during antiretroviral therapy.,Retrovirology,2015
26330331,"Preclinical assessment of the interactions between the antiretroviral drugs, ritonavir and efavirenz, and the tyrosine kinase inhibitor erlotinib.",Cancer chemotherapy and pharmacology,2015
25394095,"Efficacy, safety, and lack of interactions with the use of raltegravir in HIV-infected patients undergoing antineoplastic chemotherapy.",Journal of the International AIDS Society,2014
23913028,Ritonavir and efavirenz significantly alter the metabolism of erlotinib--an observation in primary cultures of human hepatocytes that is relevant to HIV patients with cancer.,Drug metabolism and disposition: the biological fate of chemicals,2013
15928189,A long-term survival case of small cell lung cancer in an HIV-infected patient.,Japanese journal of clinical oncology,2005
