PMID,Title,Journal,Year
40186719,Biosimilars versus biological therapy in inflammatory bowel disease: challenges and targeting strategies using drug delivery systems.,Clinical and experimental medicine,2025
38646076,The first case report of de novo Crohn's disease after heart transplantation successfully treated with ustekinumab.,Journal of cardiology cases,2024
37821035,Risk of Major Adverse Cardiovascular Events in Immune-Mediated Inflammatory Disorders on Biologics and Small Molecules: Network Meta-Analysis.,Clinical gastroenterology and hepatology : the official clinical practice journal of the American Gastroenterological Association,2024
37399275,Heart failure associated with ustekinumab therapy for treatment of Crohn's Disease.,Drug and therapeutics bulletin,2023
36961082,Impact of biologic therapies and small molecules on the risk of major adverse cardiovascular events in patients with inflammatory bowel diseases: systematic review and meta-analysis of randomized controlled trials.,Expert review of gastroenterology & hepatology,2023
36127033,Heart failure associated with ustekinumab therapy for treatment of Crohn's Disease.,BMJ case reports,2022
35891701,Ustekinumab-Induced Fatal Acute Heart Failure in a Young Female: A Case Report.,Methodist DeBakey cardiovascular journal,2022
35174665,Comparison of the risk of heart failure in psoriasis patients using anti-TNF alpha inhibitors and ustekinumab.,ESC heart failure,2022
33861409,Biologic Treatment Algorithms for Moderate-to-Severe Psoriasis with Comorbid Conditions and Special Populations: A Review.,American journal of clinical dermatology,2021
33648915,Guselkumab: an anti-IL-23 antibody for the treatment of moderate-to-severe plaque psoriasis.,European journal of dermatology : EJD,2021
30730852,Treg gene signatures predict and measure type 1 diabetes trajectory.,JCI insight,2019
30403898,Successful therapy of plaque-type psoriasis with secukinumab in patients with multiple comorbidities treated with previous biologic therapies.,The Journal of dermatological treatment,2018
29080066,Choosing First-Line Biologic Treatment for Moderate-to-Severe Psoriasis: What Does the Evidence Say?,American journal of clinical dermatology,2018
27108452,SAPHO Syndrome: Current Developments and Approaches to Clinical Treatment.,Current rheumatology reports,2016
24184141,From the Medical Board of the National Psoriasis Foundation: The risk of cardiovascular disease in individuals with psoriasis and the potential impact of current therapies.,Journal of the American Academy of Dermatology,2014
23157913,Cardiovascular risk and psoriasis: the role of biologic therapy.,Actas dermo-sifiliograficas,2012
22859249,Ustekinumab for treatment of plaque psoriasis in a patient with Down syndrome.,Journal of drugs in dermatology : JDD,2012
22591655,Cardiovascular Risk and Psoriasis: the Role of Biologic Therapy.,Actas dermo-sifiliograficas,2012
22014983,Iatrogenic effects of biologics for psoriasis.,Clinics in dermatology,2011
