PMID,Title,Journal,Year
38619930,Cystoid macular edema occurring after intracameral bimatoprost implantation.,European journal of ophthalmology,2024
36026704,BILATERAL CYSTOID MACULAR EDEMA AFTER BIMATOPROST IMPLANTS.,Retinal cases & brief reports,2024
32532763,Uveitis and cystoid macular oedema secondary to topical prostaglandin analogue use in ocular hypertension and open angle glaucoma.,The British journal of ophthalmology,2020
32092363,"Cystoid macular edema related to cataract surgery and topical prostaglandin analogs: Mechanism, diagnosis, and management.",Survey of ophthalmology,2020
31770361,Drugs for common eye disorders.,The Medical letter on drugs and therapeutics,2019
30468870,Nanofluidic microsystem for sustained intraocular delivery of therapeutics.,"Nanomedicine : nanotechnology, biology, and medicine",2019
29505438,Association of Postoperative Topical Prostaglandin Analog or Beta-Blocker Use and Incidence of Pseudophakic Cystoid Macular Edema.,Journal of glaucoma,2018
28165835,Assessment of the Anterior Chamber Flare and Macular Thickness in Patients Treated with Topical Antiglaucomatous Drugs.,Journal of ocular pharmacology and therapeutics : the official journal of the Association for Ocular Pharmacology and Therapeutics,2017
16804825,[Cystoid macular edema in a pseudophakic patient after several glaucoma procedures. Is local therapy with bimatoprost the reason?].,Klinische Monatsblatter fur Augenheilkunde,2006
16722800,Association between topical prostaglandin analog use and development of choroidal neovascular membranes in patients with concurrent glaucoma and age-related macular degeneration.,Journal of ocular pharmacology and therapeutics : the official journal of the Association for Ocular Pharmacology and Therapeutics,2006
15710814,Blood-aqueous barrier changes after the use of prostaglandin analogues in patients with pseudophakia and aphakia: a 6-month randomized trial.,"Archives of ophthalmology (Chicago, Ill. : 1960)",2005
15617942,Stopping prostaglandin analogues in uneventful cataract surgery.,Journal of cataract and refractive surgery,2004
15126179,Cystoid macular edema in a low-risk patient after switching from latanoprost to bimatoprost.,American journal of ophthalmology,2004
11860980,Cystoid macular edema associated with ocular hypotensive lipids.,American journal of ophthalmology,2002
11858583,Drug and device approval highlights from 2001.,The Nurse practitioner,2002
