PMID,Title,Journal,Year
40520888,Doxycycline Enhances Anticancer Activity of Zoledronic Acid via Inducing ROS and Autophagy in Osteosarcoma Cell Lines.,International journal of medical sciences,2025
40000861,Impaired MC3T3-E1 osteoblast differentiation triggered by oncogenic HRAS is rescued by the farnesyltransferase inhibitor Tipifarnib.,Scientific reports,2025
39755848,Immunopathogenesis and immunotherapy of diabetes-associated periodontitis.,Clinical oral investigations,2025
36860795,"Efficacy of a Novel Pleiotropic MMP-Inhibitor, CMC2.24, in a Long-Term Diabetes Rat Model with Severe Hyperglycemia-Induced Oral Bone Loss.",Journal of inflammation research,2023
35945288,Spatial quantitation of antibiotics in bone tissue compartments by laser-capture microdissection coupled with UHPLC-tandem mass spectrometry.,Analytical and bioanalytical chemistry,2022
34118078,WNT7B overexpression rescues bone loss caused by glucocorticoids in mice.,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2021
32601851,Pain characteristics in medication-related osteonecrosis of the jaws.,Supportive care in cancer : official journal of the Multinational Association of Supportive Care in Cancer,2021
32377560,Increased NF-kB activity in osteoprogenitor-lineage cells impairs the balance of bone versus fat in the marrow of skeletally mature mice.,Regenerative engineering and translational medicine,2020
32047703,Inducible expression of Wnt7b promotes bone formation in aged mice and enhances fracture healing.,Bone research,2020
30173371,Use of a generic violet light in the surgical management of medication-related osteonecrosis of the jaws: a technical note.,Oral and maxillofacial surgery,2018
29479739,Denosumab-related osteonecrosis of the jaw following non-surgical periodontal therapy: A case report.,Journal of clinical periodontology,2018
27061521,Glucocorticoids Hijack Runx2 to Stimulate Wif1 for Suppression of Osteoblast Growth and Differentiation.,Journal of cellular physiology,2017
25899799,Radio Frequency-Activated Nanoliposomes for Controlled Combination Drug Delivery.,AAPS PharmSciTech,2015
25366751,BMP-2 promotes chondrogenesis of rat adipose-derived stem cells by using a lentiviral system.,Genetics and molecular research : GMR,2014
25233975,Host modulation therapeutics in periodontics: role as an adjunctive periodontal therapy.,Journal of the College of Physicians and Surgeons--Pakistan : JCPSP,2014
23830772,Successful surgical management of osteonecrosis of the jaw due to RANK-ligand inhibitor treatment using fluorescence guided bone resection.,Journal of cranio-maxillo-facial surgery : official publication of the European Association for Cranio-Maxillo-Facial Surgery,2013
20937388,Using tetracyclines to treat osteoporotic/osteopenic bone loss: from the basic science laboratory to the clinic.,Pharmacological research,2011
20360666,Bisphosphonate-Related Osteonecrosis of the Jaw (BRONJ) therapy. A critical review.,Minerva stomatologica,2010
20090316,Bisphosphonate use in chronic kidney disease: association with adynamic bone disease in a bone histology series.,Blood purification,2010
19904773,Optimal combination of estimating equations in the analysis of multilevel nested correlated data.,Statistics in medicine,2010
