PMID,Title,Journal,Year
40866469,Tenofovir attenuates cytokine storm and bronchiolar damage in a mouse model of bleomycin-induced acute lung injury.,Scientific reports,2025
40429641,Molecular Dynamics-Guided Repositioning of FDA-Approved Drugs for PD-L1 Inhibition with In Vitro Anticancer Potential.,International journal of molecular sciences,2025
37053110,Replacement of Antiretroviral Therapy with HIV Broadly Neutralizing Antibodies to Maximize the Effectiveness of Chemotherapy in HIV Patients with Lung Cancer.,AIDS research and human retroviruses,2023
36377139,Pembrolizumab-induced acute exacerbation of hepatitis D.,Zeitschrift fur Gastroenterologie,2023
35767258,Risk of Hepatocellular Carcinoma With Tenofovir vs Entecavir Treatment for Chronic Hepatitis B Virus: A Reconstructed Individual Patient Data Meta-analysis.,JAMA network open,2022
34625346,Body weight changes in treated hepatitis B patients switching to tenofovir alafenamide(☆).,Journal of the Formosan Medical Association = Taiwan yi zhi,2022
33031195,Entecavir vs Tenofovir in Hepatocellular Carcinoma Prevention in Chronic Hepatitis B Infection: A Systematic Review and Meta-Analysis.,Clinical and translational gastroenterology,2020
31323159,Minimal increases of serum alpha-foetoprotein herald HCC detection in Caucasian HBV cirrhotic patients under long-term oral therapy.,Liver international : official journal of the International Association for the Study of the Liver,2019
30574873,Disparate effects of cytotoxic chemotherapy on the antiviral activity of antiretroviral therapy: implications for treatments of HIV-infected cancer patients.,Antiviral therapy,2019
28566227,"Boosted protease inhibitor monotherapy versus boosted protease inhibitor plus lamivudine dual therapy as second-line maintenance treatment for HIV-1-infected patients in sub-Saharan Africa (ANRS12 286/MOBIDIP): a multicentre, randomised, parallel, open-label, superiority trial.",The lancet. HIV,2017
26559632,Well-mixed plasma and tissue viral populations in RT-SHIV-infected macaques implies a lack of viral replication in the tissues during antiretroviral therapy.,Retrovirology,2015
26325000,Loss of Virologic Control and Severe Pneumocystis pneumonia in an HIV-Infected Patient Receiving Chemotherapy for Non-Small Cell Lung Cancer.,AIDS research and human retroviruses,2016
25473157,Management of chronic hepatitis B in severe liver disease.,World journal of gastroenterology,2014
25394095,"Efficacy, safety, and lack of interactions with the use of raltegravir in HIV-infected patients undergoing antineoplastic chemotherapy.",Journal of the International AIDS Society,2014
24373091,Impact of HBV therapy on the incidence of hepatocellular carcinoma.,Liver international : official journal of the International Association for the Study of the Liver,2014
24196075,[A case of non-acquired immunodeficiency syndrome-defining lung adenocarcinoma in a multidrug-resistant human immunodeficiency virus-positive patient].,Gan to kagaku ryoho. Cancer & chemotherapy,2013
21051499,"Acute kidney injury in the setting of AIDS, bland urine sediment, minimal proteinuria and normal-sized kidneys: a presentation of renal lymphoma.","Nephrology, dialysis, transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association",2011
20345884,Effect of simplification from protease inhibitors to boosted atazanavir-based regimens in real-life conditions.,HIV medicine,2010
16845450,Gateways to clinical trials.,Methods and findings in experimental and clinical pharmacology,2006
