PMID,Title,Journal,Year
36699106,Bemoan My Collarbone: A Case of Costocondral Junction Syndrome Complicated by Methicillin Sensitive Staphylococcus aureus Sternoclavicular Osteomyelitis and Septic Arthritis.,Cureus,2023
36456026,"Sexually transmitted infections among patients attending a sexual assault centre: a cohort study from Oslo, Norway.",BMJ open,2022
35449996,Efficacy of Sofosbuvir plus Ledipasvir in Egyptian patients with COVID-19 compared to standard treatment: a randomized controlled trial.,Journal of medicine and life,2022
33953559,"Chloroquine and Hydroxychloroquine for the Prevention and Treatment of COVID-19: A Fiction, Hope or Hype? An Updated Review.",Therapeutics and clinical risk management,2021
33203811,Potential SARS-CoV-2 protease M(pro) inhibitors: repurposing FDA-approved drugs.,Physical biology,2021
32646657,Liver transplant immunosuppression during the covid-19 pandemic.,Gastroenterologia y hepatologia,2020
32405423,Minimum costs to manufacture new treatments for COVID-19.,Journal of virus eradication,2020
31011300,"Community outbreak of invasive group A streptococcus infection in Ontario, Canada.",Canada communicable disease report = Releve des maladies transmissibles au Canada,2018
30577290,Genitourinary Tract Infection Due to Mycobacterium avium intracellulare Complex Infection in Pretransplant Setting With Recurrence Following Transplant: A Case Report.,Transplantation proceedings,2018
27142208,Drug-Induced Liver Injury: Highlights from a Review of the 2015 Literature.,Drug safety,2016
26063106,Bronchial-oesophageal fistula: a rare initial presentation of squamous cell carcinoma of the lung.,BMJ case reports,2015
25232655,Conjunctival pseudotumor caused by herpes simplex virus infection.,JAMA ophthalmology,2015
24787368,Pitfalls in the diagnosis and management of inguinal lymphogranuloma venereum: important lessons from a case series.,Sexually transmitted infections,2014
21160459,"Sexually transmitted diseases treatment guidelines, 2010.",MMWR. Recommendations and reports : Morbidity and mortality weekly report. Recommendations and reports,2010
19899384,[News in the treatment of sexually transmitted diseases].,Revue medicale de Bruxelles,2009
16888612,"Sexually transmitted diseases treatment guidelines, 2006.",MMWR. Recommendations and reports : Morbidity and mortality weekly report. Recommendations and reports,2006
16502519,[Antibiotherapy applied to uncomplicated urethritis and cervicitis. French Agency for Health Product Safety].,Medecine et maladies infectieuses,2006
