PMID,Title,Journal,Year
40735451,Isolated splenic tuberculosis in a patient with rheumatoid arthritis.,IDCases,2025
40722937,Serine-Driven Metabolic Plasticity Drives Adaptive Resilience in Pancreatic Cancer Cells.,"Antioxidants (Basel, Switzerland)",2025
40690079,The role of RAB GTPases in predicting prognosis and therapy response in pancreatic cancer.,Discover oncology,2025
40331908,Phase 1/2 study of high-dose palifermin for GVHD prophylaxis in patients undergoing HLA-matched unrelated donor HCT.,Blood,2025
40319556,Characterization of intestinal transporters in human ileal spheroid-derived differentiated cells for the prediction of intestinal drug absorption.,Drug metabolism and disposition: the biological fate of chemicals,2025
39093763,Investigation of the relationship between COVID-19 and pancreatic cancer using bioinformatics and systems biology approaches.,Medicine,2024
38444882,Methotrexate-associated lymphoproliferative disorder: A rare pancreatic tumor diagnosed via endoscopic ultrasound-guided fine-needle biopsy.,DEN open,2024
37926781,Key CT and MRI findings of drug-associated hepatobiliary and pancreatic disorders.,Japanese journal of radiology,2024
37503050,De novo purine metabolism is a metabolic vulnerability of cancers with low p16 expression.,bioRxiv : the preprint server for biology,2023
37468054,Genome-scale CRISPR-Cas9 screening stratifies pancreatic cancer with distinct outcomes and immunotherapeutic efficacy.,Cellular signalling,2023
36875090,Case report: Unusual development of hepatocellular carcinoma during immunosuppressive treatments against rheumatoid arthritis overlapping Sjogren's syndrome; cirrhotic steatohepatitis with liver inflammation and fibrosis lurks in autoimmune disorders.,Frontiers in immunology,2023
36758174,Tumor Cell-Derived Microparticles Induced by Methotrexate Augment T-cell Antitumor Responses by Downregulating Expression of PD-1 in Neutrophils.,Cancer immunology research,2023
36684049,Intestinal natural killer/T-cell lymphoma presenting as a pancreatic head space-occupying lesion: A case report.,World journal of gastrointestinal oncology,2023
36270170,"Human dihydrofolate reductase inhibition effect of 1-Phenylpyrazolo[3,4-d]pyrimidines: Synthesis, antitumor evaluation and molecular modeling study.",Bioorganic chemistry,2022
35877817,Leptomeningeal Carcinomatosis in a Patient with Pancreatic Cancer: A Rare Phenomenon?,"Medicines (Basel, Switzerland)",2022
34100918,Early B-cell factors involve in the tumorigenesis and predict the overall survival of gastric cancer.,Bioscience reports,2021
33974409,Synchronization of Nanoparticle Sensitization and Radiosensitizing Chemotherapy through Cell Cycle Arrest Achieving Ultralow X-ray Dose Delivery to Pancreatic Tumors.,ACS nano,2021
33544643,The role of non-coding RNAs in ABC transporters regulation and their clinical implications of multidrug resistance in cancer.,Expert opinion on drug metabolism & toxicology,2021
33235641,[IgG4-related disease: about 3 cases].,The Pan African medical journal,2020
33227091,Liquid biopsy and multi-analyte testing guided treatment of HER2 positive periampullary adenocarcinoma with durable complete response after trastuzumab based therapy.,Oncotarget,2020
