PMID,Title,Journal,Year
40878906,Characteristics Associated With Detectable High-Sensitivity Cardiac Troponin in Patients With Rheumatoid Arthritis at Low-Intermediate Cardiac Risk.,ACR open rheumatology,2025
40821152,Generalized Pustular Psoriasis as a Systemic Inflammatory Disease: Experience With 38 Japanese Cases Over 15 Years at a Single Institution.,Cureus,2025
40804081,Nationwide study of spondyloarthritis spectrum and disease characteristics in Egypt.,Scientific reports,2025
40777674,A Delayed Adverse Reaction: Hydralazine-Induced Lupus After Years of Use.,Cureus,2025
40725689,Rheumatologists' Adherence to EULAR Recommendations for Systemic Sclerosis Treatment: Experience of a Single Center in Serbia.,Journal of clinical medicine,2025
40689367,Risk of Liver Fibrosis in Patients With Psoriasis on Long-term Methotrexate: Role of Cumulative Dose and Comorbidities in 483 Patients.,Journal of clinical and experimental hepatology,2025
40686761,Subconjunctival dexamethasone implant (Ozurdex) for peripheral ulcerative keratitis.,American journal of ophthalmology case reports,2025
40686714,Evaluating leflunomide and methotrexate combination vs. monotherapy in rheumatoid and psoriatic arthritis.,Turkish journal of medical sciences,2025
40654217,Severe Relapsing Hailey-Hailey Disease Displaying a Durable Complete Response to Hydroxyurea.,Acta dermatovenerologica Croatica : ADC,2024
40642741,Successful Treatment of Primary Central Nervous System T-Cell Lymphoma With Induction Chemotherapy Followed by Consolidation With High-Dose Chemotherapy and Autologous Stem Cell Rescue.,Journal of medical cases,2025
40622760,"Frequency, diagnosis, and management of polymyalgia rheumatica in Germany-database analysis of medical insurance data.","Rheumatology (Oxford, England)",2025
40612840,Beyond Atherosclerosis: Takayasu Arteritis Presenting as Ischemic Stroke in a Young Patient With Significant Traditional Vascular Risk Factors.,Cureus,2025
40579104,Complex Presentation of Takayasu Arteritis in a Young Female: A Diagnostic Dilemma.,JACC. Case reports,2025
40565859,Impact of Ectopic Pregnancy on the Outcomes of the Subsequent Pregnancy: A Systematic Review and Meta-Analysis.,Journal of clinical medicine,2025
40556994,"Clinical Characteristics, Medication Use, and Short-Term Outcomes in Patients With Rheumatoid Arthritis: A Prospective Observational Study at a Tertiary Care Centre in Central India.",Cureus,2025
40531068,Association of beta-blockers with methotrexate efficacy in psoriasis patients with hypertension: A retrospective cohort study.,Journal of the American Academy of Dermatology,2025
40485474,Novel Mouse Model of Coronary Atherosclerosis With Myocardial Infarction: Insights Into Human CAD.,Circulation research,2025
40423224,Intravascular Large B-Cell Lymphoma Diagnosed After Recurrent Stroke: Case Report and Literature Review.,Neurology international,2025
40369253,"Characteristics of sarcopenia in patients with rheumatoid arthritis at a central university hospital in Hanoi, Vietnam: a cross-sectional study.",Clinical rheumatology,2025
40366567,"Demographics, Clinical Characteristics, and Treatment Patterns in Patients with Psoriasis: Insights from the Saudi Arabia Psoriasis Registry (PSORSA).",Dermatology and therapy,2025
