pmid,title,journal,year,drug,disease
40108618,Antiphospholipid syndrome presenting as isolated renal vein thrombosis: a case report and review of the literature.,Journal of medical case reports,2025,Losartan,Systemic Lupus Erythematosus
36229843,The association between adult-onset Still's disease and collapsing glomerulopathy: a case report.,Journal of medical case reports,2022,Losartan,Systemic Lupus Erythematosus
32793221,Targeting the Protective Arm of the Renin-Angiotensin System to Reduce Systemic Lupus Erythematosus Related Pathologies in MRL-lpr Mice.,Frontiers in immunology,2020,Losartan,Systemic Lupus Erythematosus
32211262,Hemodynamic Collapse Following Therapeutic Plasma Exchange in a Patient Receiving an Angiotensin Receptor Blocker.,Cureus,2020,Losartan,Systemic Lupus Erythematosus
25933141,Mycophenolate-Induced Posterior Reversible Encephalopathy Syndrome.,American journal of therapeutics,2016,Losartan,Systemic Lupus Erythematosus
21900645,Blood pressure and renal hemodynamic responses to acute angiotensin II infusion are enhanced in a female mouse model of systemic lupus erythematosus.,"American journal of physiology. Regulatory, integrative and comparative physiology",2011,Losartan,Systemic Lupus Erythematosus
21792547,Fetopathy probably associated to self-medication with a blocker of the renin-angiotensin system.,Archives of gynecology and obstetrics,2011,Losartan,Systemic Lupus Erythematosus
20537069,"Ichthyotic-appearing skin changes associated with childhood morphea, systemic sclerosis, and systemic lupus erythematosus/scleroderma overlap.",Pediatric dermatology,2010,Losartan,Systemic Lupus Erythematosus
19589275,Antiproteinuric effect of angiotensin-converting enzyme inhibitors and an angiotensin II receptor blocker in patients with lupus nephritis.,The Journal of international medical research,2009,Losartan,Systemic Lupus Erythematosus
19194628,[C1q nephropathy. Report of one case].,Revista medica de Chile,2008,Losartan,Systemic Lupus Erythematosus
16425574,Angiotensin inhibition or blockade for the treatment of patients with quiescent lupus nephritis and persistent proteinuria.,Lupus,2005,Losartan,Systemic Lupus Erythematosus
15864915,Antiproteinuric effect of ARB in lupus nephritis patients with persistent proteinuria despite immunosuppressive therapy.,Lupus,2005,Losartan,Systemic Lupus Erythematosus
14712359,"Patient with diffuse mesangial and endocapillary proliferative glomerulonephritis with hypocomplementemia and elevated anti-streptolysin O treated with prednisolone, angiotensin-converting enzyme inhibitor, and angiotensin II receptor antagonist.",Clinical and experimental nephrology,2003,Losartan,Systemic Lupus Erythematosus
11423757,Remission achieved in chronic nephropathy by a multidrug approach targeted at urinary protein excretion.,Nephron,2001,Losartan,Systemic Lupus Erythematosus
