PMID,Title,Journal,Year
40476257,Chloroquine and hydroxychloroquine: Immunomodulatory effects in autoimmune diseases.,World journal of biological chemistry,2025
40198576,"Co-Occurrence of Systemic Sclerosis, Lupus, and Celiac Disease in Multiple Autoimmune Syndrome: A Case Report.",The American journal of case reports,2025
39198773,Amyotrophic lateral sclerosis associated with Sjogren's syndrome: a case report.,BMC neurology,2024
38579324,Therapeutic management of fibrosis in systemic sclerosis patients - an analysis from the Swiss EUSTAR cohort.,Swiss medical weekly,2024
38289774,Systemic Sclerosis with Inflammatory Myositis: A Case Report.,JNMA; journal of the Nepal Medical Association,2023
38166607,Hydroxychloroquine as an important immunomodulator: a novel insight into an old drug.,Polish archives of internal medicine,2024
38002068,From Animal Models to Clinical Trials: The Potential of Antimicrobials in Multiple Sclerosis Treatment.,Biomedicines,2023
37805902,BULGARIAN PATIENT WITH ATROPHODERMA OF PASINI AND PIERINI- DESCRIPTION OF A CASE AND SHORT UPDATE.,Georgian medical news,2023
37395896,Knowledge mapping of COVID-19 and autoimmune diseases: a visual and bibliometric analysis.,Clinical and experimental medicine,2023
37101279,Subacute cutaneous lupus erythematosus as a rare complication of disease-modifying therapy administration in multiple sclerosis: case report.,BMC neurology,2023
36214614,Serum neurofilament-light and glial fibrillary acidic protein levels in hydroxychloroquine-treated primary progressive multiple sclerosis.,European journal of neurology,2023
35674072,Microglia in multiple sclerosis - pathogenesis and imaging.,Current opinion in neurology,2022
35162474,Use of Prescribed Drugs to Treat Chronic Diseases during Pregnancy in Outpatient Care in Switzerland between 2014 and 2018: Descriptive Analysis of Swiss Health Care Claims Data.,International journal of environmental research and public health,2022
34620246,Chronic use of hydroxychloroquine did not protect against COVID-19 in a large cohort of patients with rheumatic diseases in Brazil.,"Advances in rheumatology (London, England)",2021
34590328,Hydroxychloroquine for Primary Progressive Multiple Sclerosis.,Annals of neurology,2021
34418590,The impact of maternal autoimmune disease on cell-free DNA test characteristics.,American journal of obstetrics & gynecology MFM,2021
34342813,Analysis of platelet-derived growth factor receptor A and oligodendrocyte transcription factor 2 markers following Hydroxychloroquine administration in animal induced multiple sclerosis model.,Metabolic brain disease,2021
33410109,Combination of Hydroxychloroquine and Indapamide Attenuates Neurodegeneration in Models Relevant to Multiple Sclerosis.,Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics,2021
33153775,[Libman-Sacks endocarditis under apixaban in a patient with a high-risk profile venous antiphospholipid syndrome].,La Revue de medecine interne,2021
32860610,Hydroxychloroquine effects on miR-155-3p and miR-219 expression changes in animal model of multiple sclerosis.,Metabolic brain disease,2020
