PMID,Title,Journal,Year
38903274,Causality Assessment of Adverse Drug Reaction Toxic Epidermal Necrolysis With the Aid of ChatGPT: A Case Report.,Cureus,2024
36304533,"Chronic oral mucocutaneous candidiasis, recurrent respiratory infection, hepatosplenomegaly, and autoimmune diabetes mellitus: A case report of a gain-of-function mutation of STAT1 in a Chinese boy.",Frontiers in pediatrics,2022
25767368,Isoniazid induced childhood diabetes: A rare phenomenon.,Journal of basic and clinical pharmacy,2015
24613196,"Diabetes mellitus and risk of all-cause mortality among patients with tuberculosis in the state of Georgia, 2009-2012.",Annals of epidemiology,2014
24060305,[Papilledema secondary to tuberculous meningitis in a patient with type 1 diabetes mellitus].,Archivos de la Sociedad Espanola de Oftalmologia,2013
23228433,Diabetes is associated with drug-resistant tuberculosis in Eastern Taiwan.,The international journal of tuberculosis and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease,2013
15719663,[Effectiveness of an intensive chemotherapy stage in new cases of pulmonary tuberculosis and diabetes mellitus].,Problemy tuberkuleza i boleznei legkikh,2004
12501789,[Treatment of patients with destructive pulmonary tuberculosis with concomitant diabetes mellitus].,Problemy tuberkuleza,2002
12164113,[Pulmonary tuberculosis in patients with different types of diabetes mellitus].,Problemy tuberkuleza,2002
11763557,[Features of isoniazid activation in patients with tuberculosis and diabetes mellitus].,Problemy tuberkuleza,2001
8508626,Increased insulin requirement in a patient with type 1 diabetes on rifampicin.,Diabetic medicine : a journal of the British Diabetic Association,1993
1558924,[PPD and chemoprophylaxis in diabetes mellitus].,Atencion primaria,1992
2217853,[Acetylation phenotype as a risk factor of diabetic neuropathy].,Przeglad lekarski,1990
5599058,The rate of isoniazid inactivation in Finnish diabetic and non-diabetic patients.,Annales medicinae experimentalis et biologiae Fenniae,1967
