PMID,Title,Journal,Year
40927978,Composite endpoints in health technology assessment: part 2 - expanding the evidence base with a framework for best modeling practice.,Journal of comparative effectiveness research,2025
40927977,Composite endpoints in health technology assessment: Part 1 - an illustration of best modeling practice.,Journal of comparative effectiveness research,2025
40925863,A new heart failure indication for finerenone (Kerendia).,The Medical letter on drugs and therapeutics,2025
40918816,Association Between Sodium-Glucose Cotransporter-2 (SGLT2) Inhibitor Use and All-Cause Mortality in Patients With Pulmonary Arterial Hypertension.,Cureus,2025
40917544,BRIDGE-DS study: evaluating the effectiveness and safety of dapagliflozin/sitagliptin combination in type 2 diabetes mellitus patients with heart failure.,Cardiovascular endocrinology & metabolism,2025
40907851,A Phase 1b Randomized Clinical Trial of AZD5642 and Dapagliflozin in Patients with Heart Failure and Moderate Renal Impairment.,The American journal of cardiology,2025
40890873,SGLT2i Dapagliflozin in primary prevention of chemotherapy induced cardiotoxicity in breast cancer patients treated with neo-adjuvant anthracycline-based chemotherapy +/- trastuzumab: rationale and design of the multicenter PROTECT trial.,"Cardio-oncology (London, England)",2025
40888333,New triple combination therapy approach for children with advanced heart failure despite having received standard heart failure treatment.,Cardiology in the young,2025
40884985,"Dapagliflozin, Heart Failure, and Duration of Diabetes: A Patient-Level Pooled Meta-Analysis of DAPA-HF and DELIVER.",JACC. Heart failure,2025
40880687,Evaluating the Complications and Risk of Urosepsis after Flexible Ureteroscopy in a Sodium-Glucose Co-transporter-2 Inhibitor Population with Heart Failure with Reduced Ejection Fraction.,Maedica,2025
40840617,"Heart saver: Comprehensive investigation of (redox-) proteomic and thiol metabolite changes induced by Cana-, Dapa-, Empagliflozin treatment in 2D and 3D heart cell models reveals increased mitochondrial activity and glutathione redox defense and involvement of redox signaling.",Life sciences,2025
40884036,Dapagliflozin in Patients Hospitalized for Heart Failure: Primary Results of the DAPA ACT HF-TIMI 68 Randomized Clinical Trial and Meta-Analysis of Sodium-Glucose Cotransporter-2 Inhibitors in Patients Hospitalized for Heart Failure.,Circulation,2025
40870992,SGLT2 Inhibitors and Curcumin Co-loaded Liposomal Formulations as Synergistic Delivery Systems for Heart Failure Therapy.,Pharmaceutics,2025
40870982,Effect of Pharmacogenetics on Renal Outcomes of Heart Failure Patients with Reduced Ejection Fraction (HFrEF) in Response to Dapagliflozin.,Pharmaceutics,2025
40869016,"Short-term effects of DAPAgliflozin on Lung fUNction, sleep apneas, and circulatinG surfactant protein B in Heart Failure with reduced ejection fraction (DAPA-LUNG-HF).",International journal of molecular sciences,2025
40864017,Adiposity-Related Anthropometrics and Clinical Outcomes in Heart Failure With Mildly Reduced or Preserved Ejection Fraction: A Participant-Level Pooled Analysis of Randomized Clinical Trials.,Journal of the American College of Cardiology,2025
40850510,Comparative effectiveness and prescribing patterns of dapagliflozin vs empagliflozin in type 2 diabetes patients: a target trial emulation.,Diabetes research and clinical practice,2025
40840822,DAPAgliflozin for Renal protection in Heart Transplant recipients. Rationale and design of the randomized controlled DAPARHT trial.,American heart journal,2025
40835369,"Evidentiary Landscape of Heart Failure Therapies, Regulatory Decisions, and Translation Into Guidelines.",Journal of the American College of Cardiology,2025
40834567,Achieved Ejection Fraction and Effects of Dapagliflozin in Heart Failure With Improved Ejection Fraction.,JACC. Heart failure,2025
