PMID,Title,Journal,Year
40055388,Risk of hematologic malignancies in psoriasis and rheumatoid arthritis patients using long term TNF-alpha inhibitors: a retrospective nationwide study.,Scientific reports,2025
39260459,Cancer and hidradenitis suppurativa.,Clinics in dermatology,2024
38629004,Musculoskeletal Coccidioidomycosis in the Setting of Adalimumab: A Case Report.,Cureus,2024
38037106,SCEL regulates switches between pro-survival and apoptosis of the TNF-alpha/TNFR1/NF-kappaB/c-FLIP axis to control lung colonization of triple negative breast cancer.,Journal of biomedical science,2023
37982966,"Malignancy in the Upadacitinib Clinical Trials for Rheumatoid Arthritis, Psoriatic Arthritis, Ankylosing Spondylitis, and Non-radiographic Axial Spondyloarthritis.",Rheumatology and therapy,2024
37867623,Case Report: Malignant melanoma in a patient with Crohn's disease treated with ustekinumab.,F1000Research,2022
37843094,The Leser-Trelat Sign in a Patient with Gastric Adenocarcinoma.,Acta dermatovenerologica Croatica : ADC,2023
34662086,Biosimilars Use in Medicine for Inflammatory Diseases.,,2025
34283484,Understanding How Monoclonal Antibodies Work.,,2025
36176955,Management of Crohn's disease relapse during neoadjuvant chemotherapy for bilateral breast cancer: a case report.,Oxford medical case reports,2022
36094274,"An Unusual Case of BIA-ALCL Associated with Prolonged/Complicated Biocell-Textured Expander, followed by Smooth Round Breast Implant Exposure, and Concurrent Use of Adalimumab.",Plastic and reconstructive surgery,2022
36067464,"Reply: An Unusual Case of BIA-ALCL Associated with Prolonged/Complicated Biocell-Textured Expander, followed by Smooth Round Breast Implant Exposure, and Concurrent Use of Adalimumab.",Plastic and reconstructive surgery,2022
35951082,"An Unusual Case of BIA-ALCL Associated with Prolonged/Complicated Biocell-Textured Expander, followed by Smooth Round Breast Implant Exposure, and Concurrent Use of Adalimumab.",Plastic and reconstructive surgery,2022
35951041,"Reply: An Unusual Case of BIA-ALCL Associated with Prolonged/Complicated Biocell-Textured Expander, followed by Smooth Round Breast Implant Exposure, and Concurrent Use of Adalimumab.",Plastic and reconstructive surgery,2022
34133406,"An Unusual Case of BIA-ALCL Associated with Prolonged/Complicated Biocell-Textured Expander, followed by Smooth Round Breast Implant Exposure, and Concurrent Use of Adalimumab.",Plastic and reconstructive surgery,2021
33142352,Adalimumab in a patient with refractory idiopathic granulomatous mastitis: A case report.,The breast journal,2021
32391269,Tumor Necrosis Factor alpha Blockade: An Opportunity to Tackle Breast Cancer.,Frontiers in oncology,2020
30403898,Successful therapy of plaque-type psoriasis with secukinumab in patients with multiple comorbidities treated with previous biologic therapies.,The Journal of dermatological treatment,2018
29674768,A Case of Psoriasis Complicated by Breast Cancer after Systemic Treatments Including Biologics.,Acta medica Okayama,2018
28932193,Safety Profile of Anticancer and Immune-Modulating Biotech Drugs Used in a Real World Setting in Campania Region (Italy): BIO-Cam Observational Study.,Frontiers in pharmacology,2017
