PMID,Title,Journal,Year
37965066,"A review on linking stress, depression, and insulin resistance via low-grade chronic inflammation.",Biochemistry and biophysics reports,2023
36713411,Case report: Dupilumab treatment improved type 2 disorders in a patient with IPEX syndrome diagnosis.,Frontiers in immunology,2022
36054650,Adalimumab therapy is associated with increased faecal short chain fatty acids in hidradenitis suppurativa.,Experimental dermatology,2022
34463640,Two birds one stone: semaglutide is highly effective against severe psoriasis in a type 2 diabetic patient.,"Endocrinology, diabetes & metabolism case reports",2021
33953620,Improvement of HbA1c in Patients with Type 2 Diabetes Mellitus and Rheumatoid Arthritis Treated with bDMARDs.,Open access rheumatology : research and reviews,2021
32898405,Hidradenitis suppurativa at the knees.,Dermatology online journal,2020
32439174,Development and application of an antibody that binds to interleukin-1beta of various mammalian species for the treatment of inflammatory diseases.,Biochemical and biophysical research communications,2020
32373375,The Association of TNF-Alpha Inhibitors and Development of IgA Nephropathy in Patients with Rheumatoid Arthritis and Diabetes.,Case reports in nephrology,2020
31756165,Autoimmune polyglandular syndrome type 3 variant in rheumatoid arthritis.,Romanian journal of internal medicine = Revue roumaine de medecine interne,2020
31513665,"Anti-interleukin-1 treatment in patients with rheumatoid arthritis and type 2 diabetes (TRACK): A multicentre, open-label, randomised controlled trial.",PLoS medicine,2019
30980454,Pyoderma gangrenosum successfully treated with golimumab: Case report and review of the literature.,Dermatologic therapy,2019
30345551,Pyoderma gangrenosum associated with dulaglutide therapy.,International journal of dermatology,2019
30037762,Biologics for the primary care physician: Review and treatment of psoriasis.,Disease-a-month : DM,2019
29984032,Sarcoid of the Upper Humerus Found Incidentally on MR Images Obtained for Work-Up of Rotator Cuff Tear Where Compromised Tissue Quality Was a Concern for Surgical Success.,Case reports in radiology,2018
25345753,"Anti-inflammatory agents to treat or prevent type 2 diabetes, metabolic syndrome and cardiovascular disease.",Expert opinion on investigational drugs,2015
25139195,Lack of effect of the glucagon-like peptide-1 receptor agonist liraglutide on psoriasis in glucose-tolerant patients--a randomized placebo-controlled trial.,Journal of the European Academy of Dermatology and Venereology : JEADV,2015
18936418,Recurrent hyperglycemia during adalimumab treatment in a patient with psoriasis.,Archives of dermatology,2008
17322487,Decrease of fructosamine levels during treatment with adalimumab in patients with both diabetes and rheumatoid arthritis.,European journal of endocrinology,2007
