PMID,Title,Journal,Year
39987456,Uncovering the therapeutic potential of anti-tuberculoid agent Isoniazid in a model of microbial-driven Crohn's disease.,Journal of Crohn's & colitis,2025
39731099,Reduced gut microbiota diversity in ulcerative colitis patients with latent tuberculosis infection during vedolizumab therapy: insights on prophylactic anti-tuberculosis effects.,BMC microbiology,2024
39230088,LATENT TUBERCULOSIS IN PATIENTS WITH CROHN'S DISEASE IN A UNIVERSITY HOSPITAL IN NORTHEASTERN BRAZIL: A RETROSPECTIVE STUDY.,Arquivos de gastroenterologia,2024
38186434,Disseminated Miliary and Intestinal Tuberculosis Mimicking Inflammatory Bowel Disease.,Cureus,2023
37843353,Compliance level to Tuberculosis prophylaxis in patients undergoing therapy with tumor necrosis factor-alpha inhibitors: a cross-sectional study.,European review for medical and pharmacological sciences,2023
37533266,Infectious complications in patients with inflammatory bowel disease in Asia: the results of a multinational web-based survey in the 8th Asian Organization for Crohn's and Colitis meeting.,Intestinal research,2023
36918754,Neurotuberculosis in a Patient with Ulcerative Colitis Using Long-Term Adalimumab: A Rare Case.,The American journal of case reports,2023
35244861,A case of paradoxical response during anti-tuberculosis treatment in a patient with ulcerative colitis.,Clinical journal of gastroenterology,2022
35223712,Development of Spinal Tuberculosis in an Adolescent With Crohn's Disease After Infliximab Therapy: A Case Report With Literature Review.,Frontiers in pediatrics,2021
37461971,P053 Interstitial Nephritis from IBD: Complicated Conclusions.,The American journal of gastroenterology,2021
34488420,Ileal amyloidosis mimicking Crohn s disease as a cause of chronic diarrhea.,Revista espanola de enfermedades digestivas,2021
34383243,Therapeutic management of Mycobacterium avium subspecies paratuberculosis infection with complete resolution of symptoms and disease in a patient with advanced inflammatory bowel syndrome.,Molecular biology reports,2021
33812254,"Therapeutic effect of an anti-tuberculosis agent, isoniazid, and its nano-isoform in ulcerative colitis.",International immunopharmacology,2021
32505573,Acute kidney injury: an unexpected Isoniazid-related adverse event in a patient with Crohn's disease receiving prophylactic treatment for latent tuberculosis.,Digestive and liver disease : official journal of the Italian Society of Gastroenterology and the Italian Association for the Study of the Liver,2020
31206406,Screening for latent tuberculosis in patients with inflammatory bowel disease under antitumor necrosis factor: data from a Portuguese center.,European journal of gastroenterology & hepatology,2019
30964811,Inflammatory bowel disease and mycobacteria: how much can we trust isoniazid prophylaxis during antitumor necrosis factor therapy?,European journal of gastroenterology & hepatology,2019
30052856,Serial Tuberculin Skin Tests Improve the Detection of Latent Tuberculosis Infection in Patients With Inflammatory Bowel Disease.,Journal of Crohn's & colitis,2018
29757355,A Prospective Study to Monitor for Tuberculosis During Anti-tumour Necrosis Factor Therapy in Patients With Inflammatory Bowel Disease and Immune-mediated Inflammatory Diseases.,Journal of Crohn's & colitis,2018
29718223,Outcomes of Treatment for Latent Tuberculosis Infection in Patients With Inflammatory Bowel Disease Receiving Biologic Therapy.,Inflammatory bowel diseases,2018
29674398,Intestinal granulomatous disease: what is the first call.,BMJ case reports,2018
