PMID,Title,Journal,Year
40089774,Functional nanozyme system for synergistic tumor immunotherapy via cuproptosis and ferroptosis activation.,Journal of nanobiotechnology,2025
39953451,PPIs effect in EGFR-TKI-associated interstitial lung diseases in patients with non-small cell lung cancer.,BMC cancer,2025
38867255,KRAS-mutant non-small cell lung cancer (NSCLC) therapy based on tepotinib and omeprazole combination.,Cell communication and signaling : CCS,2024
37449232,Nivolumab-induced tumour-like gastritis: A case report.,World journal of clinical cases,2023
36450789,Combination of esomeprazole and pirfenidone enhances antifibrotic efficacy in vitro and in a mouse model of TGFbeta-induced lung fibrosis.,Scientific reports,2022
36149549,Effects of CYP3A4/5 and ABC transporter polymorphisms on osimertinib plasma concentrations in Japanese patients with non-small cell lung cancer.,Investigational new drugs,2022
36126454,Influence of esomeprazole on the bioavailability of afatinib: A pharmacokinetic cross-over study in patients with non-small cell lung cancer.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2022
35650297,Identification of hub pathways and drug candidates in gastric cancer through systems biology.,Scientific reports,2022
35447140,Untargeted metabolomics analysis of omeprazole-enhanced chemosensitivity to cisplatin in mice with non-small cell lung cancer.,Chemico-biological interactions,2022
34729960,Ameliorating cancer cachexia by inhibiting cancer cell release of Hsp70 and Hsp90 with omeprazole.,"Journal of cachexia, sarcopenia and muscle",2022
34011367,Esomeprazole attenuates inflammatory and fibrotic response in lung cells through the MAPK/Nrf2/HO1 pathway.,"Journal of inflammation (London, England)",2021
33856200,Precise Cancer Anti-acid Therapy Monitoring Using pH-Sensitive MnO(2)@BSA Nanoparticles by Magnetic Resonance Imaging.,ACS applied materials & interfaces,2021
33049093,Esomeprazole overcomes paclitaxel-resistance and enhances anticancer effects of paclitaxel by inducing autophagy in A549/Taxol cells.,Cell biology international,2021
32978718,Esomeprazole inhibits the lysosomal cysteine protease legumain to prevent cancer metastasis.,Investigational new drugs,2021
32933772,Esomeprazole-induced Stevens-Johnson syndrome in a patient who underwent nivolumab therapy for advanced lung adenocarcinoma.,"Lung cancer (Amsterdam, Netherlands)",2020
32557346,"Influence of Cow's Milk and Esomeprazole on the Absorption of Erlotinib: A Randomized, Crossover Pharmacokinetic Study in Lung Cancer Patients.",Clinical pharmacokinetics,2021
31943302,Selected pharmacotherapy agents as antiproliferative and anti-inflammatory compounds.,Drug development research,2020
31663482,The Evaluation of Potential Cytotoxic Effect of Different Proton Pump Inhibitors on Different Human Cancer Cell Lines.,Anti-cancer agents in medicinal chemistry,2020
30610155,"Randomised, double-blind, placebo-controlled pilot trial of omeprazole in idiopathic pulmonary fibrosis.",Thorax,2019
29178442,The Effect of Food or Omeprazole on the Pharmacokinetics of Osimertinib in Patients With Non-Small-Cell Lung Cancer and in Healthy Volunteers.,Journal of clinical pharmacology,2018
