PMID,Title,Journal,Year
40242678,Prostate Cancer With Orbital Metastasis.,Cureus,2025
37129172,"Cardiovascular benefits and risks associated with calcium, vitamin D, and antiresorptive therapy in the management of skeletal fragility.","Women's health (London, England)",2023
34706311,Denosumab did not improve computerized tomography erosion scores when added to intensive urate-lowering therapy in gout: Results from a pilot randomized controlled trial.,Seminars in arthritis and rheumatism,2021
33137852,Risk of Incident Atrial Fibrillation With Zoledronic Acid Versus Denosumab: A Propensity Score-Matched Cohort Study.,Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2021
32780899,Cardiovascular Safety of Denosumab Across Multiple Indications: A Systematic Review and Meta-Analysis of Randomized Trials.,Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2021
32725307,Assessment of Cardiovascular Safety of Anti-Osteoporosis Drugs.,Drugs,2020
31678488,Denosumab or romosozumab therapy and risk of cardiovascular events in patients with primary osteoporosis: Systematic review and meta- analysis.,Bone,2020
31893493,,,2019
22311111,"Extraskeletal benefits and risks of calcium, vitamin D and anti-osteoporosis medications.",Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA,2012
22220306,Adverse drug reactions to osteoporosis treatments.,Expert review of clinical pharmacology,2011
25083210,Safety of drugs used in the treatment of osteoporosis.,Therapeutic advances in drug safety,2011
21637997,Adverse reactions and drug-drug interactions in the management of women with postmenopausal osteoporosis.,Calcified tissue international,2011
21048051,What's new in treating older adults?,Cleveland Clinic journal of medicine,2010
