PMID,Title,Journal,Year
40663028,Comparative efficacy and safety of biologics and systemic immunomodulatory treatments for chronic urticaria: Systematic review and network meta-analysis.,The Journal of allergy and clinical immunology,2025
40232322,Hydroxychloroquine is safe and efficacious in oral lichen planus: data from a large outpatient cohort.,Archives of dermatological research,2025
38251494,Global comment on the use of hydroxychloroquine during the periconception period and pregnancy in women with autoimmune diseases.,The Lancet. Rheumatology,2023
37830157,Piperlongumine induces apoptosis via the MAPK pathway and ERK‑mediated autophagy in human melanoma cells.,International journal of molecular medicine,2023
37640510,Repurposed drug studies on the primary prevention of SARS-CoV-2 infection during the pandemic: systematic review and meta-analysis.,BMJ open respiratory research,2023
37553227,Patient-reported outcomes of neurologic and neuropsychiatric symptoms in mild COVID-19: a prospective cohort study.,CMAJ open,2023
36871881,Endocrine-disrupting chemical exposure augments neutrophilic inflammation in severe asthma through the autophagy pathway.,Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association,2023
36815641,Effects of Active Compounds of Nigella sativa in COVID-19: A Narrative Review.,Recent advances in anti-infective drug discovery,2023
36531928,An observational multi-centric COVID-19 sequelae study among health care workers.,The Lancet regional health. Southeast Asia,2023
36447940,Incidence and management of inflammatory arthritis in England before and during the COVID-19 pandemic: a population-level cohort study using OpenSAFELY.,The Lancet. Rheumatology,2022
36384806,Pulmonary manifestations of childhood-onset primary Sjogren's syndrome (SS) masquerading as reactive airways disease in a male patient and review of interstitial lung disease associated with SS.,Pediatric rheumatology online journal,2022
36117202,Systemic lupus erythematosus with various clinical manifestations in a patient with hereditary angioedema: a case report.,"Allergy, asthma, and clinical immunology : official journal of the Canadian Society of Allergy and Clinical Immunology",2022
35810325,Cardiac Tamponade as Initial Presentation of Systemic Lupus Erythematosus in Third-Trimester Pregnancy.,The American journal of case reports,2022
35262569,Rationale and Design of the COVID-19 Outpatient Prevention Evaluation (COPE - Coalition V) Randomized Clinical Trial: Hydroxychloroquine vs. Placebo in Non-Hospitalized Patients.,Arquivos brasileiros de cardiologia,2022
34907287,Spontaneous formation of neutrophil extracellular traps is associated with autophagy.,Scientific reports,2021
34792872,[RESEARCH OF SCIENTIFIC INTEREST TO THE CHLOROQUINE USE IN CLINICAL MEDICINE IN THE BASIS OF BIBLIOMETRIC ANALYSIS].,"Problemy sotsial'noi gigieny, zdravookhraneniia i istorii meditsiny",2021
34429285,Lupus enteritis as a lone manifestation of SLE: rare but possible.,BMJ case reports,2021
34333882,COVID-19 and lung pathologies.,Hormone molecular biology and clinical investigation,2021
34295587,Comparison of Patient Clinical characteristics and Outcomes Between Different COVID-19 Peak Periods: A Single Center Retrospective Propensity Matched Analysis.,Cureus,2021
34047029,"Demographics, clinical characteristics and outcomes among 197 patients with COVID-19 in the Gold Coast area.",Internal medicine journal,2021
