PMID,Title,Journal,Year
40920270,TLR-4/Notch1/NF-kappaB pathway modulation by dapagliflozin: a novel mechanism for neuroprotection in hepatic encephalopathy.,Metabolic brain disease,2025
40829258,"Immunomodulatory effects of anti-diabetic therapies: Cytokine and chemokine modulation by metformin, sodium-glucose cotransporter 2 inhibitors, and glucagon-like peptide-1 receptor agonists (2013-2025).",European journal of medicinal chemistry,2025
40761328,Dapagliflozin-Associated Hepatotoxicity With a Positive Rechallenge.,ACG case reports journal,2025
40467095,"Effect of dapagliflozin on metabolic dysfunction-associated steatohepatitis: multicentre, double blind, randomised, placebo controlled trial.",BMJ (Clinical research ed.),2025
40438398,Bioinformatics analysis combined with experimental validation reveals the novel mechanisms of multi-targets of dapagliflozin attenuating diabetic liver injury.,Frontiers in endocrinology,2025
40254974,Clinical Management of Euglycemic Ketoacidosis in a Cat With Congenital Diabetes Mellitus Treated With Insulin and Dapagliflozin.,"Journal of veterinary emergency and critical care (San Antonio, Tex. : 2001)",2025
40059147,The effects of SGLT2 inhibitors on metabolic phenotype and FGF-21 expression from the adipose tissue and the liver are less pronounced in ob/ob mice.,BMC endocrine disorders,2025
39877433,Dapagliflozin treatment decreases visceral and subcutaneous adipose tissue: a systematic review and meta-analysis.,Diabetology international,2025
39857719,"Integrated Management of Cardiovascular-Renal-Hepatic-Metabolic Syndrome: Expanding Roles of SGLT2is, GLP-1RAs, and GIP/GLP-1RAs.",Biomedicines,2025
39813896,Comprehensive treatment with dapagliflozin in elderly chronic kidney disease patients: Clinical efficacy and impact on body composition.,Journal of diabetes and its complications,2025
39618173,The role of the glucagon-FGF21 axis in improving beta cell function during glucose intolerance and SGLT2 inhibition.,"Diabetes, obesity & metabolism",2025
39377184,Dapagliflozin cardiovascular effects on end-stage kidney disease (DARE-ESKD-2) trial: rationale and design.,Expert opinion on drug safety,2024
39285495,Comparison of kidney and hepatic outcomes among sodium-glucose cotransporter-2 inhibitors: a retrospective study using multiple propensity scores.,Journal of pharmaceutical health care and sciences,2024
38634653,Gliflozins in the Treatment of Non-diabetic Experimental Cardiovascular Diseases.,Physiological research,2024
38469902,A comprehensive analysis of liver safety across zibotentan oncology trials: knowledge of the past offers new perspectives on the present.,Expert opinion on drug safety,2024
38158911,[Clinical effectiveness and pharmacokinetics of gliflozin from the point of view of individual genetic characteristics: A review].,Terapevticheskii arkhiv,2023
38031729,SGLT2 inhibitor dapagliflozin protects the kidney in a murine model of Balkan nephropathy.,American journal of physiology. Renal physiology,2024
37886458,Dapagliflozin cardiovascular effects on end-stage kidney disease (DARE-ESKD-2) trial: rationale and design.,Research square,2023
37374340,The Effects of Sodium-Glucose Cotransporter 2-Inhibitors on Steatosis and Fibrosis in Patients with Non-Alcoholic Fatty Liver Disease or Steatohepatitis and Type 2 Diabetes: A Systematic Review of Randomized Controlled Trials.,"Medicina (Kaunas, Lithuania)",2023
37039492,Sodium glucose cotransporter-2-inhibitor dapagliflozin improves nonalcoholic fatty liver disease by ameliorating dipeptidyl-peptidase-4 protein expression in diabetic mice.,Endokrynologia Polska,2023
