PMID,Title,Journal,Year
35579604,Isoniazid prophylaxis in liver transplant recipient with latent tuberculosis: Is it harmful for transplanted liver?,Transplant infectious disease : an official journal of the Transplantation Society,2022
24656018,Utility of QuantiFERON-TB assay for prediction of tuberculosis development in kidney transplant patients in an intermediate-tuberculosis-burden country: lack of evidence for enhanced prediction for short-term tuberculosis development.,Transplantation proceedings,2014
24466713,Fatal suicidal poisoning with antituberculosis agents with ST elevation and acute coronary syndrome symptoms--a case report.,Przeglad lekarski,2013
24352136,A patient with HIV and tuberculosis with diminished clopidogrel response.,International journal of STD & AIDS,2014
18652664,Metastatic gastric cancer presenting with shoulder-hand syndrome: a case report.,Journal of medical case reports,2008
6287624,[Value and diagnostic significance of serum lactic dehydrogenase in internal medicine (author's transl)].,La semaine des hopitaux : organe fonde par l'Association d'enseignement medical des hopitaux de Paris,1982
729256,A systemic lupus erythematosus-like syndrome induced by procainamide.,Clinical orthopaedics and related research,1978
4744783,Intermittent parasystole--mechanism of protection.,Circulation,1973
4918368,Genetic factors in drug therapy.,The Scientific basis of medicine annual reviews,1969
13514785,Right bundle branch block and posterolateral myocardial infarction.,Journal of the South Carolina Medical Association,1958
