PMID,Title,Journal,Year
40587168,Osteoporosis: A Review.,JAMA,2025
40500389,Prolonged hypercalcemia induced by teriparatide: a case report and literature review.,Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA,2025
40438830,Understanding and Managing Fracture Risk in Patients With Cancer: A Literature Review.,Cureus,2025
40335975,Efficacy of denosumab in treatment of osteoporosis in patients with rheumatoid arthritis: a meta-analysis of randomized controlled trial.,BMC musculoskeletal disorders,2025
40151716,"Foot Drop, Wrist Drop, and Digital Ischemia As Initial Manifestations in Sjogren's Disease.",Cureus,2025
40043357,DPHB inhibits osteoclastogenesis by suppressing NF-kappaB and MAPK signaling and alleviates inflammatory bone destruction.,International immunopharmacology,2025
39881841,Impact of glucocorticoids on the therapeutic efficacy of denosumab against osteoporosis in patients with rheumatoid arthritis.,Therapeutic advances in musculoskeletal disease,2025
39457492,"A Multi-Center Observation Study on Medication-Related Osteonecrosis of the Jaw (MRONJ) in Patients with Osteoporosis, and Other Non-Malignant Bone Diseases, in Northwestern Italy over 16 Years.",Biomedicines,2024
38840731,Denosumab ameliorates osteoarthritis by protecting cartilage against degradation and modulating subchondral bone remodeling.,Regenerative therapy,2024
38499817,The interplay of rheumatoid arthritis and osteoporosis: exploring the pathogenesis and pharmacological approaches.,Clinical rheumatology,2024
38226481,"Association of denosumab with serum cytokines, chemokines, and bone-related factors in patients with rheumatoid arthritis: A post hoc analysis of a multicentre, open-label, randomised, parallel-group study.",Modern rheumatology,2024
38179713,Denosumab use reduces risk of rheumatoid arthritis in patients with osteoporosis.,Clinical and experimental rheumatology,2024
38144420,Medication-Related Osteonecrosis of the Jaw: A Case Report of an Unusual Side Effect of Adalimumab.,Case reports in dentistry,2023
38125353,Methotrexate‑related other iatrogenic immunodeficiency‑associated lymphoproliferative disorder in the CNS and medication‑related osteonecrosis of the jaw occurring simultaneously: A case report.,Experimental and therapeutic medicine,2024
38048431,Safety and effectiveness of denosumab in Japanese patients with rheumatoid arthritis: A 2-year post-marketing surveillance study.,Modern rheumatology,2024
37480941,A Summary of the Rare Reports of Osteonecrosis of the Jaw Associated With Tumor Necrosis-alpha Inhibitors in the United States Food and Drug Administration's Adverse Event Reporting System Database.,Journal of oral and maxillofacial surgery : official journal of the American Association of Oral and Maxillofacial Surgeons,2023
37480398,Denosumab improves bone mineral density and microarchitecture in rheumatoid arthritis: randomized controlled trial by HR-pQCT.,Journal of bone and mineral metabolism,2023
37390268,The comparable efficacy of denosumab on bone mineral density in rheumatoid arthritis patients with postmenopausal osteoporosis: A retrospective case-control study.,Medicine,2023
36841226,Role of denosumab in bone erosions in rheumatoid arthritis.,Postgraduate medical journal,2023
36484528,Cut-off values for achieving osteoporosis treatment goals in women with rheumatoid arthritis receiving denosumab.,Modern rheumatology,2023
