PMID,Title,Journal,Year
40757932,"First results from the international paediatric bronchiectasis registry (Child-BEAR-Net Registry) describing multicountry variations in childhood bronchiectasis and its management: a multicentre, cross-sectional study.",The Lancet. Respiratory medicine,2025
40599681,Effects of in vitro azithromycin treatment on bronchial epithelial antiviral immunity in asthma phenotypes.,Frontiers in allergy,2025
40585204,Empiric Azithromycin in COVID-19 Impacts the Respiratory Microbiome and Antimicrobial Resistome without Anti-inflammatory Benefit.,Research square,2025
40564060,Inflammation in Asthma: Mechanistic Insights and the Role of Biologics in Therapeutic Frontiers.,Biomedicines,2025
40466857,"Effects of EP395, a novel macrolide, on acute neutrophilic airway inflammation.",Pulmonary pharmacology & therapeutics,2025
40385294,Diffuse panbronchiolitis in children misdiagnosed as asthma: A case report.,World journal of clinical cases,2025
40373870,Diagnosis and Treatment Options for T2-Low Asthma.,The journal of allergy and clinical immunology. In practice,2025
40293759,Non-Cystic Fibrosis Bronchiectasis in Adults: A Review.,JAMA,2025
40260446,Management of Type 1 Plastic Bronchitis-A Pediatric Case Report.,Clinical case reports,2025
40191654,Acute Fibrinous and Organizing Pneumonia (AFOP) in Children: A Case Report and Literature Review.,"Pediatric health, medicine and therapeutics",2025
40152650,"Azithromycin for Critically Ill Children With Bronchiolitis: A U.S. Pediatric Health Information Systems Registry Study, 2013-2022.",Pediatric critical care medicine : a journal of the Society of Critical Care Medicine and the World Federation of Pediatric Intensive and Critical Care Societies,2025
40050074,[Guidelines for the prevention and management of bronchial asthma (2024 edition)].,Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases,2025
40008084,Role of the Gut-Lung Microbiome Axis in Airway Inflammation in OVA-Challenged Mice and the Effect of Azithromycin.,Journal of inflammation research,2025
39932326,Effects of azithromycin on alleviating airway inflammation in asthmatic mice by regulating airway microbiota and metabolites.,Microbiology spectrum,2025
39872672,From gastroenteritis to myocarditis: a case series of Campylobacter-mediated cardiac involvement.,European heart journal. Case reports,2025
39840216,Dual Viral Infections and Para-Pneumonic Effusion in a Pediatric Patient: A Case of Respiratory Syncytial Virus and COVID-19 Complication.,Cureus,2024
39766566,"""Pleiotropic"" Effects of Antibiotics: New Modulators in Human Diseases.","Antibiotics (Basel, Switzerland)",2024
39736750,Study of the effect of azithromycin on airway remodeling in asthma via the SAPK/JNK pathway.,Journal of cardiothoracic surgery,2024
39694544,Effects of azithromycin in severe eosinophilic asthma with concomitant monoclonal antibody treatment.,Thorax,2025
39583598,Post-Stevens-Johnson Syndrome Bronchiolitis Obliterans: Report of a Complex Case and a Literature Review.,Cureus,2024
