PMID,Title,Journal,Year
32717068,Oral Bisphosphonate use Reduces Cardiovascular Events in a Cohort of Danish Patients Referred for Bone Mineral Density.,The Journal of clinical endocrinology and metabolism,2020
32658264,Cardiovascular Safety of Abaloparatide in Postmenopausal Women With Osteoporosis: Analysis From the ACTIVE Phase 3 Trial.,The Journal of clinical endocrinology and metabolism,2020
32598633,"[The effect of bisphosphonate therapy on reducing the risk of cardiovascular complications associated with chronic heart failure, type 2 diabetes and osteoporosis in postmenopausal women].",Terapevticheskii arkhiv,2019
30836327,Glucagonoma-associated dilated cardiomyopathy refractory to somatostatin analogue therapy.,"Endocrinology, diabetes & metabolism case reports",2019
29250504,"Acetabular Insufficiency Fracture Following Prolonged Alendronate Use and the Failure of Total Hip Arthroplasty in ""Frozen"" Bone: Two Cases Report.",Hip & pelvis,2017
28665545,Inhibition of mevalonate pathway prevents ischemia-induced cardiac dysfunction in rats via RhoA-independent signaling pathway.,Cardiovascular therapeutics,2017
28509133,Denosumab for treatment of immobilization-related hypercalcemia in a patient with end-stage renal disease.,CEN case reports,2017
25137886,Paget's disease of bone in ethnic Thai presented with urologic symptoms and misleading as metastatic prostate cancer: report of a case with a review of the literature.,Journal of the Medical Association of Thailand = Chotmaihet thangphaet,2014
24566586,"Alendronate, a bisphosphonate, increased upper and lower gastrointestinal bleeding: risk factor analysis from a nationwide population-based study.",Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA,2014
23679231,Heart failure in patients treated with bisphosphonates.,Journal of internal medicine,2013
18089383,Strategy of aggressive steroid weaning and routine alendronate therapy to reduce bone loss after cardiac transplantation.,Transplantation proceedings,2007
17435416,Reversible congestive heart failure related to profound hypocalcemia secondary to hypoparathyroidism.,The American journal of the medical sciences,2007
24790329,Beneficial Effect of Oral Bisphosphonate Treatment on Bone Loss Induced by Chronic Administration of Furosemide without Alteration of Its Administration and Urinary Calcium Loss.,Clinical pediatric endocrinology : case reports and clinical investigations : official journal of the Japanese Society for Pediatric Endocrinology,2006
