PMID,Title,Journal,Year
40933970,Discontinuation of hydroxychloroquine due to suspected retinal toxicity in systemic lupus erythematosus and the role of multimodal imaging.,Turkish journal of medical sciences,2025
40930382,"Hydroxychloroquine in Systemic Lupus Erythematosus, Anti-SSA/SSB, and Antiphospholipid Antibody-Positive Pregnancies.",American journal of obstetrics and gynecology,2025
40923967,Use of an IL-1 Inhibitor for Refractory Steroid-Dependent Lupus Pericarditis With Constrictive Physiology.,JACC. Case reports,2025
40909419,Long-term hydroxychloroquine use resulting in cardiomyopathy and conduction abnormalities: a case report.,European heart journal. Case reports,2025
40895960,Cardiac Adaptation in Lupus: A Case of Massive Pericardial Effusion With Preserved Hemodynamics.,Cureus,2025
40893640,Pericardial tamponade in pregnancy due to undiagnosed systemic lupus erythematosus: a case report.,European heart journal. Case reports,2025
40886843,Comment on 'Early Initiation of Hydroxychloroquine in Cutaneous Lupus Erythematosus to Prevent Progression to Systemic Lupus Erythematosus: A Long-term Follow-up Study'.,Journal of the American Academy of Dermatology,2025
40869510,"Anifrolumab for Nonsystemic Cutaneous Lupus Erythematosus: Clinical Experience, Immunologic Insights, and Review of the Literature.",Journal of clinical medicine,2025
40868003,Borderline Oxacillin-Resistant Staphylococcus aureus (BORSA) Bacteremia-Case Report.,"Antibiotics (Basel, Switzerland)",2025
40876561,Systemic lupus erythematosus and the gut microbiome: To look forward is to look within - A systematic review and narrative synthesis.,Autoimmunity reviews,2025
40873581,Case Report: Bilateral adrenal hemorrhage in a patient with systemic lupus erythematosus and antiphospholipid syndrome.,Frontiers in immunology,2025
40866107,Hydroxychloroquine and pregnancy outcomes in patients with anti-phospholipid syndrome: a systematic review and meta-analysis.,RMD open,2025
40859173,Splenic infarction in a 12-year-old female leading to the diagnosis of systemic lupus erythematosus.,International journal of emergency medicine,2025
40858321,Comparison of clinicopathological characteristics and outcomes between patients with late and early-onset systemic lupus erythematosus with lupus nephritis: A North African study.,Lupus,2025
40836747,Severe Alopecia caused by Azathioprine in Systemic Lupus Erythematosus.,The Journal of the Association of Physicians of India,2025
40833003,Systemic Lupus Erythematosus with Hemophagocytic Lymphohistiocytosis Mimicking Tuberculosis in a Young Male: A Diagnostic Challenge.,Annals of African medicine,2025
40831847,Isolated Myositis Unveiling Systemic Lupus Erythematosus: A Rare Initial Presentation.,Cureus,2025
40812842,Fabry nephropathy and membranous lupus nephritis-an unexplored link.,BMJ case reports,2025
40795260,Coexistence of eosinophilic fasciitis and systemic lupus erythematosus: a case-based review.,Modern rheumatology case reports,2025
40787245,Rare head and neck myositis with reversible myelodysplastic syndrome: The first reported lupus manifestation as an initial symptom.,Qatar medical journal,2025
