pmid,title,journal,year,drug,disease
37354090,Determinants of frontline tyrosine kinase inhibitor choice for patients with chronic-phase chronic myeloid leukemia: A study from the Registro Italiano LMC and Campus CML.,Cancer,2023,Imatinib,Chronic Obstructive Pulmonary Disease
32513299,"Efficacy and safety of Anluohuaxian in the treatment of patients with severe Coronavirus disease 2019- a multicenter, open label, randomized controlled study: a structured summary of a study protocol for a randomised controlled trial.",Trials,2020,Imatinib,Chronic Obstructive Pulmonary Disease
32300523,A case of imatinib-related obstructive bronchiolitis followed long term.,Respiratory medicine case reports,2020,Imatinib,Chronic Obstructive Pulmonary Disease
30430893,Imatinib for right heart failure in COPD.,Pulmonary circulation,2019,Imatinib,Chronic Obstructive Pulmonary Disease
29794205,Current and Emerging Biologic Therapies for Asthma and COPD.,Respiratory care,2018,Imatinib,Chronic Obstructive Pulmonary Disease
22746397,Implication of PDGF signaling in cigarette smoke-induced pulmonary arterial hypertension in rat.,Inhalation toxicology,2012,Imatinib,Chronic Obstructive Pulmonary Disease
21441964,Diagnosis and treatment of pulmonary chronic GVHD: report from the consensus conference on clinical practice in chronic GVHD.,Bone marrow transplantation,2011,Imatinib,Chronic Obstructive Pulmonary Disease
16625479,[Reverse remodeling -- paradigm shift in the treatment of pulmonary hypertension].,Deutsche medizinische Wochenschrift (1946),2006,Imatinib,Chronic Obstructive Pulmonary Disease
16469308,Kinase inhibitors and airway inflammation.,European journal of pharmacology,2006,Imatinib,Chronic Obstructive Pulmonary Disease
15161334,Kinase targets and inhibitors for the treatment of airway inflammatory diseases: the next generation of drugs for severe asthma and COPD?,"BioDrugs : clinical immunotherapeutics, biopharmaceuticals and gene therapy",2004,Imatinib,Chronic Obstructive Pulmonary Disease
