PMID,Title,Journal,Year
40285831,Vitamin D enhances the therapeutic effect of TNF-alpha antibodies through lipid metabolism in overweight IBD patients.,Cellular and molecular life sciences : CMLS,2025
38776022,Comparative Analysis of Epigallocatechin-3-Gallate and TNF-Alpha Inhibitors in Mitigating Cisplatin-Induced Pancreatic Damage Through Oxidative Stress and Apoptosis Pathways.,Biological trace element research,2024
38201482,"Infliximab, a Monoclonal Antibody against TNF-alpha, Inhibits NF-kappaB Activation, Autotaxin Expression and Breast Cancer Metastasis to Lungs.",Cancers,2023
37315113,Microbiome alteration via fecal microbiota transplantation is effective for refractory immune checkpoint inhibitor-induced colitis.,Science translational medicine,2023
36414888,Immune-related colitis and pancreatitis treated with infliximab.,Clinical journal of gastroenterology,2023
36096534,COLAR: open-label clinical study of IL-6 blockade with tocilizumab for the treatment of immune checkpoint inhibitor-induced colitis and arthritis.,Journal for immunotherapy of cancer,2022
35223745,Targeting TNF-alpha for COVID-19: Recent Advanced and Controversies.,Frontiers in public health,2022
34900880,Case Report: Development of Type 1 Autoimmune Pancreatitis in an Adolescent With Ulcerative Colitis Mimicking Pancreatic Cancer.,Frontiers in pediatrics,2021
34107499,Outcomes of Immune Checkpoint Inhibitor-related Diarrhea or Colitis in Cancer Patients With Superimposed Gastrointestinal Infections.,American journal of clinical oncology,2021
33316767,Association of Chronic Immune-Mediated Diarrhea and Colitis With Favorable Cancer Response.,Journal of the National Comprehensive Cancer Network : JNCCN,2020
33267818,Early macrophage infiltrates impair pancreatic cancer cell growth by TNF-alpha secretion.,BMC cancer,2020
32277311,A patient with colitis-associated cancer who developed clinically manifest Crohn's disease only after surgery.,Surgical case reports,2020
28439020,Mathematical model of chronic pancreatitis.,Proceedings of the National Academy of Sciences of the United States of America,2017
28417463,Pharmacological interventions for primary sclerosing cholangitis: an attempted network meta-analysis.,The Cochrane database of systematic reviews,2017
27835602,Inhibiting tumor necrosis factor-alpha diminishes desmoplasia and inflammation to overcome chemoresistance in pancreatic ductal adenocarcinoma.,Oncotarget,2016
25027498,New pancreatic adenocarcinoma in a Crohn's patient treated with tumor necrosis factor (TNF) inhibitors for 6 months.,Journal of gastrointestinal cancer,2014
25015850,First case report of de novo ulcerative colitis developing after orthotopic liver transplantation successfully treated by granulocyte and monocyte apheresis.,Transplantation proceedings,2014
21699694,Assessment of anti-inflammatory tumor treatment efficacy by longitudinal monitoring employing sonographic micro morphology in a preclinical mouse model.,BMC medical imaging,2011
21602689,Safety of infliximab in 10 years of clinical practice.,European journal of gastroenterology & hepatology,2011
19210932,[Cancer in arthritis patients after anti-tumour necrosis factor therapy].,Ugeskrift for laeger,2009
