PMID,Title,Journal,Year
40806887,Visual Field Examinations for Retinal Diseases: A Narrative Review.,Journal of clinical medicine,2025
39680032,Evaluation of changes in thickness of macular sublayers in patients using Hydroxychloroquine: a cross sectional case-control study and literature review.,Cutaneous and ocular toxicology,2025
38443544,Systematic hydroxychloroquine retinopathy monitoring programme: cost benefit comparing to a hospital-based system.,"Eye (London, England)",2024
37114215,Ocular microvascular alteration in Sjogren's syndrome treated with hydroxychloroquine: an OCTA clinical study.,Therapeutic advances in chronic disease,2023
35568277,Rapid Macular Thinning Is an Early Indicator of Hydroxychloroquine Retinal Toxicity.,Ophthalmology,2022
35488567,[Effects of systemic drugs on the development of drug-induced retinopathy].,Vestnik oftalmologii,2022
35173410,Assessing the Utility and Patient Satisfaction of Virtual Retina Clinics During COVID-19 Pandemic.,"Clinical ophthalmology (Auckland, N.Z.)",2022
35040415,Effects of Hydroxychloroquine on Progression of Diabetic Retinopathy in Subjects with Rheumatoid Arthritis and Type 2 Diabetes Mellitus.,Current diabetes reviews,2022
34360449,Relationship of Hydroxychloroquine and Ophthalmic Complications in Patients with Type 2 Diabetes in Taiwan.,International journal of environmental research and public health,2021
34134549,Implementation of a pilot teleretinal screening protocol for hydroxychloroquine retinopathy in a Los Angeles County safety net clinic.,Journal of telemedicine and telecare,2023
33129843,Long-Term Progression of Pericentral Hydroxychloroquine Retinopathy.,Ophthalmology,2021
32929180,An objective method of diagnosing hydroxychloroquine maculopathy.,"Eye (London, England)",2021
32610049,Rethinking the Hydroxychloroquine Dosing and Retinopathy Screening Guidelines.,American journal of ophthalmology,2020
31801334,Expert Group Consensus Opinion: Role of Anti-inflammatory Agents in the Management of Type-2 Diabetes (T2D).,The Journal of the Association of Physicians of India,2019
31431997,Incidence of blindness in a population of rheumatic patients treated with hydroxychloroquine.,Rheumatology advances in practice,2019
30741731,LONGITUDINAL CHANGES IN EYES WITH HYDROXYCHLOROQUINE RETINAL TOXICITY.,"Retina (Philadelphia, Pa.)",2019
33442141,Effectiveness and Safety of Hydroxychloroquine compared to Teneligliptin in uncontrolled T2DM patients as add-on Therapy.,Journal of the ASEAN Federation of Endocrine Societies,2019
30339883,Oxidative stress mediated by lipid metabolism contributes to high glucose-induced senescence in retinal pigment epithelium.,Free radical biology & medicine,2019
29677357,Optical Coherence Tomography Minimum Intensity as an Objective Measure for the Detection of Hydroxychloroquine Toxicity.,Investigative ophthalmology & visual science,2018
27847636,Expanded spectral domain-OCT findings in the early detection of hydroxychloroquine retinopathy and changes following drug cessation.,International journal of retina and vitreous,2016
