pmid,title,journal,year,drug,disease
37206503,Spontaneous Non-Traumatic Mediastinal Hematoma in a Patient on Imatinib Therapy for a Gastrointestinal Stromal Tumor (GIST).,Cureus,2023,Imatinib,Pulmonary Embolism
32768078,A 59-Year-Old Woman With Shortness of Breath and Chest Pain.,Chest,2020,Imatinib,Pulmonary Embolism
30212945,Possibility of venoarterial extracorporeal membranous oxygenator being a bridging therapy for hemodynamic deterioration of pulmonary tumor thrombotic microangiopathy prior to initiating chemotherapy: A case report.,Medicine,2018,Imatinib,Pulmonary Embolism
28882938,Imatinib dramatically alleviates pulmonary tumour thrombotic microangiopathy induced by gastric cancer.,BMJ case reports,2017,Imatinib,Pulmonary Embolism
28501860,"Single-Center Experience with Intimal Sarcoma, an Ultra-Orphan, Commonly Fatal Mesenchymal Malignancy.",Oncology research and treatment,2017,Imatinib,Pulmonary Embolism
27068858,"Pazopanib plus best supportive care versus best supportive care alone in advanced gastrointestinal stromal tumours resistant to imatinib and sunitinib (PAZOGIST): a randomised, multicentre, open-label phase 2 trial.",The Lancet. Oncology,2016,Imatinib,Pulmonary Embolism
27013180,Mortality and Vascular Events Among Elderly Patients With Chronic Myeloid Leukemia: A Retrospective Analysis of Linked SEER-Medicare Data.,"Clinical lymphoma, myeloma & leukemia",2016,Imatinib,Pulmonary Embolism
25749998,Pulmonary embolism and pulmonary hypertension: two issues often neglected in cardiology.,European heart journal,2015,Imatinib,Pulmonary Embolism
25481235,Right ventricular apical obstruction in a patient with hypereosinophilia: Loffler endocarditis.,Heart & lung : the journal of critical care,2015,Imatinib,Pulmonary Embolism
22076388,Pulmonary toxicities from targeted therapies: a review.,Targeted oncology,2011,Imatinib,Pulmonary Embolism
21300210,[Pulmonary circulation: what has 2010 brought?].,Archivos de bronconeumologia,2011,Imatinib,Pulmonary Embolism
17724833,Sunitinib: new drug. For some gastrointestinal stromal tumours.,Prescrire international,2007,Imatinib,Pulmonary Embolism
17310853,Fatal venous thrombembolism complicating imatinib therapy in a patient with metastatic gastrointestinal stromal tumor.,Journal of experimental & clinical cancer research : CR,2006,Imatinib,Pulmonary Embolism
16625479,[Reverse remodeling -- paradigm shift in the treatment of pulmonary hypertension].,Deutsche medizinische Wochenschrift (1946),2006,Imatinib,Pulmonary Embolism
