PMID,Title,Journal,Year
40599454,Investigating the Effect of eradication of Helicobacter Pylori Infection in Controlling Blood Sugar in Diabetic Patients.,Archives of Razi Institute,2024
40058577,"Unveiling the potential of tankyrase I inhibitors for the treatment of type 2 diabetes mellitus: A hybrid approach using network pharmacology, 2D structural similarity, molecular docking, MD simulation and in-vitro studies.",Life sciences,2025
39757501,Severe Hypomagnesemia and Hypocalcemia Linked to Semaglutide in Type 2 Diabetes: A Case Report.,The American journal of case reports,2025
38884019,Long-Term Administration of Omeprazole-Induced Hypergastrinemia and Changed Glucose Homeostasis and Expression of Metabolism-Related Genes.,BioMed research international,2024
38710656,Medication and supplement pharmacokinetic changes following bariatric surgery: A systematic review and meta-analysis.,Obesity reviews : an official journal of the International Association for the Study of Obesity,2024
38480622,A comprehensive review on potential drug-drug interactions of proton pump inhibitors with antidiabetic drugs metformin and DPP-4 inhibitors.,Cell biochemistry and function,2024
36816461,A real-world retrospective study of omeprazole-domperidone combination in managing acid peptic disease with PRoton-pump Inhibitors in patients with type 2 DiabEtes mellitus (PRIDE-2).,Drugs in context,2023
36627994,"An Evidence-Based Retrospective Study for the Management of Acid Peptic Disease With Omeprazole, a Proton Pump Inhibitor, in Indian Patients With Type 2 Diabetes Mellitus (PRIDE-1).",Cureus,2022
36623411,Gastroprotective effect of dapagliflozin in ethanol-induced gastric lesions in rats: Crosstalk between HMGB1/RAGE/PTX3 and TLR4/MyD88/VEGF/PDGF signaling pathways.,International immunopharmacology,2023
36037309,Impact of type 2 diabetes on in vivo activities and protein expressions of cytochrome P450 in patients with obesity.,Clinical and translational science,2022
35886592,Dose-Dependent Proton Pump Inhibitor Exposure and Risk of Type 2 Diabetes: A Nationwide Nested Case-Control Study.,International journal of environmental research and public health,2022
35612708,Results From Phase I Studies Investigating the Dose Linearity of Finerenone Tablets and the Influence of Food or pH-Modifying Comedications on its Pharmacokinetics in Healthy Male Volunteers.,European journal of drug metabolism and pharmacokinetics,2022
35059270,Acute esophageal necrosis complicating diabetic ketoacidosis in a patient with type II diabetes mellitus and excessive cola consumption: a case report.,Diabetology international,2022
34063566,Interaction between Omeprazole and Gliclazide in Relation to CYP2C19 Phenotype.,Journal of personalized medicine,2021
34007643,Evaluation of Vitamin B12 Monitoring in Patients on Concomitant Metformin and Proton Pump Inhibitors.,Innovations in pharmacy,2020
33115391,Analysis of the Potential Association of Drug-Metabolizing Enzymes CYP2C9*3 and CYP2C19*3 Gene Variations With Type 2 Diabetes: A Case-Control Study.,Current drug metabolism,2020
33095998,The intervention of tert-butylhydroquinone protects ethanol-induced gastric ulcer in type II diabetic rats: the role of Nrf2 pathway.,Canadian journal of physiology and pharmacology,2021
32742601,"Evaluation of changes in cytochrome P450 2C19 activity in type 2 diabetic rats before and after treatment, by using isolated perfused liver model.",Iranian journal of basic medical sciences,2020
32647517,The effect of proton pump inhibitors on glycaemic control in diabetic patients.,Journal of Taibah University Medical Sciences,2020
32337164,"Evaluating the effect of type 2 diabetes mellitus on CYP450 enzymes and P-gp activities, before and after glycemic control: A protocol for a case-control pharmacokinetic study.",MethodsX,2020
