PMID,Title,Journal,Year
40393718,Systematic review and meta-analysis of the efficacy of biologic and targeted synthetic therapies in sarcoidosis.,Thorax,2025
39695351,Pulmonary toxicity assessment of tumor necrosis factor alpha inhibitors in the treatment of IBD: a real world study based on US food and drug administration adverse events reporting system (FAERS).,Expert opinion on drug safety,2024
39642687,Molecular mechanisms and clinical impact of biologic therapies in severe asthma.,Respiratory investigation,2025
38305415,"Long-term drug survival of adalimumab, infliximab, secukinumab and ustekinumab in hidradenitis suppurativa: a Danish nationwide cohort study.",The British journal of dermatology,2024
37421190,"Severe infections in Portuguese patients with rheumatoid arthritis under biologic treatment - a multicenter, nationwide study (SIPPRA-B Study).",ARP rheumatology,2023
36845128,Mapping knowledge structure and research of the biologic treatment of asthma: A bibliometric study.,Frontiers in immunology,2023
36795972,Anti-Tumor Necrosis Factor for Supplementary Management in Severe Asthma: A Systematic Review and Meta-analysis.,Journal of interferon & cytokine research : the official journal of the International Society for Interferon and Cytokine Research,2023
36789243,Dual biologic therapy for the treatment of rheumatic diseases and asthma: a case series.,Rheumatology advances in practice,2023
35359966,"TL1A/DR3 Axis, A Key Target of TNF-a, Augments the Epithelial-Mesenchymal Transformation of Epithelial Cells in OVA-Induced Asthma.",Frontiers in immunology,2022
33316247,A Case of Bone-Eroding Mycobacterium avium Complex Infection Secondary to Prolonged Infliximab Use.,The American journal of medicine,2021
32548646,Cogan's Syndrome: Clinical Presentations and Update on Treatment.,Current allergy and asthma reports,2020
32001253,"Anaphylaxis-a 2020 practice parameter update, systematic review, and Grading of Recommendations, Assessment, Development and Evaluation (GRADE) analysis.",The Journal of allergy and clinical immunology,2020
31711560,The Efficacy and Evidence-Based Use of Biologics in Children and Adolescents: Using Monoclonal Antibodies and Fusion Proteins as Treatments.,Deutsches Arzteblatt international,2019
30936024,Incidence of Immune-Mediated Inflammatory Diseases Among Patients With Inflammatory Bowel Diseases in Denmark.,Clinical gastroenterology and hepatology : the official clinical practice journal of the American Gastroenterological Association,2019
30657070,Evaluation of the safety and satisfaction of rheumatic patients with accelerated infliximab infusion.,"Advances in rheumatology (London, England)",2018
29211140,"Pharmacotherapeutic profile of users and expenditure on high-cost drugs in Sao Leopoldo, Rio Grande do Sul State, Brazil, 2014.",Epidemiologia e servicos de saude : revista do Sistema Unico de Saude do Brasil,2017
29187897,Glycan and Peptide IgE Epitopes of the TNF-alpha Blockers Infliximab and Adalimumab - Precision Diagnostics by Cross-Reactivity Immune Profiling of Patient Sera.,Theranostics,2017
28129677,Monogenic Auto-in fl ammatory Syndromes: A Review of the Literature.,"Iranian journal of allergy, asthma, and immunology",2016
26555431,"Incidence and complications of interstitial lung disease in users of tocilizumab, rituximab, abatacept and anti-tumor necrosis factor alpha agents, a retrospective cohort study.",Arthritis research & therapy,2015
26511203,B cell epitopes on infliximab identified by oligopeptide microarray with unprocessed patient sera.,Journal of translational medicine,2015
