PMID,Title,Journal,Year
39609107,Artemether Ameliorates Non-Alcoholic Steatohepatitis by Restraining Cross-Talk Between Lipotoxicity-Induced Hepatic Hepatocytes and Macrophages.,Phytotherapy research : PTR,2025
39252399,Insight into the therapeutic effects of artesunate in relieving metabolic-associated steatohepatitis from transcriptomic and lipidomics analyses.,Journal of digestive diseases,2024
38409843,Artesunate Inhibits Lipid Accumulation and Inflammation by Regulating the NLRP3 Inflammasome in Nonalcoholic Fatty Liver Disease.,Discovery medicine,2024
38250049,Palmitoylation of PKCdelta by ZDHHC5 in hypothalamic microglia presents as a therapeutic target for fatty liver disease.,Theranostics,2024
37298491,GB1a Activates SIRT6 to Regulate Lipid Metabolism in Mouse Primary Hepatocytes.,International journal of molecular sciences,2023
36541217,Therapeutic role of Artemether in the prevention of hepatic steatosis through miR-34a-5p/PPARalpha pathway.,Drug development research,2023
36277879,Network Pharmacology-Based Exploration on the Intervention of Qinghao Biejia Decoction on the Inflammation-Carcinoma Transformation Process of Chronic Liver Disease via MAPK and PI3k/AKT Pathway.,BioMed research international,2022
35737739,"Modulation of Atg genes expression in aged rat liver, brain, and kidney by caloric restriction analyzed via single-nucleus/cell RNA sequencing.",Autophagy,2023
35338970,Dihydroartemisinin alleviates steatosis and inflammation in nonalcoholic steatohepatitis by decreasing endoplasmic reticulum stress and oxidative stress.,Bioorganic chemistry,2022
35335339,Garcinia Biflavonoid 1 Improves Lipid Metabolism in HepG2 Cells via Regulating PPARalpha.,"Molecules (Basel, Switzerland)",2022
34171397,Emodin palliates high-fat diet-induced nonalcoholic fatty liver disease in mice via activating the farnesoid X receptor pathway.,Journal of ethnopharmacology,2021
33257471,Hepatic Kruppel-like factor 16 (KLF16) targets PPARalpha to improve steatohepatitis and insulin resistance.,Gut,2021
32181656,Ginsenoside Rg2 Ameliorates High-Fat Diet-Induced Metabolic Disease through SIRT1.,Journal of agricultural and food chemistry,2020
31265202,Dihydroartemisinin attenuates alcoholic fatty liver through regulation of lipin-1 signaling.,IUBMB life,2019
