pmid,title,journal,year,drug,disease
40918085,Outcome of patients with accelerated and blast-phase myeloproliferative neoplasms not eligible for intensive chemotherapy or allogeneic hematopoietic cell transplantation treated by azacitidine alone or in combination-A FIM study.,HemaSphere,2025,Ruxolitinib,Leukemia
40904935,Efficacy and Safety of Momelotinib in Myelofibrosis: A Systematic Review and Meta-Analysis With a Focus on Anemia Outcomes.,Journal of hematology,2025,Ruxolitinib,Leukemia
40901473,Ruxolitinib and decitabine plus a busulfan-cyclophosphamide conditioning regimen for relapse prophylaxis in patients with high-risk acute myeloid leukemia or myelodysplastic syndromes.,Frontiers in immunology,2025,Ruxolitinib,Leukemia
40819982,Dermatologic Adverse Events in Patients Receiving Duvelisib Single-Agent and Combination Therapies.,"Clinical lymphoma, myeloma & leukemia",2025,Ruxolitinib,Leukemia
40726989,"Efficacy and safety of ruxolitinib combined with steroids for first-line treatment of acute graft-versus-host disease after hematopoietic stem cell transplantation: a single-center, real-world experience.",Frontiers in immunology,2025,Ruxolitinib,Leukemia
40722603,JAK2 Inhibitors and Emerging Therapies in Graft-Versus-Host Disease: Current Perspectives and Future Directions.,Biomedicines,2025,Ruxolitinib,Leukemia
40681596,"Clinical, morphological and genetic characteristics of patients with concurrent presence of JAK2 V617F and BCR::ABL1.",Scientific reports,2025,Ruxolitinib,Leukemia
40673198,Case Report: Intra-articular injection of tocilizumab for arthritis treatment in chronic graft-vs.-host disease.,Frontiers in pediatrics,2025,Ruxolitinib,Leukemia
40663111,Successful treatment with mesenchymal stromal cells-Frankfurt am Main in a pediatric patient with steroid-refractory and ruxolitinib-refractory acute gastrointestinal graft-versus-host disease.,Annals of hematology,2025,Ruxolitinib,Leukemia
40646417,Highlights from MPN Asia 2025: Advances in Molecular Pathogenesis and Therapeutic Strategies in Myeloproliferative Neoplasms.,Current hematologic malignancy reports,2025,Ruxolitinib,Leukemia
40637862,A pharmacovigilance study of adverse events associated with polycythemia vera treatments using the FDA Adverse Event Reporting System (FAERS) database.,Annals of hematology,2025,Ruxolitinib,Leukemia
40613931,Contemporary CMML Risk Stratification and Management.,Current hematologic malignancy reports,2025,Ruxolitinib,Leukemia
40530748,Selecting optimal therapy for large granular lymphocytic (LGL) leukemia: current state and future prospects based on molecularly-defined characterization.,Expert opinion on pharmacotherapy,2025,Ruxolitinib,Leukemia
40512071,"Treatment patterns and blood count control in 10,112 patients with polycythemia vera.",Expert review of hematology,2025,Ruxolitinib,Leukemia
40500616,A Phase I/II Trial of Ruxolitinib with Chemotherapy for Patients with Relapsed and/or Refractory Philadelphia-like Acute Lymphoblastic Leukemia.,"Clinical lymphoma, myeloma & leukemia",2025,Ruxolitinib,Leukemia
40486651,JAK2 in pediatric leukemia: mechanisms of pathogenesis and drug development - a narrative review.,Annals of medicine and surgery (2012),2025,Ruxolitinib,Leukemia
40476686,Indirect treatment comparisons of momelotinib vs pacritinib safety and anemia outcomes in patients with myelofibrosis.,"Future oncology (London, England)",2025,Ruxolitinib,Leukemia
40470252,Identifying Targeted Therapies for CBFA2T3::GLIS2 Acute Myeloid Leukemia.,Research square,2025,Ruxolitinib,Leukemia
40456521,Effect of statins on IL-10 signaling and production by chronic lymphocytic leukemia cells.,"Journal of immunology (Baltimore, Md. : 1950)",2025,Ruxolitinib,Leukemia
40454409,Addition of navitoclax to ruxolitinib for patients with myelofibrosis with progression or suboptimal response.,Blood neoplasia,2025,Ruxolitinib,Leukemia
40411597,"Subclonal emergence of polycythemia vera, chronic myelomonocytic leukemia, and chronic myeloid leukemia.",Annals of hematology,2025,Ruxolitinib,Leukemia
40377769,Drug-induced second tumors: a disproportionality analysis of the FAERS database.,Discover oncology,2025,Ruxolitinib,Leukemia
40362240,Dibromo-Edaravone Induces Anti-Erythroleukemia Effects via the JAK2-STAT3 Signaling Pathway.,International journal of molecular sciences,2025,Ruxolitinib,Leukemia
40336922,Post-Transplant Lymphoproliferative Disorder Manifesting as Lymphoplasmacytic Lymphoma Accompanying With Hemophagocytic Lymphohistiocytosis.,Journal of hematology,2025,Ruxolitinib,Leukemia
40325238,Successful treatment of multi-hit TP53-mutated myelodysplastic syndromes with erythroid predominance using allogeneic stem cell transplantation and ruxolitinib.,Annals of hematology,2025,Ruxolitinib,Leukemia
40317385,Emerging Therapeutic Approaches for Anemia in Myelofibrosis.,Current hematologic malignancy reports,2025,Ruxolitinib,Leukemia
40315406,Performance of Two-Phase Designs for the Time-to-Event Outcome and a Case Study Assessing the Relapse Risk Associated With B-ALL Subtypes.,JCO clinical cancer informatics,2025,Ruxolitinib,Leukemia
40269271,Ruxolitinib mediated paradoxical JAK2 hyperphosphorylation is due to the protection of activation loop tyrosines from phosphatases.,Leukemia,2025,Ruxolitinib,Leukemia
