PMID,Title,Journal,Year
40911213,"Obesity as a Chronic Disease: A Narrative Review of Evolving Definitions, Management Strategies, and Cardiometabolic Prioritization.",Advances in therapy,2025
40904035,The multifaceted effects of semaglutide: exploring its broad therapeutic applications.,Future science OA,2025
40829258,"Immunomodulatory effects of anti-diabetic therapies: Cytokine and chemokine modulation by metformin, sodium-glucose cotransporter 2 inhibitors, and glucagon-like peptide-1 receptor agonists (2013-2025).",European journal of medicinal chemistry,2025
40815181,Safety Choice Drivers of the Coming Treatment Options for Non-Cirrhotic Metabolic Steatohepatitis.,Liver international : official journal of the International Association for the Study of the Liver,2025
40701453,Cancer prevention and interception with antidiabetic and anti-obesity drugs: Current and future perspectives.,Seminars in cancer biology,2025
40691365,"Modulation of metabolic, inflammatory and fibrotic pathways by semaglutide in metabolic dysfunction-associated steatohepatitis.",Nature medicine,2025
40653077,Lanifibranor and semaglutide demonstrate multiple metabolic benefits in free-choice diet induced obese hamster models of MASH and MetALD.,European journal of pharmacology,2025
40590228,Therapeutic horizons in metabolic dysfunction-associated steatohepatitis.,The Journal of clinical investigation,2025
40536520,Semaglutide versus other GLP-1 receptor agonists in patients with MASLD.,Hepatology communications,2025
40497223,The Impact of New Weight-Loss Medications on Bariatric Surgery and Surgeon Employment.,Cureus,2025
40486301,Effects of Tirzepatide on Patients With Type 2 Diabetes and Metabolic Dysfunction-Associated Steatotic Liver Disease: A Retrospective Cohort Study.,Cureus,2025
40458885,Semaglutide: a key medication for managing cardiovascular-kidney-metabolic syndrome.,Future cardiology,2025
40316962,"CVOT summit report 2024: new cardiovascular, kidney, and metabolic outcomes.",Cardiovascular diabetology,2025
40301134,"GLP-1R agonists: recent advances, current gaps, and future challenges.",Molecular diversity,2025
40278869,[Pharmacotherapy of obesity in Germany].,"Innere Medizin (Heidelberg, Germany)",2025
40126828,"Comparing Efficacy of Chiglitazar, Pioglitazone, and Semaglutide in Type 2 Diabetes: A Retrospective Study.","Diabetes therapy : research, treatment and education of diabetes and related disorders",2025
40100944,Resmetirom: the first approved therapy for treating metabolic dysfunction associated steatohepatitis.,Expert opinion on pharmacotherapy,2025
40081498,"Multifunctional incretin peptides in therapies for type 2 diabetes, obesity and associated co-morbidities.",Peptides,2025
40016997,The pleiotropic effects of glucagon-like peptide-1 receptor agonists in patients with metabolic dysfunction-associated steatohepatitis: a review for gastroenterologists.,Expert opinion on investigational drugs,2025
39947645,How 'miracle' weight-loss semaglutide promises to change medicine but can we afford the expense?,British journal of pharmacology,2025
