pmid,title,journal,year,drug,disease
40900782,Bilateral breast metastases from rectal malignant melanoma: case report and literature review.,Frontiers in oncology,2025,Imatinib,Lung Cancer
40792271,Case Report: Pathologic complete response in a patient with simultaneous diagnoses of resectable NSCLC and myeloid neoplasm with PDGFRA rearrangement treated with concurrent neoadjuvant chemoimmunotherapy and imatinib: translating clinical trial data to real-world practice.,Frontiers in oncology,2025,Imatinib,Lung Cancer
40450873,"Very Rare Coexistence of Inversion (16), Trisomy 8, and t(9;22) in a Chronic Myeloid Leukemia Patient Progressing to Myeloblastic Crisis.",Journal of the Association of Genetic Technologists,2025,Imatinib,Lung Cancer
40443612,Imatinib-Induced Recurrent Pleural Effusions.,Cureus,2025,Imatinib,Lung Cancer
40252783,Properties of FDA-approved small molecule protein kinase inhibitors: A 2025 update.,Pharmacological research,2025,Imatinib,Lung Cancer
40080796,Positioning Imatinib for Pulmonary Arterial Hypertension: A Dose-Finding Phase 2 Study.,American journal of respiratory and critical care medicine,2025,Imatinib,Lung Cancer
39996868,First Report of Pembrolizumab Activity in KIT-Mutated Thymic Carcinoma.,"Current oncology (Toronto, Ont.)",2025,Imatinib,Lung Cancer
39948856,[Recurrence of Gastric Gastrointestinal Stromal Tumor after R0 Reduction with Pathological Complete Response to Neoadjuvant Imatinib Therapy-A Case Report].,Gan to kagaku ryoho. Cancer & chemotherapy,2024,Imatinib,Lung Cancer
39328627,A Review of the Regulatory Challenges of Personalized Medicine.,Cureus,2024,Imatinib,Lung Cancer
39292390,Construction and clinical significance of prognostic risk markers based on cancer driver genes in lung adenocarcinoma.,Clinical & translational oncology : official publication of the Federation of Spanish Oncology Societies and of the National Cancer Institute of Mexico,2025,Imatinib,Lung Cancer
39175105,Prolonged inhibition of intratumoral mast cells enhances efficacy of low-dose antiangiogenic therapy.,International journal of cancer,2025,Imatinib,Lung Cancer
39072816,Synthesis of chitosan polyethylene glycol antibody complex for delivery of Imatinib in lung cancer cell lines.,Journal of biochemical and molecular toxicology,2024,Imatinib,Lung Cancer
39000534,Synthesis and Antiproliferative Effect of New Alkyne-Tethered Vindoline Hybrids Containing Pharmacophoric Fragments.,International journal of molecular sciences,2024,Imatinib,Lung Cancer
38942797,BAG6 restricts pancreatic cancer progression by suppressing the release of IL33-presenting extracellular vesicles and the activation of mast cells.,Cellular & molecular immunology,2024,Imatinib,Lung Cancer
38866361,Targeting the RAS upstream and downstream signaling pathway for cancer treatment.,European journal of pharmacology,2024,Imatinib,Lung Cancer
38830371,Discovery of Substituted 2-oxoquinolinylthiazolidin-4-one Analogues as Potential EGFRK Inhibitors in Lung Cancer Treatment.,Drug research,2024,Imatinib,Lung Cancer
38806973,Bioinformatics Identification and Experimental Validation of a Prognostic Model for the Survival of Lung Squamous Cell Carcinoma Patients.,Biochemical genetics,2025,Imatinib,Lung Cancer
38722663,"PhALLCON Soars to New Heights-Faster, Stronger, but Better?",JAMA,2024,Imatinib,Lung Cancer
38485149,ERS/EBMT clinical practice guidelines on treatment of pulmonary chronic graft-versus-host disease in adults.,The European respiratory journal,2024,Imatinib,Lung Cancer
38467235,Targeting oncogenic kinases: Insights on FDA approved tyrosine kinase inhibitors.,European journal of pharmacology,2024,Imatinib,Lung Cancer
38276485,Validation of Liquid Chromatography Coupled with Tandem Mass Spectrometry for the Determination of 12 Tyrosine Kinase Inhibitors (TKIs) and Their Application to Therapeutic Drug Monitoring in Adult and Pediatric Populations.,Pharmaceutics,2023,Imatinib,Lung Cancer
38202650,"An Efficient Synthesis of 1-(1,3-Dioxoisoindolin-2-yl)-3-aryl Urea Analogs as Anticancer and Antioxidant Agents: An Insight into Experimental and In Silico Studies.","Molecules (Basel, Switzerland)",2023,Imatinib,Lung Cancer
38151847,"Design, Synthesis, Characterisation, and Evaluation of Substituted Quinolin-2-one Derivatives as Possible Anti-lung Cancer Agents.",Current drug discovery technologies,2024,Imatinib,Lung Cancer
38101609,"JC-010a, a novel selective SHP2 allosteric inhibitor, overcomes RTK/non-RTK-mediated drug resistance in multiple oncogene-addicted cancers.",Cancer letters,2024,Imatinib,Lung Cancer
38096958,Cost in the United States of FDA-approved small molecule protein kinase inhibitors used in the treatment of neoplastic and non-neoplastic diseases.,Pharmacological research,2024,Imatinib,Lung Cancer
37893096,Immunotherapy and Targeted Therapies Efficacy in Thymic Epithelial Tumors: A Systematic Review.,Biomedicines,2023,Imatinib,Lung Cancer
37888038,Adjuvant Targeted Therapy in Solid Cancers: Pioneers and New Glories.,Journal of personalized medicine,2023,Imatinib,Lung Cancer
37593245,"Design, Synthesis, ADME, and Anticancer Studies of Newer N-Aryl-5-(3,4,5-Trifluorophenyl)-1,3,4-Oxadiazol-2-Amines: An Insight into Experimental and Theoretical Investigations.",ACS omega,2023,Imatinib,Lung Cancer
37521867,Emerging roles of Aurora-A kinase in cancer therapy resistance.,Acta pharmaceutica Sinica. B,2023,Imatinib,Lung Cancer
37476563,Langerhans Cell Histiocytosis with Good Response to Low-Dose Imatinib: Case Report and Literature Review.,Case reports in oncology,2023,Imatinib,Lung Cancer
37455452,Identification of Novel Stemness-based Subtypes and Construction of a Prognostic Risk Model for Patients with Lung Squamous Cell Carcinoma.,Current stem cell research & therapy,2024,Imatinib,Lung Cancer
37454916,Small molecule protein kinase inhibitors approved by regulatory agencies outside of the United States.,Pharmacological research,2023,Imatinib,Lung Cancer
37296934,Drug Repurposing in Oncology: A Systematic Review of Randomized Controlled Clinical Trials.,Cancers,2023,Imatinib,Lung Cancer
37288114,Ripretinib in combination with tyrosine kinase inhibitor as a late-line treatment option for refractory gastrointestinal stromal tumors: two case reports and literature review.,Frontiers in pharmacology,2023,Imatinib,Lung Cancer
37200402,The host-directed therapeutic imatinib mesylate accelerates immune responses to Mycobacterium marinum infection and limits pathology associated with granulomas.,PLoS pathogens,2023,Imatinib,Lung Cancer
37163949,"Scaffold hopping of N-benzyl-3,4,5-trimethoxyaniline: 5,6,7-Trimethoxyflavan derivatives as novel potential anticancer agents modulating hippo signaling pathway.",European journal of medicinal chemistry,2023,Imatinib,Lung Cancer
37127876,Tyrosine Kinase Inhibitors Diminish Renal Neoplasms in a Tuberous Sclerosis Model Via Induction of Apoptosis.,Molecular cancer therapeutics,2023,Imatinib,Lung Cancer
37075870,Rule of five violations among the FDA-approved small molecule protein kinase inhibitors.,Pharmacological research,2023,Imatinib,Lung Cancer
36995544,Clinical and Hemodynamic Responses to Imatinib in Pulmonary Veno-Occlusive Disease/Pulmonary Capillary Hemangiomatosis: A Retrospective Pilot Study of Five Cases and Review of the Literature.,"American journal of cardiovascular drugs : drugs, devices, and other interventions",2023,Imatinib,Lung Cancer
36994250,A Rare Case of Metastatic Small Cell Carcinoma of Lung in a Follow-Up Patient of Chronic Myeloid Leukemia on Imatinib Treatment.,Cureus,2023,Imatinib,Lung Cancer
36982592,Combining Three Tyrosine Kinase Inhibitors: Drug Monitoring Is the Key.,International journal of molecular sciences,2023,Imatinib,Lung Cancer
36895935,A novel cuproptosis-related lncRNA signature to predict prognosis and immune landscape of lung adenocarcinoma.,Translational lung cancer research,2023,Imatinib,Lung Cancer
36795308,Cardiovascular Toxicities Associated with Tyrosine Kinase Inhibitors.,Current cardiology reports,2023,Imatinib,Lung Cancer
36403719,Properties of FDA-approved small molecule protein kinase inhibitors: A 2023 update.,Pharmacological research,2023,Imatinib,Lung Cancer
36396684,New C3H Kit(N824K/WT) cancer mouse model develops late-onset malignant mammary tumors with high penetrance.,Scientific reports,2022,Imatinib,Lung Cancer
36377026,Concomitant Use of Ado-trastuzumab Emtansine and Imatinib in a Patient of CML and Metastatic Breast Cancer.,Journal of the College of Physicians and Surgeons--Pakistan : JCPSP,2022,Imatinib,Lung Cancer
36213346,Involvement of Rho-Associated Coiled-Coil Containing Kinase (ROCK) in BCR-ABL1 Tyrosine Kinase Inhibitor Cardiovascular Toxicity.,JACC. CardioOncology,2022,Imatinib,Lung Cancer
35938020,Prognostic Value and Immune Landscapes of m5C-Related lncRNAs in Lung Squamous Cell Carcinoma.,Frontiers in genetics,2022,Imatinib,Lung Cancer
35731928,Treatment Represents a Key Driver of Metastatic Cancer Evolution.,Cancer research,2022,Imatinib,Lung Cancer
35650297,Identification of hub pathways and drug candidates in gastric cancer through systems biology.,Scientific reports,2022,Imatinib,Lung Cancer
