PMID,Title,Journal,Year
33397251,Malaria-induced Alterations of Drug Kinetics and Metabolism in Rodents and Humans.,Current drug metabolism,2021
32997351,Impact of Plasmodium vivax malaria and antimalarial treatment on cytochrome P450 activity in Brazilian patients.,British journal of clinical pharmacology,2021
30342422,"Structure-activity relationship studies of antiplasmodial cyclometallated ruthenium(II), rhodium(III) and iridium(III) complexes of 2-phenylbenzimidazoles.",European journal of medicinal chemistry,2019
26490449,Inhibitory Activities of Thai Medicinal Plants with Promising Activities Against Malaria and Cholangiocarcinoma on Human Cytochrome P450.,Phytotherapy research : PTR,2015
21520638,[Duodenal ulcers caused by chloroquine-proguanil association].,Medecine tropicale : revue du Corps de sante colonial,2010
17983978,Reversible hearing loss in temporal association with chemoprophylactic mefloquine use.,Travel medicine and infectious disease,2007
17982511,Gateways to clinical trials.,Methods and findings in experimental and clinical pharmacology,2007
12623754,"Time-dependent transcriptional induction of CYP1A1, CYP1A2 and CYP1B1 mRNAs by H+/K+ -ATPase inhibitors and other xenobiotics.",Xenobiotica; the fate of foreign compounds in biological systems,2003
12222994,Clinical significance of the cytochrome P450 2C19 genetic polymorphism.,Clinical pharmacokinetics,2002
9463674,The efficacy of benzimidazole drugs against Plasmodium falciparum in vitro.,Transactions of the Royal Society of Tropical Medicine and Hygiene,1997
8619448,Short report: severe hiccups secondary to doxycycline-induced esophagitis during treatment of malaria.,The American journal of tropical medicine and hygiene,1996
1738265,[Knowledge about metabolic capacity is important in drug therapy].,Lakartidningen,1992
