PMID,Title,Journal,Year
38028354,"ACTIV-6: Operationalizing a decentralized, outpatient randomized platform trial to evaluate efficacy of repurposed medicines for COVID-19.",Journal of clinical and translational science,2023
37562996,Inhaled corticosteroid for patients with COVID-19: A systematic review and meta-analysis of randomized controlled trials.,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi",2023
37385337,Clinic vs Home Spirometry for Monitoring Lung Function in Patients With Asthma.,Chest,2023
36682949,Drug-induced olfactory and gustatory dysfunction: Analysis of FDA adverse events reporting system.,"Auris, nasus, larynx",2023
36479866,Fluticasone propionate suppresses the SARS-CoV-2 induced increase in respiratory epithelial permeability in vitro.,Rhinology,2023
36089753,A 32-Year-Old Man with Persistent Olfactory Dysfunction Following COVID-19 Whose Recovery Was Evaluated by Retronasal Olfactory Testing.,The American journal of case reports,2022
35982649,"Inhaled Fluticasone for Outpatient Treatment of Covid-19: A Decentralized, Placebo-controlled, Randomized, Platform Clinical Trial.",medRxiv : the preprint server for health sciences,2022
35535815,Fluticasone propionate as a potential treatment for COVID-19.,"Drugs of today (Barcelona, Spain : 1998)",2022
34864682,Impact of SARS-CoV-2 Infection Among Non-Invasive Ventilated ALS Patients.,Journal of neuromuscular diseases,2022
34844402,Association between Inhaled Corticosteroid Use and SARS-CoV-2 Infection: A Nationwide Population-Based Study in South Korea.,Tuberculosis and respiratory diseases,2022
34116850,"Letter to the editor regarding ""The outcome of fluticasone nasal spray on anosmia and triamcinolone oral paste in dysgeusia in COVID-19 patients"".",American journal of otolaryngology,2021
33981629,Fluticasone Propionate Suppresses Poly(I:C)-Induced ACE2 in Primary Human Nasal Epithelial Cells.,Frontiers in cellular and infection microbiology,2021
33846030,The outcome of fluticasone nasal spray on anosmia and triamcinolone oral paste in taste dysgeusia in COVID-19 patients.,American journal of otolaryngology,2021
33810883,The interest of fluticasone nasal spray in COVID-19 related anosmia is still not demonstrated.,American journal of otolaryngology,2021
33493729,The outcome of fluticasone nasal spray on anosmia and triamcinolone oral paste in dysgeusia in COVID-19 patients.,American journal of otolaryngology,2021
33367709,SARS-CoV-2 Serologic Immune Response in Exogenously Immunosuppressed Patients.,The journal of applied laboratory medicine,2021
32915876,A new advanced in silico drug discovery method for novel coronavirus (SARS-CoV-2) with tensor decomposition-based unsupervised feature extraction.,PloS one,2020
32690307,Coronavirus Disease 2019 Suspicion: A Case Report Regarding a Male Emergency Medical Service Pilot With Newly Diagnosed Sarcoidosis.,Air medical journal,2020
32268515,In Silico Discovery of Candidate Drugs against Covid-19.,Viruses,2020
