PMID,Title,Journal,Year
40787963,[Efficacy and safety of denosumab in the treatment of prostate cancer with bone metastases: A systematic review and meta-analysis].,Zhonghua nan ke xue = National journal of andrology,2025
40682449,Clinical features of medication-related osteonecrosis of the jaw in prostate cancer management.,BJU international,2025
40520041,Refractory Denosumab-induced Hypocalcemia in a High-risk Patient With Osteoblastic Metastatic Prostate Adenocarcinoma.,JCEM case reports,2025
40450503,Enzalutamide plus radium-223 in metastatic castration-resistant prostate cancer: results of the EORTC 1333/PEACE-3 trial.,Annals of oncology : official journal of the European Society for Medical Oncology,2025
40448575,Use of Low-Value Cancer Treatments in Medicare Advantage Versus Traditional Medicare.,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2025
40242678,Prostate Cancer With Orbital Metastasis.,Cureus,2025
40025661,68Ga PSMA PET/CT and 18F FDG PET/CT Findings in Osteonecrosis of the Jaw Induced by Denosumab.,Clinical nuclear medicine,2025
39976747,[Things worth knowing about drug-based osteoprotection in uro-oncology].,"Urologie (Heidelberg, Germany)",2025
39946089,"Assessment of the benefits of bone modifying agents in the management of advanced breast, prostate, and lung cancers.",Current opinion in supportive and palliative care,2025
39941269,Large Italian Multicenter Study on Prognostic Value of Baselines Variables in mCRPC Patients Treated with (223)RaCl(2): Ten Years of Clinical Experience.,"Diagnostics (Basel, Switzerland)",2025
39807373,Medication related osteonecrosis (MRONJ) in the management of CTIBL in breast and prostate cancer patients. Joint report by SIPMO AND SIOMMMS.,Journal of bone oncology,2025
39770433,Immunotherapy in the Battle Against Bone Metastases: Mechanisms and Emerging Treatments.,"Pharmaceuticals (Basel, Switzerland)",2024
39677923,Administration and cancer-control outcomes of bone-modifying agents in real-world patients with metastatic castration-resistant prostate cancer.,JBMR plus,2025
39639476,Asymptomatic Hypocalcemia Related to Denosumab Administration in Bone-Metastatic Patient Affected by Colorectal Cancer: A Case Report.,"Endocrine, metabolic & immune disorders drug targets",2024
39536723,Successful introduction and maintenance of denosumab treatment through close monitoring of serum calcium levels in a hemodialysis patient with prostate cancer and multiple bone metastases.,"Therapeutic apheresis and dialysis : official peer-reviewed journal of the International Society for Apheresis, the Japanese Society for Apheresis, the Japanese Society for Dialysis Therapy",2025
39434561,Falls and fractures in men with prostate cancer taking second-generation androgen receptor antagonists: A retrospective chart review.,Journal of oncology pharmacy practice : official publication of the International Society of Oncology Pharmacy Practitioners,2024
39406197,"Preliminary Efficacy, Tolerability, and Safety Analysis of Darolutamide for Metastatic Castration-Resistant Prostate Cancer: A Single-Center, Open-Label Study.",Urologia internationalis,2025
39287944,Lu-177 PSMA vs Comparator Treatments and Survival in Metastatic Castration-Resistant Prostate Cancer.,JAMA network open,2024
39262109,The use of denosumab in osteoporosis - an update on efficacy and drug safety.,Expert opinion on drug safety,2024
39169855,Role of osteoclast inhibitors in prostate cancer bone metastasis; a narrative review.,Journal of oncology pharmacy practice : official publication of the International Society of Oncology Pharmacy Practitioners,2025
