PMID,Title,Journal,Year
39962010,Metabolic dysfunction-associated steatotic liver disease and cardiovascular risk factors in rheumatoid arthritis.,Clinical rheumatology,2025
39002826,Qinghao-Biejia Herb Pair attenuates SLE atherosclerosis by regulating macrophage polarization via ABCA1/G1-mediated cholesterol efflux.,Journal of ethnopharmacology,2024
36143964,Hydroxychloroquine Effects on THP-1 Macrophage Cholesterol Handling: Cell Culture Studies Corresponding to the TARGET Cardiovascular Trial.,"Medicina (Kaunas, Lithuania)",2022
35849246,Supplemental hydroxychloroquine therapy regulates adipokines in patients with systemic lupus erythematosus with stable disease.,Clinical rheumatology,2022
35332823,Hydroxychloroquine increased cholesterol transfer to high-density lipoprotein in systemic lupus erythematosus: A possible mechanism for the reversal of atherosclerosis in the disease.,Lupus,2022
35247655,Cardiovascular disease risk in antiphospholipid syndrome: Thrombo-inflammation and atherothrombosis.,Journal of autoimmunity,2022
34537348,Cohort Study Examining the Association of Immunosuppressant Drug Prescription With Major Adverse Cardiovascular and Limb Events in Patients With Peripheral Artery Disease.,Annals of vascular surgery,2022
33924323,Cardiac Dysfunction in Rheumatoid Arthritis: The Role of Inflammation.,Cells,2021
33378062,Risk factors of COVID-19 mortality: a systematic review of current literature and lessons from recent retracted articles.,European review for medical and pharmacological sciences,2020
32415992,Emerging cardiological issues during the COVID-19 pandemic.,European journal of clinical investigation,2020
32075511,Systemic lupus erythematosus aggravates atherosclerosis by promoting IgG deposition and inflammatory cell imbalance.,Lupus,2020
31094570,Metabolic syndrome and systemic lupus erythematosus: the connection.,Expert review of clinical immunology,2019
30767212,Serum osteopontin negatively impacts on intima-media thickness in patients with systemic lupus erythematosus.,European journal of clinical investigation,2019
30002366,Network-based approach to prediction and population-based validation of in silico drug repurposing.,Nature communications,2018
29939099,Combination effect of anti-rheumatic medications for coronary artery diseases risk in rheumatoid arthritis: a nationwide population-based cohort study.,Current medical research and opinion,2019
29691971,Hydroxychloroquine may be associated with reduced risk of coronary artery diseases in patients with rheumatoid arthritis: A nationwide population-based cohort study.,International journal of clinical practice,2018
29670462,Protective Effects of Hydroxychloroquine against Accelerated Atherosclerosis in Systemic Lupus Erythematosus.,Mediators of inflammation,2018
29148424,Effect of the metabolic syndrome on organ damage and mortality in patients with systemic lupus erythematosus: a longitudinal analysis.,Clinical and experimental rheumatology,2018
28025216,Hydroxychloroquine for the prevention of recurrent cardiovascular events in myocardial infarction patients: rationale and design of the OXI trial.,European heart journal. Cardiovascular pharmacotherapy,2017
27372847,"Hydroxychloroquine, a promising choice for coronary artery disease?",Medical hypotheses,2016
