PMID,Title,Journal,Year
40938549,Superior Cerebrovascular Outcomes with Tirzepatide versus Semaglutide in Diabetic CABG Patients: A Global Network Study of Propensity-Matched Patients.,Cardiovascular drugs and therapy,2025
40926360,Lower risk of cardiovascular events in patients initiated on semaglutide 2.4 mg in the real-world: Results from the SCORE study (Semaglutide Effects on Cardiovascular Outcomes in People with Overweight or Obesity in the Real World).,"Diabetes, obesity & metabolism",2025
40892610,"Cardiovascular Effects and Tolerability of GLP-1 Receptor Agonists: A Systematic Review and Meta-Analysis of 99,592 patients.",Journal of the American College of Cardiology,2025
40890879,"Effect of semaglutide on arrhythmic, major cardiovascular, and renal outcomes in patients with overweight or obesity: a systematic review and meta-analysis.",European journal of medical research,2025
40866272,"Oral Semaglutide Further Reduced LDL Cholesterol in a Patient with Familial Hypercholesterolemia Treated with Statins, Ezetimibe, and Evolocumab.","Internal medicine (Tokyo, Japan)",2025
40839017,GLP-1 receptor agonists in atherosclerotic cardiovascular disease and diabetes mellitus or obesity: investigation of the potential role in a German inpatient dataset.,Clinical research in cardiology : official journal of the German Cardiac Society,2025
40752805,Effects of oral semaglutide on cardiovascular outcomes: A systematic review and meta-analysis.,International journal of cardiology,2025
40736492,Top 20 Research Studies of 2024 for Primary Care Physicians.,American family physician,2025
40704485,Effect of semaglutide versus placebo on cardiorenal outcomes by prior cardiovascular disease and baseline body mass index: Pooled post hoc analysis of SUSTAIN 6 and PIONEER 6.,"Diabetes, obesity & metabolism",2025
40682896,Identifying High-Risk Obese Individuals Without Diabetes for GLP-1RA Therapy Using Coronary CTA.,JACC. Advances,2025
40676725,Cardiovascular Outcomes and Safety of Semaglutide in Non-Overweight Populations with Type 2 Diabetes: A Comparison with Dipeptidyl Peptidase 4 Inhibitors.,European heart journal. Quality of care & clinical outcomes,2025
40628673,Effectiveness of semaglutide on survival outcomes in patients with type 2 diabetes and chronic kidney disease.,Open heart,2025
40594279,Comparative cardiovascular outcomes of semaglutide to dulaglutide in patients with type 2 diabetes.,Scientific reports,2025
40549942,Reduced 90-Day Cardiovascular and Infectious Complications After Open Reduction Internal Fixation of Ankle Fractures in Type II Diabetic Patients Using Semaglutide Preoperatively.,The Journal of the American Academy of Orthopaedic Surgeons,2025
40523289,Comparison of Semaglutide or Dulaglutide Versus Empagliflozin for Risk for Death and Cardiovascular Outcomes Among Patients With Type 2 Diabetes : Two Target Trial Emulation Studies.,Annals of internal medicine,2025
40484062,Glucagon-like peptide-1 receptor agonists are associated with fewer major adverse cardiovascular and limb events in patients with moderate peripheral arterial disease.,Journal of vascular surgery,2025
40378625,GLP-1 receptor agonists in obesity treatment: Effects on cardiometabolic variables and cardiovascular disease.,Medicina clinica,2025
40374414,Eligibility for Semaglutide 2.4 mg in Patients With Acute Myocardial Infarction and Overweight or Obesity Without Diabetes: A Real-World Analysis.,"Heart, lung & circulation",2025
40275332,Real-world effectiveness of adding newer generation GLP-1RA to SGLT2i in type 2 diabetes.,Cardiovascular diabetology,2025
40248309,Obesity update: cardiovascular risk and therapeutic innovations (focus on semaglutide and tirzepatide).,European heart journal supplements : journal of the European Society of Cardiology,2025
