PMID,Title,Journal,Year
40861241,Efficacy and safety of prostaglandin drugs for elevated intraocular pressure: a Bayesian network meta-analysis.,Frontiers in medicine,2025
40055901,Predictors of severity in prostaglandin-associated periorbitopathy.,Cutaneous and ocular toxicology,2025
39985740,Safety and Longevity of Intraocular Pressure Control After Bimatoprost Implant Administration: Interim Analysis of a Phase 3b Clinical Trial (TRITON).,Drugs,2025
39946034,Prospective 18-Month Study of Bimatoprost Intracameral Implant in Patients with Open-Angle Glaucoma or Ocular Hypertension in US Clinical Practice.,Drugs,2025
39927002,Comparison of Bimatoprost 0.03% and Brimonidine 0.2% in Managing Intraocular Pressure Elevation Following Nd: YAG Laser Capsulotomy for Posterior Capsule Opacification.,Journal of pharmacy & bioallied sciences,2024
39911138,Prostaglandin Intracameral Implants for Ocular Hypertension and Open-Angle Glaucoma.,The Journal of pharmacy technology : jPT : official publication of the Association of Pharmacy Technicians,2025
39839758,Travoprost Intracameral Implant in Eyes with Glaucoma or Ocular Hypertension: Early Short-Term Real-World Outcomes.,"Clinical ophthalmology (Auckland, N.Z.)",2025
39800203,"Phase 3, Randomized, Comparison Study of Intracameral Bimatoprost Implant 10 microg and Selective Laser Trabeculoplasty.",American journal of ophthalmology,2025
39620977,Changes in prostaglandin-associated periorbital syndrome: a self-controlled and prospective study.,Cutaneous and ocular toxicology,2025
39509178,Preclinical and Clinical Pharmacokinetics of a New Preservative-Free Bimatoprost 0.01% Ophthalmic Gel to Treat Glaucoma and Ocular Hypertension.,Journal of ocular pharmacology and therapeutics : the official journal of the Association for Ocular Pharmacology and Therapeutics,2025
39477206,"A phase 3 adaptive dose selection trial of NCX 470, a nitric oxide-donating bimatoprost for open-angle glaucoma or ocular hypertension: The MONT BLANC study.",Contemporary clinical trials,2024
38794131,From Eye Care to Hair Growth: Bimatoprost.,"Pharmaceuticals (Basel, Switzerland)",2024
35015446,Bimatoprost Ophthalmic Solution.,,2025
38618411,Attitudes and Practices of Female University Students in Saudi Arabia Regarding the Cosmetic Use of Careprost (Bimatoprost) Eye Drops.,Cureus,2024
38577618,Spanlastic-laden nanogel as a plausible platform for dermal delivery of bimatoprost with superior cutaneous deposition and hair regrowth efficiency in androgenic alopecia.,International journal of pharmaceutics: X,2024
38550359,Real-World Analysis of the Efficacy of Bimatoprost Sustained-Release Glaucoma Implant Where American Indians Comprise the Largest Minority Population.,"Clinical ophthalmology (Auckland, N.Z.)",2024
38506750,Preservative-Free Bimatoprost 0.01% Ophthalmic Gel for Glaucoma Therapy: A Phase III Randomized Controlled Trial.,Journal of glaucoma,2024
38499140,"A Randomized, Controlled Comparison of NCX 470, a Nitric Oxide-Donating Bimatoprost, and Latanoprost in Subjects with Open-Angle Glaucoma or Ocular Hypertension: The MONT BLANC Study.",American journal of ophthalmology,2024
38266245,Novel Carbonic Anhydrase Inhibitors with Dual-Tail Core Sulfonamide Show Potent and Lasting Effects for Glaucoma Therapy.,Journal of medicinal chemistry,2024
38263954,Real-World Study of the Effectiveness and Safety of Intracameral Bimatoprost Implant in a Clinical Setting in the United States.,"Clinical ophthalmology (Auckland, N.Z.)",2024
