PMID,Title,Journal,Year
40920328,Combinatorial targeting of PI3K/AKT pathway with BKM120 increases cisplatin sensitivity and apoptotic response in A549 lung cancer cells.,"Cellular and molecular biology (Noisy-le-Grand, France)",2025
40826411,Oxypalmatine promotes apoptosis and protective autophagy in lung cancer cells via the PI3K/AKT pathway.,Cancer cell international,2025
40756528,Routing NSAIDs into the Golgi apparatus induces autophagy and apoptosis in cancer cells.,RSC medicinal chemistry,2025
40753852,ABCA4 regulates mitophagy in lung adenocarcinoma progression via AMPK pathway by modulating TMSB4X.,International immunopharmacology,2025
40702660,PSAT1 inhibits mTORC1 activation by preventing Rag heterodimer formation in lung adenocarcinoma.,Autophagy,2025
40701982,Targeting SLC7A5 in lung squamous cell carcinoma: implications for cancer metabolism shift and boron neutron capture therapy resistance.,Oncogenesis,2025
40586547,A four-year follow-up of Caplan's syndrome: A case report.,The Journal of international medical research,2025
40509568,Tumorous cholesterol biosynthesis curtails anti-tumor immunity by preventing MTOR-TFEB-mediated lysosomal degradation of CD274/PD-L1.,Autophagy,2025
40445433,Differential regulation of STING expression and cisplatin sensitivity by autophagy in non-small cell lung cancer cells.,"Medical oncology (Northwood, London, England)",2025
40417224,CS-6-induced p62 accumulation exacerbates DNA damage in colorectal cancer.,Frontiers in pharmacology,2025
40383937,TRIM16 mediates secretory autophagy in head and neck cancer-associated fibroblasts.,Autophagy,2025
40368081,GLUT1 maintains esophageal cancer stem cell-like characteristics by inhibiting autophagy-dependent ferroptosis via EGFR.,Experimental cell research,2025
40272614,RNA-binding proteins and autophagy in lung cancer: mechanistic insights and therapeutic perspectives.,Discover oncology,2025
40248722,Targeting of arachidonic acid-modulated autophagy to enhance the sensitivity of ROS1 (+) or ALK (+) non-small cell lung cancer to crizotinib therapy.,Translational lung cancer research,2025
40243252,N-Substituted Bridged Azaozonides as Promising Antimalarial Agents.,ChemMedChem,2025
40114111,"Texasin, A main product from Caragana Jubata (Pall.) Poir, induces proliferation arrest and protective autophagy in lung adenocarcinoma.",BMC cancer,2025
40041432,Graphene oxide-chloroquine conjugate induces DNA damage in A549 lung cancer cells through autophagy modulation.,Beilstein journal of nanotechnology,2025
39909124,Glutamine deprivation confers immunotherapy resistance by inhibiting IFN-gamma signaling in cancer cells.,Pharmacological research,2025
39764996,Innovative role of the antidepressant imipramine in esophageal squamous cell carcinoma treatment: Promoting apoptosis and protective autophagy.,International immunopharmacology,2025
39710370,Baicalein tethers CD274/PD-L1 for autophagic degradation to boost antitumor immunity.,Autophagy,2025
