PMID,Title,Journal,Year
39793592,"Safety, bactericidal activity, and pharmacokinetics of the antituberculosis drug candidate BTZ-043 in South Africa (PanACEA-BTZ-043-02): an open-label, dose-expansion, randomised, controlled, phase 1b/2a trial.",The Lancet. Microbe,2025
38469015,Multi-Drug-Resistant Tuberculosis Peritonitis: A Case Report.,Cureus,2024
37750044,Successful Anticoagulation With Warfarin After Switching From Rifampin to Rifabutin.,Journal of primary care & community health,2023
34820223,Rifampicin-Induced Pulmonary Embolism: A Rare Side Effect.,Cureus,2021
32660103,Toxicoproteomic Profiling of hPXR Transgenic Mice Treated with Rifampicin and Isoniazid.,Cells,2020
31270993,Thromboembolism in Mycobacterium tuberculosis Infection: Analysis and Literature Review.,Infection & chemotherapy,2019
28959695,Fatal Pulmonary Embolism in the Setting of Immune Reconstitution Inflammatory Syndrome Attributed to Ovarian Tuberculosis.,Journal of investigative medicine high impact case reports,2017
28183418,Clinical Characteristics of Coexisting Pulmonary Thromboembolism in Patients With Respiratory Tuberculosis.,The American journal of the medical sciences,2017
28029011,Clinical Pharmacogenetic Testing and Application: Laboratory Medicine Clinical Practice Guidelines.,Annals of laboratory medicine,2017
20731114,[Severe disseminated constrictive polyserositis in a patient with rheumatoid arthritis].,Terapevticheskii arkhiv,2010
16699634,"Pulmonary thromboembolism in AIDS patient with chronic venous insufficiency, pulmonary tuberculosis and breast cancer: a case report and pathophysiology review.",Revista do Instituto de Medicina Tropical de Sao Paulo,2006
8487456,Norplant: a welcome new contraceptive.,Kansas medicine : the journal of the Kansas Medical Society,1993
2876770,Immunostimulation with intrapleural BCG as adjuvant therapy in resected non-small cell lung cancer. The Ludwig Lung Cancer Study Group (LLCSG).,Cancer,1986
2860993,Pulmonary problems of pregnancy.,Comprehensive therapy,1985
6287624,[Value and diagnostic significance of serum lactic dehydrogenase in internal medicine (author's transl)].,La semaine des hopitaux : organe fonde par l'Association d'enseignement medical des hopitaux de Paris,1982
761772,Pitfalls in diagnosing and managing pulmonary diseases.,Geriatrics,1979
729256,A systemic lupus erythematosus-like syndrome induced by procainamide.,Clinical orthopaedics and related research,1978
4831396,Special problems in respiratory diseases.,Geriatrics,1974
4716718,[Massive pulmonary embolism during bacillary tuberculous pneumonia. Remarkable effects of streptokinase].,Annales de medecine interne,1973
5704107,"[Pulmonary tumorigenesis with or without infarcts caused by fluorocarbon, isoniazid or hydrazine sulfate in Osborne-Mendel-Se rats].","Lavori dell'Istituto di anatomia e istologia patologica, Universita degli studi di Perugia",1968
