PMID,Title,Journal,Year
40831386,2025 Clinical Practice Guideline Update by the Infectious Diseases Society of America on the Treatment and Management of COVID-19: Infliximab.,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2025
40565379,Cytokines from Macrophages Activated by Spike S1 of SARS-CoV-2 Cause eNOS/Arginase Imbalance in Endothelial Cells.,International journal of molecular sciences,2025
40369811,SARS-CoV-2 Vaccine Seroconversion in Patients With Hidradenitis Suppurativa Receiving Anti-TNF Therapy.,Journal of cutaneous medicine and surgery,2025
40297751,SARS-CoV-2 N protein and anti-spike serologies: insights into COVID-19 disease severity and mortality-a secondary analysis of the ACTIV-1 trial.,Therapeutic advances in infectious disease,2025
40121774,Acute transverse myelitis following SARS-CoV-2 infection during treatment for ulcerative colitis with anti-TNFalpha therapy.,Clinical neurology and neurosurgery,2025
39973165,Frosted branch angiitis post COVID vaccine: A presumptive association with Behcet's disease.,European journal of ophthalmology,2025
39883190,An Update on Multi-System Inflammatory Syndrome in Children.,Current rheumatology reports,2025
39807746,"Polyarteritis nodosa with life-threatening intracranial aneurysms in a child, and treatment with infliximab.",The Turkish journal of pediatrics,2024
39638806,Altered plasma levels of the SARS-CoV-2-related proteins ACE2 and TMPRSS2 in patients with Crohn's disease.,Scientific reports,2024
39625646,An Update on Kawasaki Disease.,Current rheumatology reports,2024
39468971,XBB.1.5-Adapted COVID-19 mRNA Vaccines but Not Infections With Previous Omicron Variants Boost Neutralisation Against the SARS-CoV-2 JN.1 Variant in Patients With Inflammatory Bowel Disease.,Alimentary pharmacology & therapeutics,2025
39459457,The Impact of Infliximab on Hyperinflammation State in Hospitalized COVID-19 Patients: A Retrospective Study.,"Medicina (Kaunas, Lithuania)",2024
39457145,Clinical Effectiveness of Biological Immunomodulators in SARS-CoV-2-Associated Multisystem Inflammatory Syndrome in Children: A Systematic Review.,"Children (Basel, Switzerland)",2024
39428534,Possible Case of Elderly-onset Intestinal Behcet's Disease with Trisomy 8 Following COVID-19 Vaccination Exacerbated by COVID-19 Infection.,"Internal medicine (Tokyo, Japan)",2025
39305134,The first five years of SARS-CoV-2: inpatient treatment updates and future directions.,Expert opinion on pharmacotherapy,2024
38977241,"Efficacy of infliximab, abatacept, and cenicriviroc for the treatment of adults hospitalized with COVID-19 pneumonia.",International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,2024
38939061,"SARS-CoV-2 vaccination in inflammatory bowel disease (IBD) patients - does treatment for IBD negatively affect SARS-CoV-2 antibodies? A single-centre, prospective study.",Przeglad gastroenterologiczny,2024
38865486,Subretinal Fibrosis Developing 10 Years After First Presentation with Chronic Ocular Sarcoidosis in a Child.,Ocular immunology and inflammation,2025
38660332,De Novo Crohn's Disease Diagnosed in the Setting of Acute SARS-Cov-2 Infection Requiring Escalation of Infliximab Therapy Guided by Personalized Pharmacokinetics.,"Journal of pediatrics, perinatology and child health",2024
38571543,Assessment of the activity of the immune system in patients with inflammatory bowel diseases and asymptomatic COVID-19.,Przeglad gastroenterologiczny,2024
