PMID,Title,Journal,Year
39538086,"Changes in the epidemiology of neonatal bacteremia during the COVID-19 pandemic in Wuhan, China.",European journal of clinical microbiology & infectious diseases : official publication of the European Society of Clinical Microbiology,2025
39299559,"Drug-drug interactions of simnotrelvir/ritonavir: an open-label, fixed-sequence, two-period clinical trial.",Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,2025
40809571,The impact of COVID-19 pandemic in tuberculosis diagnosis in sub-Saharan Africa: data from DREAM program in Mozambique.,African health sciences,2024
38734190,Repurposing of antimycobacterium drugs for COVID-19 treatment by targeting SARS CoV-2 main protease: An in-silico perspective.,Gene,2024
38360184,Effect of rifampicin administration on CYP induction in a dermatomyositis patient with vasospastic angina attributable to nilmatrelvir/ritonavir-induced blood tacrolimus elevation: A case report.,Journal of infection and chemotherapy : official journal of the Japan Society of Chemotherapy,2024
38026995,Case report: Supratherapeutic tacrolimus concentrations with nirmatrelvir/ritonavir in a lung transplant patient: a case report using Rifampin for reversal.,Frontiers in pharmacology,2023
37093458,Role of Cytochrome P450 2C9 in COVID-19 Treatment: Current Status and Future Directions.,European journal of drug metabolism and pharmacokinetics,2023
36730240,"High dose rifampin for 2 months vs standard dose rifampin for 4 months, to treat TB infection: Protocol of a 3-arm randomized trial (2R2).",PloS one,2023
36483146,"HIV-Associated Mycobacterium Avium Complex, Oral Candida, and SARS-CoV-2 Co-Infection: A Rare Case Report.",Infection and drug resistance,2022
35944069,"A data compendium associating the genomes of 12,289 Mycobacterium tuberculosis isolates with quantitative resistance phenotypes to 13 antibiotics.",PLoS biology,2022
35453970,Severe Respiratory Failure Due to Pulmonary BCGosis in a Patient Treated for Superficial Bladder Cancer.,"Diagnostics (Basel, Switzerland)",2022
35202526,"Retrospective Cohort Study of Effects of the COVID-19 Pandemic on Tuberculosis Notifications, Vietnam, 2020.",Emerging infectious diseases,2022
35107805,Tuberculosis/COVID-19 co-infection detected in a single sputum sample using a rapid molecular test.,Brazilian journal of microbiology : [publication of the Brazilian Society for Microbiology],2022
34962960,Diagnosis of tuberculosis among COVID-19 suspected cases in Ghana.,PloS one,2021
34802503,Diagnosis patterns for rifampicin-resistant TB after onset of COVID-19.,The international journal of tuberculosis and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease,2021
34440200,SARS-CoV-2 RdRp Inhibitors Selected from a Cell-Based SARS-CoV-2 RdRp Activity Assay System.,Biomedicines,2021
34198541,Management of a Mycotic Aneurysm in a Patient with COVID-19: A Case Report.,"Medicina (Kaunas, Lithuania)",2021
33977912,A positive COVID-19 test is associated with high mortality in RR-TB-HIV patients.,The international journal of tuberculosis and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease,2021
33970450,Rifampicin and Letermovir as potential repurposed drug candidate for COVID-19 treatment: insights from an in-silico study.,Pharmacological reports : PR,2021
33883111,Fatal SARS-CoV-2 and Mycobacterium tuberculosis coinfection in an infant: insights from Botswana.,BMJ case reports,2021
