pmid,title,journal,year,drug,disease
40885312,Unravelling Neuronal Death Mechanisms: The Role of Cytokines and Chemokines in Immune Imbalance in Alzheimer's Disease Progression.,Ageing research reviews,2025,Baricitinib,Alzheimer's
40696841,Drug repurposing for Alzheimer's disease integrating transcriptome-wide association study and biological network analysis.,Journal of Alzheimer's disease : JAD,2025,Baricitinib,Alzheimer's
40657111,Drug Repurposing by Virtual Screening: Identification of New Already Approved ROCK Inhibitors as Promising Drugs to Target Neurodegeneration.,ACS omega,2025,Baricitinib,Alzheimer's
39814937,DeepDrug as an expert guided and AI driven drug repurposing methodology for selecting the lead combination of drugs for Alzheimer's disease.,Scientific reports,2025,Baricitinib,Alzheimer's
38897347,Repositioning of baricitinib for management of memory impairment in ovariectomized/D-galactose treated rats: A potential role of JAK2/STAT3-PI3K/AKT/mTOR signaling pathway.,Life sciences,2024,Baricitinib,Alzheimer's
38895380,TYK2 as a novel therapeutic target in Alzheimer's Disease with TDP-43 inclusions.,bioRxiv : the preprint server for biology,2024,Baricitinib,Alzheimer's
38528988,"Baricitinib and tofacitinib off-target profile, with a focus on Alzheimer's disease.","Alzheimer's & dementia (New York, N. Y.)",2024,Baricitinib,Alzheimer's
37189112,Structural and non-structural proteins in SARS-CoV-2: potential aspects to COVID-19 treatment or prevention of progression of related diseases.,Cell communication and signaling : CCS,2023,Baricitinib,Alzheimer's
36195636,Neurogenesis is disrupted in human hippocampal progenitor cells upon exposure to serum samples from hospitalized COVID-19 patients with neurological symptoms.,Molecular psychiatry,2022,Baricitinib,Alzheimer's
35733313,Foresee Novel Targets for Alzheimer's Disease by Investigating Repurposed Drugs.,CNS & neurological disorders drug targets,2023,Baricitinib,Alzheimer's
33539089,Recent Developments in the Use of Kinase Inhibitors for Management of Viral Infections.,Journal of medicinal chemistry,2022,Baricitinib,Alzheimer's
