pmid,title,journal,year,drug,disease
38270186,Tenecteplase-associated orolingual angioedema: A case report and literature review.,American journal of health-system pharmacy : AJHP : official journal of the American Society of Health-System Pharmacists,2024,Lisinopril,Ischemic Stroke
35348088,Case Report of High-Grade Atrioventricular Block and Takotsubo Cardiomyopathy.,The Permanente journal,2021,Lisinopril,Ischemic Stroke
35237221,Machine Learning Techniques in Blood Pressure Management During the Acute Phase of Ischemic Stroke.,Frontiers in neurology,2021,Lisinopril,Ischemic Stroke
33441533,Tissue Plasminogen Activator-Induced Angioedema Involving a Posterior Cerebral Artery Infarct: A Case Presentation.,The American journal of case reports,2021,Lisinopril,Ischemic Stroke
33228503,[Ivabradine for Treatment of Heart Failure with Preserved Ejection Fraction].,Kardiologiia,2020,Lisinopril,Ischemic Stroke
22311232,Angioedema after tPA: what neurointensivists should know.,Neurocritical care,2012,Lisinopril,Ischemic Stroke
21884026,Combination angiotensin converting enzyme and direct renin inhibition in heart failure following experimental myocardial infarction.,Cardiovascular therapeutics,2013,Lisinopril,Ischemic Stroke
21259046,Lercanidipine rescues hippocampus pyramidal neurons from mild ischemia-induced delayed neuronal death in SHRSP.,Cellular and molecular neurobiology,2011,Lisinopril,Ischemic Stroke
21211501,Impact of ACE inhibitors on mortality and morbidity in patients with AMI: Does tissue selectivity matter?,Value in health : the journal of the International Society for Pharmacoeconomics and Outcomes Research,2011,Lisinopril,Ischemic Stroke
18806625,Protective effect of candesartan in experimental ischemic stroke in the rat mediated by AT2 and AT4 receptors.,Journal of hypertension,2008,Lisinopril,Ischemic Stroke
17324738,Lisinopril for the treatment of hypertension within the first 24 hours of acute ischemic stroke and follow-up.,American journal of hypertension,2007,Lisinopril,Ischemic Stroke
16520399,Impaired capacity for stimulated fibrinolysis in primary hypertension is restored by antihypertensive therapy.,"Hypertension (Dallas, Tex. : 1979)",2006,Lisinopril,Ischemic Stroke
12208409,Comparison of the effects of omapatrilat and lisinopril on circulating neurohormones and cytokines in patients with chronic heart failure.,The American journal of cardiology,2002,Lisinopril,Ischemic Stroke
