PMID,Title,Journal,Year
40684362,Protein-losing enteropathy as initial presentation of pediatric systemic lupus erythematosus: A rare case report from Vietnam and literature review.,International journal of immunopathology and pharmacology,2025
39743644,Cerebral venous thrombosis as a rare complication of Sjogren's syndrome: case series and literature review.,Clinical rheumatology,2025
34518508,Late-Onset Systemic Lupus Erythematosus Associated with Autoimmune Hemolytic Anemia and Sixth Cranial Nerve Palsy.,The American journal of case reports,2021
34434468,An Exceedingly Rare Case of Antithrombin III Deficiency and Catastrophic Antiphospholipid-Like Disease.,Journal of medical cases,2021
33392888,Aneurysms in primary antiphospholipid syndrome: a case-based review.,Clinical rheumatology,2021
33043250,Thrombosis and Bleeding as Presentation of COVID-19 Infection with Polycythemia Vera. A Case Report.,SN comprehensive clinical medicine,2020
32554424,Cerebral Venous Thrombosis Associated with COVID-19.,AJNR. American journal of neuroradiology,2020
32540636,A case of COVID-19 infection presenting with a seizure following severe brain edema.,Seizure,2020
30210609,Recurrent cerebellar infarction associated with hereditary heterozygous protein C deficiency in a 35-year-old woman: A case report and genetic study on the pedigree.,Experimental and therapeutic medicine,2018
28742728,Anti-N-Methyl-D-Aspartate-Receptor Encephalitis Complicated With Antiphospholipid Syndrome and Cerebral Venous Thrombosis.,Journal of clinical rheumatology : practical reports on rheumatic & musculoskeletal diseases,2017
27854095,Cerebral Venous Sinus Thrombosis in A Patient with Sjogren's Syndrome with Atypical Antibodies: A Case Report.,Acta neurologica Taiwanica,2016
22513222,Prevention of thrombosis relapse in antiphospholipid syndrome patients refractory to conventional therapy using intravenous immunoglobulin.,Clinical and experimental rheumatology,2012
7051035,Antithrombotic effects of drugs which suppress platelet function: their potential in prevention growth of tumour cells.,Progress in clinical and biological research,1982
786606,Antithrombotic drugs: part II.,Drugs,1976
4616423,Platelet inhibition in the management of thrombosis.,Thrombosis et diathesis haemorrhagica,1974
14057935,[THE USE OF HYDROXYCHLOROQUINE IN THE TREATMENT OF VASCULAR DISEASES].,Minerva medica,1963
