pmid,title,journal,year,drug,disease
40524558,Bromocriptine in Rheumatic Diseases: A Review.,European journal of rheumatology,2025,Bromocriptine,Systemic Lupus Erythematosus
39627209,Circulating prolactin levels and the effect of dopaminergic agonists in systemic lupus erythematosus: a systematic review and meta-analysis.,Scientific reports,2024,Bromocriptine,Systemic Lupus Erythematosus
30898745,The Intriguing Case of a Double Pituitary Adenoma.,World neurosurgery,2019,Bromocriptine,Systemic Lupus Erythematosus
30635855,"Prolactin, autoimmunity, and motherhood: when should women avoid breastfeeding?",Clinical rheumatology,2019,Bromocriptine,Systemic Lupus Erythematosus
28130617,Prolactin has a pathogenic role in systemic lupus erythematosus.,Immunologic research,2017,Bromocriptine,Systemic Lupus Erythematosus
25973434,The effects of bromocriptine on preventing postpartum flare in systemic lupus erythematosus patients from South China.,Journal of immunology research,2015,Bromocriptine,Systemic Lupus Erythematosus
24446305,An SLE patient with prolactinoma and recurrent granulomatous mastitis successfully treated with hydroxychloroquine and bromocriptine.,Lupus,2014,Bromocriptine,Systemic Lupus Erythematosus
24379267,[Prolactin as an immunomodulatory factor in psoriatic arthritis].,Postepy higieny i medycyny doswiadczalnej (Online),2013,Bromocriptine,Systemic Lupus Erythematosus
19937157,"Prolactin, systemic lupus erythematosus, and autoreactive B cells: lessons learnt from murine models.",Clinical reviews in allergy & immunology,2011,Bromocriptine,Systemic Lupus Erythematosus
17911444,Bromocriptine during pregnancy in systemic lupus erythematosus: a pilot clinical trial.,Annals of the New York Academy of Sciences,2007,Bromocriptine,Systemic Lupus Erythematosus
17884785,[Effect of prolactin on CD40/CD154 expression on peripheral blood mononuclear cells in patients with systemic lupus erythematosus].,Nan fang yi ke da xue xue bao = Journal of Southern Medical University,2007,Bromocriptine,Systemic Lupus Erythematosus
17465339,Prolactin and autoimmune diseases in humans.,Acta bio-medica : Atenei Parmensis,2007,Bromocriptine,Systemic Lupus Erythematosus
15529390,First reported pediatric case of systemic lupus erythematosus associated with prolactinoma.,Arthritis and rheumatism,2004,Bromocriptine,Systemic Lupus Erythematosus
15317831,Interactions of prednisolone and other immunosuppressants used in dual treatment of systemic lupus erythematosus in lymphocyte proliferation assays.,Journal of clinical pharmacology,2004,Bromocriptine,Systemic Lupus Erythematosus
15194167,Prolactin as a modulator of B cell function: implications for SLE.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2004,Bromocriptine,Systemic Lupus Erythematosus
14514389,[Efficacy of oral bromocriptine in protecting the postpartum systemic lupus erythematosus patients from disease relapse].,Zhonghua nei ke za zhi,2003,Bromocriptine,Systemic Lupus Erythematosus
12043893,Treatment of systemic lupus erythematosus with bromocriptine.,Lupus,2002,Bromocriptine,Systemic Lupus Erythematosus
11721704,Bromocriptine treatment of systemic lupus erythematosus.,Lupus,2001,Bromocriptine,Systemic Lupus Erythematosus
11721701,Prolactin in murine systemic lupus erythematosus.,Lupus,2001,Bromocriptine,Systemic Lupus Erythematosus
11680780,Modulation of hormones in the treatment of lupus.,The American journal of managed care,2001,Bromocriptine,Systemic Lupus Erythematosus
11503136,Bromocriptine in rheumatic and autoimmune diseases.,Seminars in arthritis and rheumatism,2001,Bromocriptine,Systemic Lupus Erythematosus
11315352,Treatment of systemic lupus erythematosus with bromocriptine.,Lupus,2001,Bromocriptine,Systemic Lupus Erythematosus
11104790,Bromocriptine restores tolerance in estrogen-treated mice.,The Journal of clinical investigation,2000,Bromocriptine,Systemic Lupus Erythematosus
11084941,Roles of prolactin and gonadotropin-releasing hormone in rheumatic diseases.,Rheumatic diseases clinics of North America,2000,Bromocriptine,Systemic Lupus Erythematosus
11035419,Mood states and disease activity in patients with systemic lupus erythematosus treated with bromocriptine.,Lupus,2000,Bromocriptine,Systemic Lupus Erythematosus
10974304,Serum prolactin levels in Behcet's disease.,Japanese journal of ophthalmology,2000,Bromocriptine,Systemic Lupus Erythematosus
10945376,"Drug-induced respiratory disorders: incidence, prevention and management.",Drug safety,2000,Bromocriptine,Systemic Lupus Erythematosus
10854817,Novel approaches to therapy for systemic lupus erythematosus.,European journal of internal medicine,2000,Bromocriptine,Systemic Lupus Erythematosus
10560105,[Parkinson disease of juvenile onset with systemic lupus erythematosus in a pre-symptomatic stage].,Revista de neurologia,1999,Bromocriptine,Systemic Lupus Erythematosus
10503652,Evaluation of recent clinical trials in lupus.,Current opinion in rheumatology,1999,Bromocriptine,Systemic Lupus Erythematosus
10503651,Biologic agents and innovative interventional approaches in the management of systemic lupus erythematosus.,Current opinion in rheumatology,1999,Bromocriptine,Systemic Lupus Erythematosus
9736327,Differential effects of estrogen and prolactin on autoimmune disease in the NZB/NZW F1 mouse model of systemic lupus erythematosus.,Lupus,1998,Bromocriptine,Systemic Lupus Erythematosus
9736326,"Bromocriptine in systemic lupus erythematosus: a double-blind, randomized, placebo-controlled study.",Lupus,1998,Bromocriptine,Systemic Lupus Erythematosus
9706433,Prolactin modulates the disease activity of systemic lupus erythematosus accompanied by prolactinoma.,Clinical and experimental rheumatology,1998,Bromocriptine,Systemic Lupus Erythematosus
9629303,Effects of prolactin in stimulating disease activity in systemic lupus erythematosus.,Annals of the New York Academy of Sciences,1998,Bromocriptine,Systemic Lupus Erythematosus
9432272,[Prolactin as an immunomodulator].,"Revista alergia Mexico (Tecamachalco, Puebla, Mexico : 1993)",1997,Bromocriptine,Systemic Lupus Erythematosus
9451892,[Bromocriptine for refractory rheumatoid arthritis].,Harefuah,1997,Bromocriptine,Systemic Lupus Erythematosus
9309196,Approaches to the management of systemic lupus erythematosus.,Current opinion in rheumatology,1997,Bromocriptine,Systemic Lupus Erythematosus
9366174,[A case of multiple sclerosis with galactorrhea-amenorrhea syndrome].,Rinsho shinkeigaku = Clinical neurology,1997,Bromocriptine,Systemic Lupus Erythematosus
9181047,"Bromocriptine has little direct effect on murine lymphocytes, the immunomodulatory effect being mediated by the suppression of prolactin secretion.",Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,1997,Bromocriptine,Systemic Lupus Erythematosus
