PMID,Title,Journal,Year
40855440,Hepatitis B reactivation with TNF-alpha inhibitors: assessing antiviral prophylaxis efficacy - protocol for systematic review and meta-analysis.,Systematic reviews,2025
40418092,The Relationship Between TNF-alpha Inhibitor Potency and HBV Reactivation in Patients With Rheumatic Disorders.,Liver international : official journal of the International Association for the Study of the Liver,2025
40320559,Prevalence of opportunistic infections in Syrian inflammatory bowel disease patients on biologic therapy: a multi-center retrospective cross-sectional study.,BMC infectious diseases,2025
40056433,Risk of HBV reactivation in psoriasis vulgaris patients receiving biological agent therapy.,Cutaneous and ocular toxicology,2025
39677079,"Serological Profiles of Hepatitis B Virus in Patients With Crohn's Disease Undergoing Anti-Tumor Necrosis Factor Alpha (TNFalpha) Therapy at Ibn Sina University Hospital, Rabat.",Cureus,2024
38046251,Epidemiological characteristics of hepatitis B and C in patients with inflammatory arthritis: Implications from treasure database.,Archives of rheumatology,2023
38010984,HBV reactivation in HBsAg-/HBcAb+ rheumatoid arthritis patients receiving biologic/targeted synthetic DMARDs.,Liver international : official journal of the International Association for the Study of the Liver,2024
38006373,PAPA Syndrome: Challenges in Achieving Long-Term Remission.,Acta dermatovenerologica Croatica : ADC,2023
37431718,The use of a tumor necrosis factor inhibitor-adalimumab-in the management of arthritis in an adolescent with HIV: A case report.,International journal of rheumatic diseases,2024
36875090,Case report: Unusual development of hepatocellular carcinoma during immunosuppressive treatments against rheumatoid arthritis overlapping Sjogren's syndrome; cirrhotic steatohepatitis with liver inflammation and fibrosis lurks in autoimmune disorders.,Frontiers in immunology,2023
36120653,Immune function in newborns with in-utero exposure to anti-TNFalpha therapy.,Frontiers in pediatrics,2022
35975904,Meta-analysis: hepatitis B reactivation in patients receiving biological therapy.,Alimentary pharmacology & therapeutics,2022
34511879,"Adalimumab Therapy in a Patient with Psoriasis, Down Syndrome, and Concomitant Hepatitis B Virus Infection.",Biologics : targets & therapy,2021
34477078,"Two Cases of Hidradenitis Suppurativa Treated with Adalimumab at the Department of Dermatology and Venereology, Clinical Hospital Mostar.",Acta dermatovenerologica Croatica : ADC,2021
34239438,The Efficacy of Adalimumab as an Initial Treatment in Patients with Behcet's Retinal Vasculitis.,Frontiers in pharmacology,2021
33244900,Risk of hepatitis B reactivation in patients receiving anti-tumor necrosis factor-alpha therapy.,International journal of rheumatic diseases,2021
33207857,Long-term safety and effectiveness of adalimumab in Japanese patients with Crohn's disease: 3-year results from a real-world study.,Intestinal research,2021
32792888,Long-term safety and efficacy of adalimumab in psoriasis: a multicentric study focused on infections (connecting study).,Postepy dermatologii i alergologii,2020
32322119,"Assessment of anti-HBs antibody concentration in children with juvenile idiopathic arthritis treated with biological drugs, vaccinated against viral type B hepatitis in infancy.",Reumatologia,2020
32205219,Low but Long-lasting Risk of Reversal of Seroconversion in Patients With Rheumatoid Arthritis Receiving Immunosuppressive Therapy.,Clinical gastroenterology and hepatology : the official clinical practice journal of the American Gastroenterological Association,2020
