PMID,Title,Journal,Year
40688966,Missed Until Critical: Unravelling the Mystery of Persistent Hemolysis With a Definitive Diagnosis of Babesiosis.,Cureus,2025
40537756,In vitro activity and in vivo efficacy of omadacycline against Plasmodium species.,Malaria journal,2025
40481572,Addressing the burden of leptospirosis in Africa.,"Tropical diseases, travel medicine and vaccines",2025
40381412,Resistance to apicoplast translational inhibitors in Plasmodium.,International journal for parasitology. Drugs and drug resistance,2025
40180218,From eschar to diagnosis: A case report on scrub typhus causing multi-organ failure in a returning traveller.,"Clinical medicine (London, England)",2025
40065479,Wolbachia bacteria in Mansonella perstans isolates from patients infected in different geographical areas: a pilot study from the ESCMID Study Group for Clinical Parasitology.,Parasites & vectors,2025
39952420,"HPLC-ESI-QTOF-MS profiling of antibacterial bioactive solvent fractions of Senna alata (L.) roxb (Fabaceae) leaves, and in silico prediction of pharmacokinetic, drug-likeness, and toxicity of major phyto-components.",Journal of ethnopharmacology,2025
39006393,Overcoming Geographical Constraints: A Diagnostic and Therapeutic Challenge of Amebic Liver Abscess in a Non-Endemic Region.,Clinical and experimental gastroenterology,2024
38906399,Etiological spectrum and diagnostic challenges of short-duration fever in West Bengal (India). A cross-sectional tertiary care study.,Revista clinica espanola,2024
38905305,Neglected etiologies of prolonged febrile illnesses in tropical and subtropical regions: A systematic review.,PLoS neglected tropical diseases,2024
38859743,"Late Parasitological Failure and Subsequent Isolated Gametocytemia of Uncomplicated Plasmodium falciparum Malaria in a Returned Traveler From Ghana, 2023.",Journal of Korean medical science,2024
38702649,Repurposing of anti-malarial drugs for the treatment of tuberculosis: realistic strategy or fanciful dead end?,Malaria journal,2024
38618882,"1,2,4,5-Tetraoxane derivatives/hybrids as potent antimalarial endoperoxides: Chronological advancements, structure-activity relationship (SAR) studies and future perspectives.",Medicinal research reviews,2024
38587391,"Extended blood stage sensitivity profiles of Plasmodium cynomolgi to doxycycline and tafenoquine, as a model for Plasmodium vivax.",Antimicrobial agents and chemotherapy,2024
38501806,Real-time measurements of ATP dynamics via ATeams in Plasmodium falciparum reveal drug-class-specific response patterns.,Antimicrobial agents and chemotherapy,2024
38491925,A case of transfusion-transmission Anaplasma phagocytophilum from leukoreduced red blood cells.,Transfusion,2024
38451073,A man in his sixties with life-threatening febrile illness after travel abroad.,"Tidsskrift for den Norske laegeforening : tidsskrift for praktisk medicin, ny raekke",2024
38318275,Chronic Infection by Plasmodium falciparum.,Cureus,2024
38159875,Artemisinin resistance-associated gene mutations in Plasmodium falciparum: A case study of severe malaria from Mozambique.,Travel medicine and infectious disease,2024
40729176,Prophylaxis Failure and Successful Management of Delayed-Onset Malaria with Renal Complications: A Case Report with Oral Artemether-Lumefantrine Treatment.,Reports (MDPI),2023
