PMID,Title,Journal,Year
40748430,Semaglutide Mitigates Ischemic Brain Injury by Inhibiting Ferroptosis via Modulation of FoXO1 and DRP1 Pathways.,Molecular neurobiology,2025
40663350,Neurodegeneration and Stroke After Semaglutide and Tirzepatide in Patients With Diabetes and Obesity.,JAMA network open,2025
40484062,Glucagon-like peptide-1 receptor agonists are associated with fewer major adverse cardiovascular and limb events in patients with moderate peripheral arterial disease.,Journal of vascular surgery,2025
40426210,Semaglultide targets Spp1(+) microglia/macrophage to attenuate neuroinflammation following perioperative stroke.,Journal of neuroinflammation,2025
40275332,Real-world effectiveness of adding newer generation GLP-1RA to SGLT2i in type 2 diabetes.,Cardiovascular diabetology,2025
40012598,Effects and mechanisms of long-acting glucagon-like peptide-1 receptor agonist semaglutide on microglia phenotypic transformation and neuroinflammation after cerebral ischemia/reperfusion in rats.,Brain circulation,2024
39902055,Semaglutide: Double-edged Sword with Risks and Benefits.,Archives of internal medicine research,2025
39772331,Cost-Effectiveness of Semaglutide in Patients With Obesity and Cardiovascular Disease.,The Canadian journal of cardiology,2025
39763481,Prediabetes and diabetes mellitus type II after ischemic stroke.,European stroke journal,2025
39665144,Semaglutide Improves Myocardial Perfusion and Performance in a Large Animal Model of Coronary Artery Disease.,"Arteriosclerosis, thrombosis, and vascular biology",2025
39491755,Association between Semaglutide and Nonarteritic Anterior Ischemic Optic Neuropathy: A Multinational Population-Based Study.,Ophthalmology,2025
39407846,Antidiabetic Treatment and Prevention of Ischemic Stroke: A Systematic Review.,Journal of clinical medicine,2024
39342059,GLP-1 Receptor Agonists and SGLT2 Inhibitors in Type 2 Diabetes: Pleiotropic Cardiometabolic Effects and Add-on Value of a Combined Therapy.,Drugs,2024
39101543,Role of blood-brain barrier dysfunction in the development of poststroke epilepsy.,Epilepsia,2024
38975533,Wernicke Encephalopathy Associated With Semaglutide Use.,Cureus,2024
36800286,GLP-1 Receptor Agonists and Risk of Adverse Cerebrovascular Outcomes in Type 2 Diabetes: A Systematic Review and Meta-Analysis of Randomized Controlled Trials.,The Journal of clinical endocrinology and metabolism,2023
35656116,Blocking C3d(+)/GFAP(+) A1 Astrocyte Conversion with Semaglutide Attenuates Blood-Brain Barrier Disruption in Mice after Ischemic Stroke.,Aging and disease,2022
33068776,GLP-1 receptor agonists in the treatment of type 2 diabetes - state-of-the-art.,Molecular metabolism,2021
32954901,Glucagon-like peptide-1 receptor agonists as neuroprotective agents for ischemic stroke: a systematic scoping review.,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2021
31600725,MANAGEMENT OF ENDOCRINE DISEASE: Are all GLP-1 agonists equal in the treatment of type 2 diabetes?,European journal of endocrinology,2019
