PMID,Title,Journal,Year
40612674,Signature-based repurposed drugs resemble the inhibition of TGFbeta-induced NDRG1 as potential therapeutics for triple-negative breast cancer.,International journal of biological sciences,2025
39920097,Clinical Assessment of the Drug-Drug Interaction Potential of Omaveloxolone in Healthy Adult Participants.,Journal of clinical pharmacology,2025
39687961,From antiviral to anticancer: Exploring efavirenz's potential against breast cancer.,Indian journal of pharmacology,2024
39323697,Efavirenz: New Hope in Cancer Therapy.,Cureus,2024
39050802,Effect of Efavirenz on the Pharmacokinetics of SHR6390 in Healthy Volunteers.,"Drug design, development and therapy",2024
38932749,Impact of efavirenz on hormone-positive breast cancer survival in women living with HIV.,"AIDS (London, England)",2024
37623436,Towards Evidence-Based Implementation of Pharmacogenomics in Southern Africa: Comorbidities and Polypharmacy Profiles across Diseases.,Journal of personalized medicine,2023
36463890,"Method validation and clinical application for the quantification of lopinavir, efavirenz, and ritonavir in breast milk using liquid chromatography tandem mass spectrometry.",Journal of mass spectrometry : JMS,2022
35149540,Estimation of Fetal-to-Maternal Unbound Steady-State Plasma Concentration Ratio of P-Glycoprotein and/or Breast Cancer Resistance Protein Substrate Drugs Using a Maternal-Fetal Physiologically Based Pharmacokinetic Model.,Drug metabolism and disposition: the biological fate of chemicals,2022
34944852,The Antiviral Drug Efavirenz in Breast Cancer Stem Cell Therapy.,Cancers,2021
34857678,Paclitaxel-induced stress granules increase LINE-1 mRNA stability to promote drug resistance in breast cancer cells.,Journal of biomedical research,2021
32566961,Efavirenz as a potential drug for the treatment of triple-negative breast cancers.,Clinical & translational oncology : official publication of the Federation of Spanish Oncology Societies and of the National Cancer Institute of Mexico,2021
31897689,Gynaecomastia in the Durban Breast Unit: A Comparison of HIV- and Non-HIV-Infected Individuals.,World journal of surgery,2020
31160284,Multiple Drug Transporters Contribute to the Placental Transfer of Emtricitabine.,Antimicrobial agents and chemotherapy,2019
32457926,Estimation of Drug Pharmacokinetics from Breast Feeding: A Simple Method Based on Meta-analysis.,Journal of advances in medical and pharmaceutical sciences,2019
29986950,"Efavirenz and Lopinavir Levels in HIV-Infected Women and Their Nursing Infants, in Mali.",The Journal of pharmacology and experimental therapeutics,2018
29649076,Pharmacokinetics of Tenofovir Alafenamide When Coadministered With Other HIV Antiretrovirals.,Journal of acquired immune deficiency syndromes (1999),2018
29412463,The Drug-Drug Interaction Profile of Presatovir.,Journal of clinical pharmacology,2018
26904537,"The Reverse Transcriptase Encoded by LINE-1 Retrotransposons in the Genesis, Progression, and Therapy of Cancer.",Frontiers in chemistry,2016
26353895,Drug-Drug Interactions with the NS3/4A Protease Inhibitor Simeprevir.,Clinical pharmacokinetics,2016
