PMID,Title,Journal,Year
40255995,Rifampicin-induced type 1 Kounis syndrome: a rare case.,Nagoya journal of medical science,2025
40016798,Navigating diagnostic challenges in Bartonella-induced infective endocarditis: a case report.,Journal of medical case reports,2025
38360184,Effect of rifampicin administration on CYP induction in a dermatomyositis patient with vasospastic angina attributable to nilmatrelvir/ritonavir-induced blood tacrolimus elevation: A case report.,Journal of infection and chemotherapy : official journal of the Japan Society of Chemotherapy,2024
33294628,Fatal disseminated Mycobacterium haemophilum infection involving the central nervous system in a renal transplant recipient.,Journal of clinical tuberculosis and other mycobacterial diseases,2020
32894070,"Meningoencephalitis, coronary artery and keratitis as an onset of brucellosis: a case report.",BMC infectious diseases,2020
26184753,A multicenter experience with the surgical treatment of infected abdominal aortic endografts.,Journal of vascular surgery,2015
24775563,Factors predictive of treatment failure in staphylococcal prosthetic vascular graft infections: a prospective observational cohort study: impact of rifampin.,BMC infectious diseases,2014
20492465,Potentiation of clopidogrel active metabolite formation by rifampicin leads to greater P2Y12 receptor blockade and inhibition of platelet aggregation after clopidogrel.,Journal of thrombosis and haemostasis : JTH,2010
17054032,[Clinical presentation of ST-elevation acute coronary syndrome in the course of intoxication with megadose of rifampicin. A case report].,Kardiologia polska,2006
17005805,"Effect of PEX, a noncatalytic metalloproteinase fragment with integrin-binding activity, on experimental Chlamydophila pneumoniae infection.",Antimicrobial agents and chemotherapy,2006
16732714,Development potential of rifalazil and other benzoxazinorifamycins.,Expert opinion on investigational drugs,2006
16669925,The atypical pneumonias: clinical diagnosis and importance.,Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,2006
11157684,Chlamydia pneumoniae infection in circulating human monocytes is refractory to antibiotic treatment.,Circulation,2001
9756794,In vitro susceptibilities of Chlamydia pneumoniae strains recovered from atherosclerotic coronary arteries.,Antimicrobial agents and chemotherapy,1998
8894345,Mycobacterium haemophilum: microbiology and expanding clinical and geographic spectra of disease in humans.,Clinical microbiology reviews,1996
8487456,Norplant: a welcome new contraceptive.,Kansas medicine : the journal of the Kansas Medical Society,1993
3387842,"The pill, the patient, and you.",RN,1988
4539599,[Surgery in 1972].,La Revue du praticien,1972
