pmid,title,journal,year,drug,disease
40924400,In Reply.,Obstetrics and gynecology,2025,Paxlovid,COVID-19
40924397,Uterine Rupture Trends in Patients Pursuing Trial of Labor After Cesarean in the United States From 2010 to 2022.,Obstetrics and gynecology,2025,Paxlovid,COVID-19
40919219,Implementation of the COVID-19 antiviral therapy Nirmatrelvir/Ritonavir (Paxlovid(TM)) across Canada in 2022: A qualitative analysis of key facilitating factors and challenges.,Canada communicable disease report = Releve des maladies transmissibles au Canada,2025,Paxlovid,COVID-19
40888812,"Placental transfer of medications to treat COVID-19, molnupiravir, favipiravir and nirmatrelvir/ritonavir, in the ex vivo human cotyledon model.",The Journal of antimicrobial chemotherapy,2025,Paxlovid,COVID-19
40823489,Structural insights into the nirmatrelvir-resistant SARS-CoV-2 M(pro) L50F/E166A/L167F triple mutant-inhibitor-complex reveal strategies for next generation coronaviral inhibitor design.,RSC medicinal chemistry,2025,Paxlovid,COVID-19
40810942,Digital Biometric Measures in Long COVID: A Secondary Analysis of the STOP-PASC Randomized Clinical Trial.,JAMA network open,2025,Paxlovid,COVID-19
40797383,Immune deficiency due to SARS-CoV-2 infection in a child with GATA2-mutated AML: A case report.,Medicine,2025,Paxlovid,COVID-19
40787985,SARS-CoV-2 causes chronic lung inflammation and impaired respiratory capacity in aged Roborovski dwarf hamsters.,Journal of virology,2025,Paxlovid,COVID-19
40754325,Canadian Adaptive Platform Trial of Treatments for COVID in Community Settings (CanTreatCOVID): protocol for a randomised controlled adaptive platform trial of treatments for acute SARS-CoV-2 infection in community settings.,BMJ open,2025,Paxlovid,COVID-19
40744403,The protease inhibitor Nirmatrelvir synergizes with inhibitors of GRP78 to suppress SARS-CoV-2 replication.,Antiviral research,2025,Paxlovid,COVID-19
40743475,Visualization of FDA Adverse Drug Reaction Reports: Development and Usability Study of the VisDrugs Web Server.,JMIR formative research,2025,Paxlovid,COVID-19
40709376,Economic evaluation of oral Nirmatrelvir/ritonavir versus best supportive care in patients at high risk for progression to severe COVID-19 in Germany: a cost-effectiveness analysis.,Journal of medical economics,2025,Paxlovid,COVID-19
40674918,Differential severity of SARS-CoV-2 variant infections in children and adults with COVID-19.,Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology,2025,Paxlovid,COVID-19
40640855,Sustainable analysis of COVID-19 Co-packaged paxlovid: exploring advanced sampling techniques and multivariate processing tools.,BMC chemistry,2025,Paxlovid,COVID-19
40638923,Relationship Between Third-Trimester Low Maternal Blood Pressure and Small-for-Gestational-Age Birth Weight in Pregnant Individuals With Mild Chronic Hypertension.,Obstetrics and gynecology,2025,Paxlovid,COVID-19
40633231,The effect of monotherapy versus combination antiviral therapy on all-cause mortality risk in COVID-19 patients.,Diagnostic microbiology and infectious disease,2025,Paxlovid,COVID-19
