PMID,Title,Journal,Year
40539031,Corticosteroids modulate biofilm formation and virulence of Pseudomonas aeruginosa.,Biofilm,2025
37892285,A Practical Update on Pediatric Eosinophilic Esophagitis.,"Children (Basel, Switzerland)",2023
37814560,Novel corticosteroid formulations in the treatment of eosinophilic esophagitis: what is the evidence?,Acta gastro-enterologica Belgica,2023
36959848,A multiplex inhalation platform to model in situ like aerosol delivery in a breathing lung-on-chip.,Frontiers in pharmacology,2023
36949186,Enhanced Optimal Parameter-Based Nebulizer Design for Flow Analysis of Fluticasone Propionate.,AAPS PharmSciTech,2023
35517780,Effects of Montelukast on Arsenic-Induced Epithelial-Mesenchymal Transition and the Role of Reactive Oxygen Species Production in Human Bronchial Epithelial Cells.,Frontiers in pharmacology,2022
34762840,Pharmacogenetic studies of long-acting beta agonist and inhaled corticosteroid responsiveness in randomised controlled trials of individuals of African descent with asthma.,The Lancet. Child & adolescent health,2021
32928702,Acute hyperosmolar hyperglycaemic state in cystic fibrosis-related diabetes caused by glucocorticoid and itraconazole interaction.,Journal of cystic fibrosis : official journal of the European Cystic Fibrosis Society,2021
32883760,Blood eosinophils do not predict inhaled budesonide response in bronchiectasis.,The European respiratory journal,2020
32398295,Blood eosinophils predict inhaled fluticasone response in bronchiectasis.,The European respiratory journal,2020
32345761,2019 Year in Review: Aerosol Therapy.,Respiratory care,2020
31988045,Efficacy of Therapy for Eosinophilic Esophagitis in Real-World Practice.,Clinical gastroenterology and hepatology : the official clinical practice journal of the American Gastroenterological Association,2020
31639476,Impact of ICS/LABA and LABA/LAMA FDCs on functional and clinical outcomes in COPD: A network meta-analysis.,Pulmonary pharmacology & therapeutics,2019
30827775,"Eosinophilic esophagitis: Pathophysiology, diagnosis, and management.",Archives de pediatrie : organe officiel de la Societe francaise de pediatrie,2019
30815468,Impact of pre-enrolment medication use on clinical outcomes in SUMMIT.,ERJ open research,2019
30639604,Assessment of Adherence and Asthma Medication Ratio for a Once-Daily and Twice-Daily Inhaled Corticosteroid/Long-Acting beta-Agonist for Asthma.,The journal of allergy and clinical immunology. In practice,2019
29766487,Inhaled corticosteroids for bronchiectasis.,The Cochrane database of systematic reviews,2018
29648484,Serum periostin levels serve as a biomarker for both eosinophilic airway inflammation and fixed airflow limitation in well-controlled asthmatics.,The Journal of asthma : official journal of the Association for the Care of Asthma,2019
29549437,Treatment of eosinophilic esophagitis in the pediatric patient: an evidence-based approach.,European journal of pediatrics,2018
29122083,Biocompatibility and pharmacokinetics of fluticasone-eluting sinus implant in a rabbit model.,American journal of rhinology & allergy,2017
