PMID,Title,Journal,Year
40551258,Unveiling the anticancer potential of SGLT-2 inhibitors: mechanisms and prospects in clinical oncology-a narrative review.,European journal of medical research,2025
40442985,Pathological Glucose Levels Enhance Entry Factor Expression and Hepatic SARS-CoV-2 Infection.,Journal of cellular and molecular medicine,2025
39337420,Effect of Sodium-Glucose Co-Transporter 2 Inhibitors Combined with Metformin on Pancreatic Cancer Cell Lines.,International journal of molecular sciences,2024
39309109,Non-functional alpha-cell hyperplasia with glucagon-producing NET: a case report.,Frontiers in endocrinology,2024
38530620,Sodium-glucose cotransporter 2 inhibitors and cancer: a systematic review and meta-analysis.,Journal of endocrinological investigation,2024
38416196,Exploring the therapeutic potential of SGLT2 inhibitors in cancer treatment: integrating in silico and in vitro investigations.,Naunyn-Schmiedeberg's archives of pharmacology,2024
38402457,Comparison between sodium-glucose cotransporter 2 inhibitors and dipeptidyl peptidase 4 inhibitors on the risk of incident cancer in patients with diabetes mellitus: A real-world evidence study.,Diabetes/metabolism research and reviews,2024
37248327,Streptozotocin induces renal proximal tubular injury through p53 signaling activation.,Scientific reports,2023
37202813,"Safety, tolerability, and effectiveness of the sodium-glucose cotransporter 2 inhibitor (SGLT2i) dapagliflozin in combination with standard chemotherapy for patients with advanced, inoperable pancreatic adenocarcinoma: a phase 1b observational study.",Cancer & metabolism,2023
31979355,Dapagliflozin Inhibits Cell Adhesion to Collagen I and IV and Increases Ectodomain Proteolytic Cleavage of DDR1 by Increasing ADAM10 Activity.,"Molecules (Basel, Switzerland)",2020
30631862,Euglycemic Diabetic Ketoacidosis Due to Sodium-Glucose Cotransporter 2 Inhibitor Use in Two Patients Undergoing Pancreatectomy.,Journal of pancreatic cancer,2018
30607467,Cardiovascular outcome trials of glucose-lowering medications: an update.,Diabetologia,2019
