PMID,Title,Journal,Year
40728174,Impact of Dapagliflozin on Cardiometabolic Outcomes After Acute Myocardial Infarction According to Baseline Glycemic Status and Body Mass Index: Subanalyses of the DAPA-MI Trial.,Journal of the American Heart Association,2025
40660363,Effects of SGLT2 inhibitors on cardiac autonomic activity and ventricular remodeling in patients with acute myocardial infarction: study protocol for a clinical trial.,Trials,2025
40622436,Dapagliflozin Suppressed Cuproptosis and Myocardial Fibrosis in Myocardial Infarction Through HIF-1alpha/TGF-beta Pathway.,Current medical science,2025
40558655,Effect of DAPAgliflozin on Myocardial Fibrosis and Ventricular Function in Patients with ST-Segment Elevation Myocardial Infarction-DAPA-STEMI Trial.,Journal of cardiovascular development and disease,2025
40552663,Commentary on 'Effect of dapagliflozin on the no-reflow phenomenon in patients with acute myocardial infarction and type iI diabetes mellitus'.,Acta cardiologica,2025
40549381,"Sodium-Glucose Cotransporter 2 Inhibitors, Erythrocytosis, and Thrombosis in Adults With Type 2 Diabetes.",JAMA network open,2025
40535333,Dapagliflozin improves cardiac function and reduces adverse events in myocardial infarction: a meta-analysis in diabetic and non-diabetic populations.,Frontiers in endocrinology,2025
40485654,Efficacy and Safety of Early Initiation of Sodium-Glucose Co-transporter-2 Inhibitors Following Acute Myocardial Infarction: A Systematic Review and Meta-analysis.,TouchREVIEWS in endocrinology,2025
40480620,Dapagliflozin promotes metabolic reprogramming against myocardial infarction through the MAPK-FOXO3-STC1 and HIF-1a-STC1 pathways.,Life sciences,2025
40473549,"Advances in Cardiovascular Pharmacotherapy. III. Sodium-Glucose Cotransporter Type 2 Inhibitors, Part 1: Efficacy in Heart Failure and Myocardial Infarction.",Journal of cardiothoracic and vascular anesthesia,2025
40473495,"Letter in response to the article entitled ""Effect of early application of a sodium-glucose cotransporter-2 inhibitor on ventricular remodelling and prognosis in patients with anterior wall acute myocardial infarction"" by Chen et al.",Archives of cardiovascular diseases,2025
40377174,Histone Deacetylase 6 Controls Atrial Fibrosis and Remodeling in Postinfarction Mice Through the Modulation of Wnt3a/GSK-3beta Signaling.,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2025
40373923,Injectable nanocomposite hydrogel of dapagliflozin-CeO(2)-loaded polyaniline/hyaluronic acid for suppressing cardiomyocyte oxidative stress in myocardial infarction therapy.,International journal of biological macromolecules,2025
40366712,Effect of dapagliflozin on the no-reflow phenomenon in patients with acute myocardial infarction and type II diabetes mellitus.,Acta cardiologica,2025
40335233,Rationale and Design of the Dapagliflozin Effect on Cardiovascular Events in Acute Heart Failure (DAPA ACT HF)-TIMI 68 Trial.,JACC. Heart failure,2025
40324713,Aggressive Up-Titration of Heart Failure Guideline-Directed Medical Therapies in Cardiogenic Shock Supported by a Percutaneous Ventricular Assist Device.,Journal of cardiac failure,2025
40322609,Comparative Cardiovascular Outcomes of Dapagliflozin Versus Empagliflozin in Patients With Type 2 Diabetes: A Meta-Analysis.,Cureus,2025
40243298,Meta-Analysis of Cardiovascular Efficacy of Empagliflozin Versus Dapagliflozin in Type 2 Diabetes: Unveiling Key Insights.,Cardiology in review,2025
40213240,Cardiovascular outcomes and safety assessment of SGLT2i on heart failure patients: a systematic review and meta-analysis.,Annals of medicine and surgery (2012),2025
40195777,Possibilities of Optimizing Drug Therapy for Myocardial Infarction: a Consensus on the Use of Type 2 Sodium-Glucose Co-Transporter Inhibitors. Conciliation Document of the Expert Group.,Kardiologiia,2025
