PMID,Title,Journal,Year
40895868,Severe Pneumonia as a Complication of Scrub Typhus: A Case Report From an Endemic Region.,Cureus,2025
40379021,Disseminated cat-scratch disease during abatacept therapy for rheumatoid arthritis in an older patient: A case report and review of the literature.,Journal of infection and chemotherapy : official journal of the Japan Society of Chemotherapy,2025
40293759,Non-Cystic Fibrosis Bronchiectasis in Adults: A Review.,JAMA,2025
39766566,"""Pleiotropic"" Effects of Antibiotics: New Modulators in Human Diseases.","Antibiotics (Basel, Switzerland)",2024
39121326,The evaluation of the short-term and long-term hydroxychloroquine therapy on ECG parameters.,Medicine,2024
38746066,Hydroxychloroquine and the associated risk of arrhythmias.,Global cardiology science & practice,2024
37718611,Disseminated Mycobacterium abscessus infection with osteoarticular manifestations as an important differential diagnosis of inflammatory arthritis: A case report and literature review.,Modern rheumatology case reports,2023
36088097,A 65-Year-Old Woman With Intractable Cough.,Chest,2022
34664264,Azithromycin alleviates the severity of rheumatoid arthritis by targeting the unfolded protein response component of glucose-regulated protein 78 (GRP78).,British journal of pharmacology,2022
34567896,Legionella Coinfection in a Patient With COVID-19 Pneumonia.,Cureus,2021
34557260,Risk versus Benefit of Using Hydroxychloroquine to Treat Patients with COVID-19.,The Canadian journal of infectious diseases & medical microbiology = Journal canadien des maladies infectieuses et de la microbiologie medicale,2021
34470798,COVID-19 in Pregnant Women With Rheumatic Disease: Data From the COVID-19 Global Rheumatology Alliance.,The Journal of rheumatology,2022
34181666,Hydroxychloroquine (HCQ) decreases the benefit of anti-PD-1 immune checkpoint blockade in tumor immunotherapy.,PloS one,2021
33996135,Cardiac TdP risk stratification modelling of anti-infective compounds including chloroquine and hydroxychloroquine.,Royal Society open science,2021
33569898,Case study: An older COVID-19 patient in a Turkish intensive care unit with prolonged stay.,Nursing in critical care,2022
33378008,COVID-19 in Still's disease.,European review for medical and pharmacological sciences,2020
33354381,Clinical Observation of COVID-19 in a Patient With an Acquired Humoral Deficiency Secondary to Chemotherapeutic Agents.,"Allergy & rhinology (Providence, R.I.)",2020
32999492,Revisiting the cardiovascular risk of hydroxychloroquine in RA.,Nature reviews. Rheumatology,2020
32960100,Toxicity of chloroquine and hydroxychloroquine following therapeutic use or overdose.,"Clinical toxicology (Philadelphia, Pa.)",2021
32864627,"Risk of hydroxychloroquine alone and in combination with azithromycin in the treatment of rheumatoid arthritis: a multinational, retrospective study.",The Lancet. Rheumatology,2020
